protocol,direction,fold,seed,feature_set,point_id,nearest_training_row_identifier,standardized_nearest_distance
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,k0.00025000_wq-0.50000000,k0.00075000_wq-0.47500000,1.2546586123019543
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,k0.00025000_wq-0.45000000,k0.00075000_wq-0.47500000,1.3148750886404768
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,k0.00000000_wq-0.71250000,k0.00075000_wq-0.47500000,1.9274087274076979
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,k0.00000000_wq-0.47500000,k0.00075000_wq-0.47500000,1.9274087274076979
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,k0.00025000_wq-0.58000000,k0.00075000_wq-0.47500000,1.158635968263658
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,k0.00025000_wq-0.55000000,k0.00075000_wq-0.47500000,1.1940727509540512
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown,k0.00000000_wq-0.66666667,k0.00075000_wq-0.47500000,1.9274087274076979
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.50000000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.52500000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.47500000,k0.00075000_wq-0.47500000,0.24032054267949715
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.61000000,k0.00075000_wq-0.50000000,0.20737348718889245
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.45000000,k0.00075000_wq-0.47500000,0.17847865953617462
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.58000000,k0.00075000_wq-0.55000000,0.08324138383328372
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.64000000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.64000000,k0.00150000_wq-0.55000000,0.43331409426490786
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.55000000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.61000000,k0.00075000_wq-0.58000000,0.11177238467872666
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.52500000,k0.00075000_wq-0.47500000,0.1555184310003403
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.69000000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.61000000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.71250000,k0.00075000_wq-0.69000000,0.5586851640682043
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.52500000,k0.00075000_wq-0.50000000,0.06446256595995704
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.69000000,k0.00075000_wq-0.58000000,0.5537450941790939
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.55000000,k0.00100000_wq-0.50000000,0.11707126596212086
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.50000000,k0.00075000_wq-0.47500000,0.05159708470381544
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.71250000,k0.00075000_wq-0.64000000,0.5903201941755034
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.69000000,k0.00075000_wq-0.66666667,0.4064120428135956
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.45000000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.64000000,k0.00075000_wq-0.55000000,0.21560130072692266
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.66666667,k0.00075000_wq-0.58000000,0.283687532538394
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.58000000,k0.00075000_wq-0.47500000,0.36066622500676
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.66666667,k0.00075000_wq-0.64000000,0.2418382732908287
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00050000_wq-0.47500000,k0.00075000_wq-0.47500000,0.1200984949222339
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.50000000,k0.00075000_wq-0.47500000,0.20252841897055734
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.45000000,k0.00075000_wq-0.47500000,0.2692865787618396
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.71250000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.47500000,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.58000000,k0.00075000_wq-0.50000000,0.12923721153031537
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00025000_wq-0.55000000,k0.00075000_wq-0.47500000,0.10928152058059878
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,photon_geometry,k0.00000000_wq-0.66666667,k0.00075000_wq-0.47500000,0.36066622500631934
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.50000000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.52500000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.47500000,k0.00075000_wq-0.47500000,0.5287432764474935
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.61000000,k0.00075000_wq-0.50000000,0.44060610321324656
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.45000000,k0.00075000_wq-0.47500000,0.3608719672653605
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.58000000,k0.00075000_wq-0.55000000,0.2405657938225665
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.64000000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.64000000,k0.00075000_wq-0.58000000,0.7706667058289491
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.55000000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.61000000,k0.00075000_wq-0.58000000,0.2939970079760062
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.52500000,k0.00075000_wq-0.47500000,0.40846942507750433
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.69000000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.61000000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.71250000,k0.00075000_wq-0.69000000,0.9953504006722256
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.52500000,k0.00075000_wq-0.47500000,0.17298768763839922
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.69000000,k0.00075000_wq-0.58000000,0.895614292583289
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.55000000,k0.00075000_wq-0.50000000,0.22217962122397542
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.50000000,k0.00075000_wq-0.47500000,0.16384207312451624
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.71250000,k0.00075000_wq-0.64000000,1.1987717074142081
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.69000000,k0.00075000_wq-0.66666667,0.7561543591919431
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.45000000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.64000000,k0.00075000_wq-0.55000000,0.5465581212906163
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.66666667,k0.00075000_wq-0.58000000,0.6730970810355436
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.58000000,k0.00075000_wq-0.47500000,0.7931708519879745
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.66666667,k0.00075000_wq-0.64000000,0.5098020284657603
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00050000_wq-0.47500000,k0.00075000_wq-0.47500000,0.26435230691138556
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.50000000,k0.00075000_wq-0.47500000,0.4720830390619446
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.45000000,k0.00075000_wq-0.47500000,0.5761026038738083
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.71250000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.47500000,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.58000000,k0.00075000_wq-0.47500000,0.34684463960207973
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00025000_wq-0.55000000,k0.00075000_wq-0.47500000,0.35054376244808666
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,all_shooting,k0.00000000_wq-0.66666667,k0.00075000_wq-0.47500000,0.7931708520742248
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.50000000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.52500000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.47500000,k0.00075000_wq-0.47500000,1.3072194102603825
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.61000000,k0.00075000_wq-0.47500000,1.163419047934874
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.45000000,k0.00075000_wq-0.47500000,0.7249800363798076
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.58000000,k0.00075000_wq-0.50000000,0.6132514572599479
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.64000000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.64000000,k0.00075000_wq-0.58000000,0.824037823596593
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.55000000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.61000000,k0.00075000_wq-0.55000000,0.6938264780604779
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.52500000,k0.00075000_wq-0.47500000,1.2341075746334562
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.69000000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.61000000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.71250000,k0.00075000_wq-0.69000000,1.0299065612094085
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.52500000,k0.00075000_wq-0.47500000,0.5319705219837374
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.69000000,k0.00075000_wq-0.58000000,1.5204705508306728
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.55000000,k0.00075000_wq-0.47500000,0.5254932232012878
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.50000000,k0.00075000_wq-0.47500000,0.58474542260438
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.71250000,k0.00075000_wq-0.64000000,1.7232743346786112
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.69000000,k0.00075000_wq-0.66666667,0.9249206654950077
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.45000000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.64000000,k0.00075000_wq-0.47500000,1.2296342643321063
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.66666667,k0.00075000_wq-0.47500000,1.4006942496968102
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.58000000,k0.00075000_wq-0.47500000,1.9608632100042034
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.66666667,k0.00075000_wq-0.64000000,0.8225792518237223
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00050000_wq-0.47500000,k0.00075000_wq-0.47500000,0.6535983509117195
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.50000000,k0.00075000_wq-0.47500000,1.2708996789338565
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.45000000,k0.00075000_wq-0.47500000,1.3421668153506696
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.71250000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.47500000,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.58000000,k0.00075000_wq-0.47500000,1.1666131978380891
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00025000_wq-0.55000000,k0.00075000_wq-0.47500000,1.199063044760943
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_photon_geometry,k0.00000000_wq-0.66666667,k0.00075000_wq-0.47500000,1.9608632100041221
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.50000000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.52500000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.47500000,k0.00075000_wq-0.47500000,1.389474028442477
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.61000000,k0.00075000_wq-0.47500000,1.2336390152061358
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.45000000,k0.00075000_wq-0.47500000,0.7899177159662952
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.58000000,k0.00075000_wq-0.55000000,0.7029460866268354
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.64000000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.64000000,k0.00075000_wq-0.58000000,0.9956877630156261
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.55000000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.61000000,k0.00075000_wq-0.58000000,0.757962595154208
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.52500000,k0.00075000_wq-0.47500000,1.2906133404742146
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.69000000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.61000000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.71250000,k0.00075000_wq-0.69000000,1.3188255504010502
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.52500000,k0.00075000_wq-0.47500000,0.551891799836801
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.69000000,k0.00075000_wq-0.58000000,1.6755064988520283
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.55000000,k0.00075000_wq-0.50000000,0.595684828152581
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.50000000,k0.00075000_wq-0.47500000,0.6050695621435452
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.71250000,k0.00075000_wq-0.64000000,2.014509892605987
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.69000000,k0.00075000_wq-0.66666667,1.1234219616158418
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.45000000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.64000000,k0.00075000_wq-0.50000000,1.381567120686663
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.66666667,k0.00075000_wq-0.55000000,1.5353960596419236
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.58000000,k0.00075000_wq-0.47500000,2.084232329403488
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.66666667,k0.00075000_wq-0.64000000,0.9370426795671525
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00050000_wq-0.47500000,k0.00075000_wq-0.47500000,0.6947296582133978
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.50000000,k0.00075000_wq-0.47500000,1.3405337105770325
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.45000000,k0.00075000_wq-0.47500000,1.4355454395168008
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.71250000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.47500000,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.58000000,k0.00075000_wq-0.47500000,1.20943727037617
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00025000_wq-0.55000000,k0.00075000_wq-0.47500000,1.2444640066961503
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2029,ringdown_plus_all_shooting,k0.00000000_wq-0.66666667,k0.00075000_wq-0.47500000,2.084232329436311
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.50000000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.52500000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.47500000,k0.00075000_wq-0.45000000,1.196755081316831
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.61000000,k0.00075000_wq-0.45000000,1.0381585302121776
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.45000000,k0.00075000_wq-0.45000000,0.6133467659613889
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.58000000,k0.00075000_wq-0.45000000,0.34990746976459824
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.64000000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.64000000,k0.00075000_wq-0.45000000,0.363628013541219
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.55000000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.61000000,k0.00075000_wq-0.45000000,0.33742126862938526
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.52500000,k0.00075000_wq-0.45000000,1.1362384093147553
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.69000000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.61000000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.71250000,k0.00075000_wq-0.52500000,0.5062161083769118
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.52500000,k0.00075000_wq-0.45000000,0.44044826676834964
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.69000000,k0.00075000_wq-0.45000000,0.9699694958850893
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.55000000,k0.00075000_wq-0.45000000,0.3918515074892417
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.50000000,k0.00075000_wq-0.45000000,0.4956332888938629
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.71250000,k0.00075000_wq-0.45000000,0.9595874113283429
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.69000000,k0.00075000_wq-0.52500000,0.46701668936775265
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.45000000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.64000000,k0.00075000_wq-0.45000000,1.0082698680996056
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.66666667,k0.00075000_wq-0.45000000,0.9856323054655364
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.58000000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.66666667,k0.00075000_wq-0.45000000,0.41895891545697367
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00050000_wq-0.47500000,k0.00075000_wq-0.45000000,0.5539641482335423
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.50000000,k0.00075000_wq-0.45000000,1.166518004683444
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.45000000,k0.00075000_wq-0.45000000,1.226693531922684
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.71250000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00000000_wq-0.47500000,k0.00075000_wq-0.45000000,1.8400402978841148
directional_extrapolation,high_k_to_low_k,high_k_to_low_k,2030,ringdown,k0.00025000_wq-0.58000000,k0.00075000_wq-0.45000000,1.071224478532549
