M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0005,-0.475,10.387794219300977,10.325111938066298,4.359903088320124,0.5869133571142434,direct
