M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.001,-0.69,10.423173695785845,9.773413631476839,9.051642126041273,0.5201047538048219,direct
