M,k,wq,initial_apocentre_phi,initial_apocentre_radius,next_pericentre_phi,next_pericentre_radius,next_apocentre_phi,next_apocentre_radius,orbital__radial_azimuthal_period,orbital__apsidal_advance,orbital__r_emit__mean,orbital__r_emit__amplitude,orbital__r_emit__reference,orbital__r_emit__cos1,orbital__r_emit__sin1,orbital__r_emit__cos2,orbital__r_emit__sin2,orbital__r_emit__cos3,orbital__r_emit__sin3,orbital__p_r_emit__mean,orbital__p_r_emit__amplitude,orbital__p_r_emit__reference,orbital__p_r_emit__cos1,orbital__p_r_emit__sin1,orbital__p_r_emit__cos2,orbital__p_r_emit__sin2,orbital__p_r_emit__cos3,orbital__p_r_emit__sin3,photon_geometry__impact_parameter__mean,photon_geometry__impact_parameter__amplitude,photon_geometry__impact_parameter__reference,photon_geometry__impact_parameter__cos1,photon_geometry__impact_parameter__sin1,photon_geometry__impact_parameter__cos2,photon_geometry__impact_parameter__sin2,photon_geometry__impact_parameter__cos3,photon_geometry__impact_parameter__sin3,photon_geometry__alpha_sky__mean,photon_geometry__alpha_sky__amplitude,photon_geometry__alpha_sky__reference,photon_geometry__alpha_sky__cos1,photon_geometry__alpha_sky__sin1,photon_geometry__alpha_sky__cos2,photon_geometry__alpha_sky__sin2,photon_geometry__alpha_sky__cos3,photon_geometry__alpha_sky__sin3,photon_geometry__beta_sky__mean,photon_geometry__beta_sky__amplitude,photon_geometry__beta_sky__reference,photon_geometry__beta_sky__cos1,photon_geometry__beta_sky__sin1,photon_geometry__beta_sky__cos2,photon_geometry__beta_sky__sin2,photon_geometry__beta_sky__cos3,photon_geometry__beta_sky__sin3,redshift__redshift__mean,redshift__redshift__amplitude,redshift__redshift__reference,redshift__redshift__cos1,redshift__redshift__sin1,redshift__redshift__cos2,redshift__redshift__sin2,redshift__redshift__cos3,redshift__redshift__sin3,timing__excess_time_delay__mean,timing__excess_time_delay__amplitude,timing__excess_time_delay__reference,timing__excess_time_delay__cos1,timing__excess_time_delay__sin1,timing__excess_time_delay__cos2,timing__excess_time_delay__sin2,timing__excess_time_delay__cos3,timing__excess_time_delay__sin3,timing__arrival_time_relative__mean,timing__arrival_time_relative__amplitude,timing__arrival_time_relative__cos1,timing__arrival_time_relative__sin1,timing__arrival_time_relative__cos2,timing__arrival_time_relative__sin2,timing__arrival_time_relative__cos3,timing__arrival_time_relative__sin3,delta_r,r_photon,Omega,lambda
1.0,0.0,-0.7125,3.141592653589793,12.0,8.28374830030291,8.0,13.425903947016023,12.0,10.28431129342623,4.0011259862466435,9.444082547284324,1.999999461081737,12.0,0.5816226201296077,1.6279612981190725,0.0550712149817998,0.6764431567336667,0.01860005483426365,0.4162592916754822,-0.027948724379278946,0.0486940735715351,0.0,0.03190702139223306,-0.02079176967765161,0.005947915832064357,-0.006364819406208436,0.0024792834565174086,-0.0040648694804117725,9.621519723160318,2.1893155418059673,10.384586688878384,-0.4552308005782005,1.1029589403383988,-0.6303726169244593,-0.0843152499856584,0.017091311657688957,0.19856217653053893,0.005441644815145077,0.1250661205960423,-0.1266022405785931,-0.10448113129289074,0.05247717481557253,-7.386712505375261e-05,-0.008116689225674685,-0.004914455000713807,-0.007246923267912483,0.006041267294251583,0.12247554228702981,0.0259803420539647,0.02960908615587817,0.11840768603722253,-0.005505356384201875,-0.0007047066395945248,-0.004480537991332012,0.004613297627188867,0.1805038559479933,0.2943132016548618,0.0293025998174556,-0.14920074116971285,0.258189776339486,0.024715221508936763,-0.017247385292057122,-0.010483536207765074,-0.003866318912830763,5.525402833775025,1.4968601186024557,4.171339576778607,-1.0448099229127672,-0.84535878917281,0.18726237360231132,0.06380730141315517,-0.02379815520568571,-0.1670138776127365,112.71763977582881,92.65689907922469,-15.653277529537574,-58.1867543757909,-1.831934333354202,-29.55934821883542,-0.7625643713750944,-19.782902333554695,0.0,3.0,0.19245008972987526,0.19245008972987526
1.0,0.0,-0.69,3.141592653589793,12.0,8.28374830030291,8.0,13.425903947016023,12.0,10.28431129342623,4.0011259862466435,9.444082547284324,1.999999461081737,12.0,0.5816226201296077,1.6279612981190725,0.0550712149817998,0.6764431567336667,0.01860005483426365,0.4162592916754822,-0.027948724379278946,0.0486940735715351,0.0,0.03190702139223306,-0.02079176967765161,0.005947915832064357,-0.006364819406208436,0.0024792834565174086,-0.0040648694804117725,9.621519723160318,2.1893155418059673,10.384586688878384,-0.4552308005782005,1.1029589403383988,-0.6303726169244593,-0.0843152499856584,0.017091311657688957,0.19856217653053893,0.005441644815145077,0.1250661205960423,-0.1266022405785931,-0.10448113129289074,0.05247717481557253,-7.386712505375261e-05,-0.008116689225674685,-0.004914455000713807,-0.007246923267912483,0.006041267294251583,0.12247554228702981,0.0259803420539647,0.02960908615587817,0.11840768603722253,-0.005505356384201875,-0.0007047066395945248,-0.004480537991332012,0.004613297627188867,0.1805038559479933,0.2943132016548618,0.0293025998174556,-0.14920074116971285,0.258189776339486,0.024715221508936763,-0.017247385292057122,-0.010483536207765074,-0.003866318912830763,5.525402833775025,1.4968601186024557,4.171339576778607,-1.0448099229127672,-0.84535878917281,0.18726237360231132,0.06380730141315517,-0.02379815520568571,-0.1670138776127365,112.71763977582881,92.65689907922469,-15.653277529537574,-58.1867543757909,-1.831934333354202,-29.55934821883542,-0.7625643713750944,-19.782902333554695,0.0,3.0,0.19245008972987526,0.19245008972987526
1.0,0.0,-0.6666666666666666,3.141592653589793,12.0,8.28374830030291,8.0,13.425903947016023,12.0,10.28431129342623,4.0011259862466435,9.444082547284324,1.999999461081737,12.0,0.5816226201296077,1.6279612981190725,0.0550712149817998,0.6764431567336667,0.01860005483426365,0.4162592916754822,-0.027948724379278946,0.0486940735715351,0.0,0.03190702139223306,-0.02079176967765161,0.005947915832064357,-0.006364819406208436,0.0024792834565174086,-0.0040648694804117725,9.621519723160318,2.1893155418059673,10.384586688878384,-0.4552308005782005,1.1029589403383988,-0.6303726169244593,-0.0843152499856584,0.017091311657688957,0.19856217653053893,0.005441644815145077,0.1250661205960423,-0.1266022405785931,-0.10448113129289074,0.05247717481557253,-7.386712505375261e-05,-0.008116689225674685,-0.004914455000713807,-0.007246923267912483,0.006041267294251583,0.12247554228702981,0.0259803420539647,0.02960908615587817,0.11840768603722253,-0.005505356384201875,-0.0007047066395945248,-0.004480537991332012,0.004613297627188867,0.1805038559479933,0.2943132016548618,0.0293025998174556,-0.14920074116971285,0.258189776339486,0.024715221508936763,-0.017247385292057122,-0.010483536207765074,-0.003866318912830763,5.525402833775025,1.4968601186024557,4.171339576778607,-1.0448099229127672,-0.84535878917281,0.18726237360231132,0.06380730141315517,-0.02379815520568571,-0.1670138776127365,112.71763977582881,92.65689907922469,-15.653277529537574,-58.1867543757909,-1.831934333354202,-29.55934821883542,-0.7625643713750944,-19.782902333554695,0.0,3.0,0.19245008972987526,0.19245008972987526
1.0,0.0,-0.58,3.141592653589793,12.0,8.28374830030291,8.0,13.425903947016023,12.0,10.28431129342623,4.0011259862466435,9.444082547284324,1.999999461081737,12.0,0.5816226201296077,1.6279612981190725,0.0550712149817998,0.6764431567336667,0.01860005483426365,0.4162592916754822,-0.027948724379278946,0.0486940735715351,0.0,0.03190702139223306,-0.02079176967765161,0.005947915832064357,-0.006364819406208436,0.0024792834565174086,-0.0040648694804117725,9.621519723160318,2.1893155418059673,10.384586688878384,-0.4552308005782005,1.1029589403383988,-0.6303726169244593,-0.0843152499856584,0.017091311657688957,0.19856217653053893,0.005441644815145077,0.1250661205960423,-0.1266022405785931,-0.10448113129289074,0.05247717481557253,-7.386712505375261e-05,-0.008116689225674685,-0.004914455000713807,-0.007246923267912483,0.006041267294251583,0.12247554228702981,0.0259803420539647,0.02960908615587817,0.11840768603722253,-0.005505356384201875,-0.0007047066395945248,-0.004480537991332012,0.004613297627188867,0.1805038559479933,0.2943132016548618,0.0293025998174556,-0.14920074116971285,0.258189776339486,0.024715221508936763,-0.017247385292057122,-0.010483536207765074,-0.003866318912830763,5.525402833775025,1.4968601186024557,4.171339576778607,-1.0448099229127672,-0.84535878917281,0.18726237360231132,0.06380730141315517,-0.02379815520568571,-0.1670138776127365,112.71763977582881,92.65689907922469,-15.653277529537574,-58.1867543757909,-1.831934333354202,-29.55934821883542,-0.7625643713750944,-19.782902333554695,0.0,3.0,0.19245008972987526,0.19245008972987526
1.0,0.0,-0.45,3.141592653589793,12.0,8.28374830030291,8.0,13.425903947016023,12.0,10.28431129342623,4.0011259862466435,9.444082547284324,1.999999461081737,12.0,0.5816226201296077,1.6279612981190725,0.0550712149817998,0.6764431567336667,0.01860005483426365,0.4162592916754822,-0.027948724379278946,0.0486940735715351,0.0,0.03190702139223306,-0.02079176967765161,0.005947915832064357,-0.006364819406208436,0.0024792834565174086,-0.0040648694804117725,9.621519723160318,2.1893155418059673,10.384586688878384,-0.4552308005782005,1.1029589403383988,-0.6303726169244593,-0.0843152499856584,0.017091311657688957,0.19856217653053893,0.005441644815145077,0.1250661205960423,-0.1266022405785931,-0.10448113129289074,0.05247717481557253,-7.386712505375261e-05,-0.008116689225674685,-0.004914455000713807,-0.007246923267912483,0.006041267294251583,0.12247554228702981,0.0259803420539647,0.02960908615587817,0.11840768603722253,-0.005505356384201875,-0.0007047066395945248,-0.004480537991332012,0.004613297627188867,0.1805038559479933,0.2943132016548618,0.0293025998174556,-0.14920074116971285,0.258189776339486,0.024715221508936763,-0.017247385292057122,-0.010483536207765074,-0.003866318912830763,5.525402833775025,1.4968601186024557,4.171339576778607,-1.0448099229127672,-0.84535878917281,0.18726237360231132,0.06380730141315517,-0.02379815520568571,-0.1670138776127365,112.71763977582881,92.65689907922469,-15.653277529537574,-58.1867543757909,-1.831934333354202,-29.55934821883542,-0.7625643713750944,-19.782902333554695,0.0,3.0,0.19245008972987526,0.19245008972987526
1.0,0.00025,-0.58,3.141592653589793,12.0,8.326357710641565,7.999999999999997,13.51112276769334,11.999999999999988,10.369530114103547,4.086344806923961,9.454227178299421,1.999999858534454,12.0,0.5650634385694061,1.6342218734163747,0.0521148821187403,0.6788646968876475,0.017586202902942927,0.4185124936779797,-0.02824038328726404,0.04758039129433195,0.0,0.0314786792364637,-0.019717663735267444,0.005879484169229242,-0.006055066917815892,0.002455829380296636,-0.0038722868374319497,9.636905431382923,2.214357715035675,10.38841085648228,-0.4729701837338617,1.1097374456796831,-0.6351401607180395,-0.08327015469095586,0.017022537999236004,0.20123851777708995,0.00554106130490256,0.1248669272082138,-0.126226316263792,-0.10427684057680581,0.05239121721102609,2.230815354300882e-05,-0.00818291115472666,-0.004882315682953108,-0.007258988414492777,0.00603448557710765,0.12230891692181875,0.025903197745615,0.02956151840648289,0.1182272753378257,-0.005531780867902458,-0.0008001037839049567,-0.004476048494155096,0.004589003658019522,0.17685020697313575,0.29222790024594647,0.0269531968973688,-0.14749960957461533,0.2565017106473985,0.024721437396047728,-0.01727896385705182,-0.010287363820335646,-0.004040131033271194,5.84690646793139,1.5026872966556653,4.485945467950401,-1.0463804634843048,-0.8513448223228226,0.18881965789777572,0.06188107098051093,-0.02355059032405068,-0.16875605741133204,112.84761488595451,92.76006065368315,-15.674768286213839,-58.323745921237396,-1.8289923669345332,-29.597489741436664,-0.763951495740291,-19.805320070064905,0.0010652990539405638,3.0010652990539404,0.192287377905653,0.19222792300508224
1.0,0.0005,-0.7125,3.141592653589793,12.0,8.72490836859111,8.000000000000025,14.308224083592432,11.999999999999986,11.166631430002639,4.883446122823052,9.560432254435108,1.99999532758408,12.0,0.4238236825871484,1.6721579748104858,0.028834783777889655,0.691892601221744,0.009615921643375738,0.43282061514184245,-0.03001552143987534,0.0377374135140779,0.0,0.027343467698463356,-0.010846983757958867,0.0051596184604546895,-0.003419310489921412,0.0021919627498814456,-0.00221329885956817,9.753908664526415,2.3992549955726274,10.407876796982723,-0.5993224295994201,1.1588160453139946,-0.6752151517813747,-0.08275485425950643,0.01607384258436977,0.21893646125541322,0.006152722389258733,0.12192643555484431,-0.1219669031551704,-0.10162497543973419,0.05123121350546113,0.0006780716533830748,-0.008525757110221471,-0.0045566912848734485,-0.007223763314716148,0.005914262023694619,0.1197214719406877,0.0250291136140436,0.028835572353534192,0.11560779678310865,-0.005654150920666593,-0.001440360076531435,-0.004368807377304175,0.004327244678991899,0.13286271198792815,0.27184471103198565,-0.0046183903677757,-0.13196847985976864,0.2398602703506087,0.02403533497783252,-0.016920922514612288,-0.008507151886221908,-0.005274722711264322,8.638213926231224,1.5102076280775236,7.265906124977263,-1.0334280661052593,-0.8748286259709451,0.19897577118726326,0.05158436148377233,-0.021114335810694353,-0.17786139957162095,112.80015824898163,92.81025631210208,-15.62269263603403,-58.98694205457677,-1.7695189515171532,-29.653138078784693,-0.7599428440463604,-19.81730593274768,0.0022570739811498333,3.00225707398115,0.19194646759631093,0.19179172182667742
1.0,0.0005,-0.61,3.141592653589793,12.0,8.408900669305796,7.999999999999996,13.676208685021804,12.000000000000004,10.53461603143201,4.251430724252424,9.474656799811411,1.9999971933980163,12.0,0.5338549310296182,1.6450503212438505,0.046668632014382996,0.6829119233014811,0.01572226411326709,0.42242854954228065,-0.028735147598106643,0.04543476880126205,0.0,0.030627212501814837,-0.01770088886707113,0.005738040503716809,-0.005467597340874194,0.0024060071930646692,-0.0035055517902259814,9.664064298750148,2.259326086946613,10.394413964872417,-0.5040916512185727,1.122182318549999,-0.6441001112667959,-0.08186125997380415,0.016863802708121847,0.2059174633660771,0.005710658280478784,0.12441796759056076,-0.1254634126379105,-0.10383776453117169,0.052204657204295825,0.00018795133309525806,-0.00829387748968023,-0.004818070799729023,-0.007273189535334247,0.006021068688477029,0.12192499023424816,0.0257466405072594,0.029452273725192497,0.1178236556194437,-0.005576345296710978,-0.0009638742375105883,-0.004463229767361126,0.004539333911377098,0.16913872783300488,0.2880897489695756,0.0218065045973074,-0.14420116971778973,0.2531483412756404,0.024674566336591156,-0.017285883344474694,-0.009905489051235285,-0.004351907008835737,6.439833980087247,1.5097695187564284,5.070181987537794,-1.0467901629819807,-0.8601872044030923,0.19147104865395603,0.05872565721550828,-0.023047572378196702,-0.17154827758015662,113.03478781291616,92.91508722482142,-15.702070071055111,-58.558103073887466,-1.821549999475685,-29.656585423183476,-0.7656396302752853,-19.83898852772541,0.0021840258108168646,3.002184025810817,0.19209084531682905,0.19196264894803353
1.0,0.0005,-0.55,3.141592653589793,12.0,8.34340337163999,8.000000000000014,13.545214089690194,11.999999999999996,10.403621436100401,4.120436128920815,9.45825310569408,1.9999997708007404,12.0,0.5586087633226033,1.6364929711929492,0.05097228254058696,0.6797937937505122,0.017188369900406786,0.41938047232007036,-0.02836801303148981,0.0471609223059261,0.0,0.03131926806245405,-0.019310741733920975,0.0058559347544978315,-0.005934952877740953,0.0024478566833015876,-0.003797372410053704,9.64473675903875,2.22470140702201,10.390549143946654,-0.48120362863804167,1.1119011970096253,-0.6369741384372944,-0.08291284841154799,0.01701492382317236,0.20232485050996288,0.005586609679398441,0.1248281591865677,-0.1261049871142764,-0.10423227161844967,0.05237462778616353,6.908121303337563e-05,-0.008210743168130207,-0.004872171170473445,-0.007265224301757032,0.00602770288516543,0.12228340868845938,0.0258782995069178,0.029552554258455183,0.11819468262635122,-0.005541614612563414,-0.000846752087359243,-0.004475516303559767,0.004581845710924798,0.17585649031064382,0.2915560895623421,0.0263917051662618,-0.1469106330057545,0.25596052019580523,0.024748699687585456,-0.017318590067086765,-0.010219909884979273,-0.004110426109713039,5.983239876588109,1.50708548156895,4.617376335122586,-1.048463270789611,-0.8548957066798479,0.1896291075217572,0.060962080721714516,-0.023471140912762326,-0.16967256415525578,112.92561524252868,92.82361627751814,-15.68650270336814,-58.392410582099515,-1.8280046730334052,-29.61957497571277,-0.7646534996464616,-19.819067569935267,0.002067872927344668,3.0020678729273444,0.19215530281845492,0.19204586317759012
1.0,0.0005,-0.5,3.141592653589793,12.0,8.315310341661586,8.00000000000004,13.489028029733376,11.999999999999984,10.347435376143583,4.064250068963997,9.451425887557756,1.9999896162679347,12.0,0.5694310544204448,1.6325097114878606,0.05288649407290018,0.678293412360987,0.01784232936951955,0.4179601242879759,-0.028195702950908355,0.047911527498224096,0.0,0.03161527694213963,-0.020019479033006913,0.0059048765678101885,-0.0061396595366760495,0.002464970771210245,-0.003924871003267749,9.635845125496791,2.2089712788055738,10.38852848791062,-0.4706470476368647,1.1072817152169852,-0.6338355190032634,-0.08349921924644486,0.017070501267890878,0.20065156745260934,0.005527256136864162,0.12497319444911151,-0.1263554598247357,-0.10437829722447864,0.05243611018319171,1.3508453766647267e-05,-0.008169623098293723,-0.004894475417271021,-0.007258688632204053,0.006029327040479493,0.12240734680711504,0.0259296995979683,0.02958792495908674,0.11832611698472303,-0.005524253844072592,-0.0007917069836024526,-0.004479332690257897,0.004599040154686694,0.1784533319925287,0.2930117387435456,0.0280800589831109,-0.14807228542988718,0.25713757577295887,0.02476666691878494,-0.01732086227463836,-0.010355092462010086,-0.004001271432231935,5.785270183747814,1.5049275145818157,4.422169861626742,-1.0485548565898202,-0.85196821962112,0.18875163604504155,0.0620814184884402,-0.023649574093991294,-0.1687259240903253,112.83942349696753,92.753886279826,-15.673416765060084,-58.30187410333052,-1.8298733894944426,-29.593864635563165,-0.7637954438313039,-19.803981953095604,0.001948557158514987,3.001948557158515,0.19220008972987526,0.19210633972987526
