M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.001,-0.7125,10.431299095902373,9.564476650225698,10.70729343952162,0.4984623422540767,direct
