M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.001,-0.64,10.409890521767375,10.056040321534073,6.789881312322251,0.551891284626375,direct
