M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00125,-0.7125,10.443060208843146,9.359049014198067,12.579586674123888,0.475818951296902,direct
