M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0005,-0.58,10.392238004425714,10.27770586941963,4.803563446739133,0.5802606708648363,direct
