k,wq,observable_set,sigma_max,sigma_min,condition_number,cosine_similarity,sensitivity_angle_deg,numerical_rank,gram_determinant,derivative_scheme_k,derivative_scheme_wq,derivative_quality,missing_features,feature_count,rank_tolerance,parameter_k_scale,parameter_wq_scale
0.0005,-0.45,timing,1.0416840935301426,0.15749584340348405,6.614041812274894,-0.8973491108430487,153.81177826351242,2,0.026915983788153203,central,one_sided_backward,one_sided,,17,1.0416840935301426e-10,0.0025,0.2625
0.0005,-0.45,all_shooting,1.3001295222835418,0.27327729512214005,4.757546804985957,-0.8724841252263645,150.74860676365222,2,0.12623516174671742,central,one_sided_backward,one_sided,,71,1.300129522283542e-10,0.0025,0.2625
0.0005,-0.45,ringdown_only,1.4697040822378649,0.06896557436578646,21.310691540720047,-0.9127570199960583,155.88917579957288,2,0.010273644079290543,central,one_sided_backward,one_sided,,4,1.469704082237865e-10,0.0025,0.2625
0.0005,-0.45,ringdown_plus_photon_geometry,1.5532350985133814,0.2974708794743805,5.221469413267905,-0.6360796042369701,129.5001027638075,2,0.2134830045473231,central,one_sided_backward,one_sided,,31,1.5532350985133815e-10,0.0025,0.2625
0.0005,-0.45,ringdown_plus_all_shooting,1.9342077047296284,0.43433184260573743,4.45329472765688,-0.7156911756568944,135.6998721829145,2,0.7057478416574503,central,one_sided_backward,one_sided,,75,1.9342077047296286e-10,0.0025,0.2625
0.00075,-0.7125,orbital,7.85158507407697,0.5676186498219228,13.832500176906139,-0.9889321783790573,171.46762216507585,2,19.8622294285431,central,one_sided_forward,one_sided,,18,7.851585074076971e-10,0.0025,0.2625
0.00075,-0.7125,photon_geometry,11.007895040346337,1.1087980928707661,9.92777234297547,-0.9796824845476357,168.43059566325317,2,148.97503647947724,central,one_sided_forward,one_sided,,27,1.1007895040346337e-09,0.0025,0.2625
0.00075,-0.7125,redshift,6.341928438420172,0.16997127389177064,37.311766236796,-0.9985271991230861,176.88998155960655,2,1.161966836445827,central,one_sided_forward,one_sided,,9,6.341928438420173e-10,0.0025,0.2625
0.00075,-0.7125,timing,6.825778707054134,1.978159905394974,3.4505697382898113,-0.838620630929903,146.99474701940574,2,182.31701371675686,central,one_sided_forward,one_sided,,17,6.825778707054134e-10,0.0025,0.2625
0.00075,-0.7125,all_shooting,16.412851850825774,2.396743161240067,6.847981092114108,-0.9571122619402428,163.1589676279907,2,1547.4302858354106,central,one_sided_forward,one_sided,,71,1.6412851850825774e-09,0.0025,0.2625
0.00075,-0.7125,ringdown_only,2.3781382263626316,0.27655679595189137,8.599095235310443,-0.7436598728363636,138.04412093385002,2,0.43255651521043975,central,one_sided_forward,one_sided,,4,2.3781382263626317e-10,0.0025,0.2625
0.00075,-0.7125,ringdown_plus_photon_geometry,11.185377667087518,1.738544782204205,6.433758728323463,-0.951813269583964,162.14084485397657,2,378.1578050643791,central,one_sided_forward,one_sided,,31,1.1185377667087519e-09,0.0025,0.2625
0.00075,-0.7125,ringdown_plus_all_shooting,16.53614381675077,2.7228764964492336,6.073042181059157,-0.9454589205997699,160.9895042843719,2,2027.3296302849044,central,one_sided_forward,one_sided,,75,1.653614381675077e-09,0.0025,0.2625
0.00075,-0.69,orbital,6.780615494034553,0.13334869491249124,50.848757826120945,-0.9992101534266777,177.7226090575824,2,0.8175527327940021,central,central,central,,18,6.780615494034553e-10,0.0025,0.2625
0.00075,-0.69,photon_geometry,9.143857237533199,1.0980185283348018,8.32759830692502,-0.9715680970966398,166.3045916861506,2,100.8041033341173,central,central,central,,27,9.1438572375332e-10,0.0025,0.2625
0.00075,-0.69,redshift,5.146667257113505,0.3330752947629702,15.451963378959343,-0.991657168408804,172.5937772673457,2,2.9385766544513747,central,central,central,,9,5.146667257113504e-10,0.0025,0.2625
0.00075,-0.69,timing,5.7160454293226115,1.970197243443631,2.901255419143597,-0.7827281478091824,141.51104521600465,2,126.82671909157868,central,central,central,,17,5.716045429322612e-10,0.0025,0.2625
0.00075,-0.69,all_shooting,13.727640076312882,2.3486531655649014,5.844898803102369,-0.9429181578931252,160.54754376898703,2,1039.5120860431628,central,central,central,,71,1.3727640076312883e-09,0.0025,0.2625
0.00075,-0.69,ringdown_only,2.2904121239120494,0.26825307072573384,8.538251277853227,-0.7436698550719167,138.04497642371422,2,0.377499753123391,central,central,central,,4,2.2904121239120496e-10,0.0025,0.2625
0.00075,-0.69,ringdown_plus_photon_geometry,9.327640464618703,1.7688529161803346,5.273270818220903,-0.9304125702296385,158.499218706128,2,272.2243938205603,central,central,central,,31,9.327640464618704e-10,0.0025,0.2625
0.00075,-0.69,ringdown_plus_all_shooting,13.85558795895067,2.7027584938369746,5.126461720699494,-0.9261677881523466,157.84511143886178,2,1402.3757752953381,central,central,central,,75,1.385558795895067e-09,0.0025,0.2625
0.00075,-0.6666666666666666,orbital,5.637473029669446,0.11020497599308711,51.154432718383525,-0.999222488345749,177.74046419791455,2,0.385985831281876,central,central,central,,18,5.637473029669447e-10,0.0025,0.2625
0.00075,-0.6666666666666666,photon_geometry,7.194934340718049,0.8283042172037626,8.686342760643095,-0.9738314037162772,166.86350534012985,2,35.51676609096265,central,central,central,,27,7.19493434071805e-10,0.0025,0.2625
0.00075,-0.6666666666666666,redshift,3.9015783764583403,0.27457868300773813,14.209327299994321,-0.9901424184245736,171.9484364637189,2,1.1476628045860122,central,central,central,,9,3.90157837645834e-10,0.0025,0.2625
0.00075,-0.6666666666666666,timing,4.7242400077047,1.530536533203687,3.0866561530655003,-0.7970216200483997,142.84662190526797,2,52.281893399362566,central,central,central,,17,4.7242400077047e-10,0.0025,0.2625
0.00075,-0.6666666666666666,all_shooting,10.989362130707379,1.8544617308853928,5.9259039686198465,-0.9441587327651486,160.76211873850545,2,415.3179683039099,central,central,central,,71,1.098936213070738e-09,0.0025,0.2625
0.00075,-0.6666666666666666,ringdown_only,2.201979816850573,0.2411974421802681,9.129366368673345,-0.7696038348567884,140.31832688808376,2,0.282079849850974,central,central,central,,4,2.2019798168505733e-10,0.0025,0.2625
0.00075,-0.6666666666666666,ringdown_plus_photon_geometry,7.4164349495925554,1.5351065115734106,4.831218481374993,-0.9170184910664111,156.49402565872552,2,129.61862538298308,central,central,central,,31,7.416434949592556e-10,0.0025,0.2625
0.00075,-0.6666666666666666,ringdown_plus_all_shooting,11.140847008005053,2.234620239615744,4.985566142514124,-0.9214245685803804,157.13524073949267,2,619.7890177793942,central,central,central,,75,1.1140847008005055e-09,0.0025,0.2625
0.00075,-0.64,orbital,4.481803437852099,0.09418751128371704,47.58383969135518,-0.9991057889328434,177.57679577011135,2,0.17819366249891083,central,central,central,,18,4.481803437852099e-10,0.0025,0.2625
0.00075,-0.64,photon_geometry,5.492535126497505,0.5933471880544992,9.256865520011555,-0.9769057228210042,167.6624425367625,2,10.620952417182021,central,central,central,,27,5.492535126497505e-10,0.0025,0.2625
0.00075,-0.64,redshift,2.8489590639022384,0.22171603323916284,12.849585220700279,-0.9879598857723193,171.10000740793154,2,0.39899423243788357,central,central,central,,9,2.8489590639022387e-10,0.0025,0.2625
0.00075,-0.64,timing,3.885698333241271,1.1537561068336197,3.3678680530716516,-0.8174210831530272,144.8274613379744,2,20.098617615406827,central,central,central,,17,3.8856983332412714e-10,0.0025,0.2625
0.00075,-0.64,all_shooting,8.551581012443012,1.4427158313492896,5.927418848967095,-0.943918771744268,160.7204349268655,2,152.21393856728216,central,central,central,,71,8.551581012443013e-10,0.0025,0.2625
0.00075,-0.64,ringdown_only,2.1036556124260795,0.2140074474368185,9.829824324441525,-0.7971353809379345,142.85741554852467,2,0.20267821030258826,central,central,central,,4,2.1036556124260795e-10,0.0025,0.2625
0.00075,-0.64,ringdown_plus_photon_geometry,5.762393089038645,1.336411243603919,4.311841221493407,-0.8954949513857074,153.57207567406192,2,59.304275338724274,central,central,central,,31,5.762393089038645e-10,0.0025,0.2625
0.00075,-0.64,ringdown_plus_all_shooting,8.732848873343952,1.8491845394625104,4.722540496624673,-0.9118322509933948,155.75979587898286,2,260.77886846709396,central,central,central,,75,8.732848873343953e-10,0.0025,0.2625
0.00075,-0.61,orbital,3.375000078491163,0.07932395441644616,42.547047777933614,-0.9988869624688186,177.29645984115155,2,0.0716731162019988,central,central,central,,18,3.375000078491163e-10,0.0025,0.2625
0.00075,-0.61,photon_geometry,4.020647764985054,0.40618229569287095,9.898628787171981,-0.9797710864652399,168.45593539856353,2,2.667067671372229,central,central,central,,27,4.0206477649850543e-10,0.0025,0.2625
0.00075,-0.61,redshift,1.9931068030042942,0.17641817597820506,11.297627310524543,-0.9844483557812016,169.88210354196673,2,0.1236368119652685,central,central,central,,9,1.9931068030042943e-10,0.0025,0.2625
0.00075,-0.61,timing,3.146183972646654,0.8484963494516193,3.7079522789697603,-0.8385954983511722,146.9921035506035,2,7.126367011777983,central,central,central,,17,3.146183972646654e-10,0.0025,0.2625
0.00075,-0.61,all_shooting,6.412216423850748,1.1104092067525717,5.77464270366011,-0.9407049809267177,160.170287755413,2,50.69702236884325,central,central,central,,71,6.412216423850748e-10,0.0025,0.2625
0.00075,-0.61,ringdown_only,1.996297073471365,0.18737531749861389,10.654002352717201,-0.8252511517205469,145.61396252357025,2,0.13991848810252017,central,central,central,,4,1.996297073471365e-10,0.0025,0.2625
0.00075,-0.61,ringdown_plus_photon_geometry,4.357742498191802,1.1666123357931535,3.7353818097843705,-0.8593282957827224,149.2412474340045,2,25.844983341532163,central,central,central,,31,4.357742498191802e-10,0.0025,0.2625
0.00075,-0.61,ringdown_plus_all_shooting,6.634154410825901,1.5355242887103524,4.320449021615775,-0.8937011611664797,153.3420823512396,2,103.7730382236389,central,central,central,,75,6.634154410825901e-10,0.0025,0.2625
0.00075,-0.58,orbital,2.485493475217201,0.06877412852192161,36.139948678883734,-0.9984630576392975,176.82296455554265,2,0.029219679402915342,central,central,central,,18,2.4854934752172013e-10,0.0025,0.2625
0.00075,-0.58,photon_geometry,2.9090752132832907,0.2838339519684104,10.249215053761642,-0.9811250499010914,168.8502271507978,2,0.6817711007656739,central,central,central,,27,2.9090752132832907e-10,0.0025,0.2625
0.00075,-0.58,redshift,1.3860843752909522,0.14449382301204738,9.592689475559002,-0.9784794881091384,168.09180676198946,2,0.040112330914645326,central,central,central,,9,1.3860843752909522e-10,0.0025,0.2625
0.00075,-0.58,timing,2.5582403277036376,0.6323852988309008,4.045382352235403,-0.8559643210188062,148.86643264655555,2,2.617256048451428,central,central,central,,17,2.5582403277036375e-10,0.0025,0.2625
0.00075,-0.58,all_shooting,4.780300192089342,0.8723710100766028,5.47966419891645,-0.9339455606906343,159.05845525646137,2,17.39052889887813,central,central,central,,71,4.780300192089342e-10,0.0025,0.2625
0.00075,-0.58,ringdown_only,1.8922435229200802,0.16436319077605893,11.51257476802223,-0.8500300763106449,148.2149407984476,2,0.09673044415136754,central,central,central,,4,1.8922435229200804e-10,0.0025,0.2625
0.00075,-0.58,ringdown_plus_photon_geometry,3.3330624075148005,1.0205763591990338,3.2658628406115993,-0.8095698262436024,144.05392354798155,2,11.571186643571156,central,central,central,,31,3.3330624075148005e-10,0.0025,0.2625
0.00075,-0.58,ringdown_plus_all_shooting,5.053340819239395,1.2975548076422356,3.894510497342099,-0.8668193731568373,150.0911076902649,2,42.994074251653515,central,central,central,,75,5.053340819239395e-10,0.0025,0.2625
0.00075,-0.55,orbital,1.7969515403739067,0.06122060164434193,29.352072539456703,-0.9976760091181462,176.09303982780847,2,0.012102300083328266,central,central,central,,18,1.7969515403739067e-10,0.0025,0.2625
0.00075,-0.55,photon_geometry,2.0797705041150856,0.20565338249896545,10.112989530456899,-0.9806253708318337,168.7031327624208,2,0.1829374172146443,central,central,central,,27,2.0797705041150856e-10,0.0025,0.2625
0.00075,-0.55,redshift,0.957111306843302,0.12207185159089556,7.840556970094209,-0.9679353574491752,165.4515015376904,2,0.013650732542274087,central,central,central,,9,9.571113068433021e-11,0.0025,0.2625
0.00075,-0.55,timing,2.08828586873552,0.47526568645478107,4.393933600199452,-0.870963285522833,150.57077315960066,2,0.9850376246710767,central,central,central,,17,2.08828586873552e-10,0.0025,0.2625
0.00075,-0.55,all_shooting,3.555011823555571,0.6929583907697865,5.13019521937878,-0.9241979442716551,157.54772093830056,2,6.068710417818065,central,central,central,,71,3.5550118235555716e-10,0.0025,0.2625
0.00075,-0.55,ringdown_only,1.791454399528069,0.14442591262516674,12.403968006610341,-0.8715154337683548,150.63522307214404,2,0.06694247373769809,central,central,central,,4,1.791454399528069e-10,0.0025,0.2625
0.00075,-0.55,ringdown_plus_photon_geometry,2.6149366068296045,0.8717871962864262,2.999512516321088,-0.7520247210570168,138.76607117554343,2,5.1968873434384495,central,central,central,,31,2.6149366068296044e-10,0.0025,0.2625
0.00075,-0.55,ringdown_plus_all_shooting,3.8918282410807667,1.0964219300572364,3.549571688043126,-0.8328716080010645,146.39486158968955,2,18.208021493704095,central,central,central,,75,3.891828241080767e-10,0.0025,0.2625
0.00075,-0.525,orbital,1.3557964098452242,0.05609606749441709,24.16918815173913,-0.9965780526182487,175.25869148026985,2,0.005784339739319507,central,central,central,,18,1.3557964098452242e-10,0.0025,0.2625
0.00075,-0.525,photon_geometry,1.560282902907878,0.16281969518160935,9.582887998700254,-0.9784514221927471,168.0840161818741,2,0.06453875362330107,central,central,central,,27,1.560282902907878e-10,0.0025,0.2625
0.00075,-0.525,redshift,0.7000148709949474,0.10834912462827581,6.460733978207563,-0.9531225496658635,162.38709694165493,2,0.005752615488322137,central,central,central,,9,7.000148709949475e-11,0.0025,0.2625
0.00075,-0.525,timing,1.7694245771451118,0.3763286967189256,4.701806140674595,-0.8824059756134062,151.93397087651624,2,0.4434031595878915,central,central,central,,17,1.769424577145112e-10,0.0025,0.2625
0.00075,-0.525,all_shooting,2.7834870044918194,0.5733853280381958,4.8544789487644495,-0.9145458481479833,156.14131358419607,2,2.547249864553183,central,central,central,,71,2.7834870044918195e-10,0.0025,0.2625
0.00075,-0.525,ringdown_only,1.7099668252904845,0.1299077820428119,13.16292833578634,-0.8869183152261453,152.48852217784085,2,0.04934528999563102,central,central,central,,4,1.7099668252904845e-10,0.0025,0.2625
0.00075,-0.525,ringdown_plus_photon_geometry,2.2032442613387375,0.7399799257769692,2.9774378798524297,-0.7071116205960282,135.0003921312803,2,2.6580623985252068,central,central,central,,31,2.2032442613387376e-10,0.0025,0.2625
0.00075,-0.525,ringdown_plus_all_shooting,3.182482512436098,0.9429943117813798,3.3748692570840366,-0.802407648034084,143.3606347994224,2,9.006378569196107,central,central,central,,75,3.182482512436098e-10,0.0025,0.2625
0.00075,-0.5,orbital,1.0154101097144543,0.05177961930287986,19.610227409647635,-0.9948103121784051,174.16022321377918,2,0.002764398650151963,central,central,central,,18,1.0154101097144544e-10,0.0025,0.2625
0.00075,-0.5,photon_geometry,1.1648411887145638,0.1333187325299806,8.737265698596522,-0.9741391043565972,166.94130383017614,2,0.024116583886265013,central,central,central,,27,1.164841188714564e-10,0.0025,0.2625
0.00075,-0.5,redshift,0.5115254819207316,0.09775158480704545,5.2329124170257275,-0.9294415435571891,158.347928535852,2,0.002500242658581953,central,central,central,,9,5.115254819207316e-11,0.0025,0.2625
0.00075,-0.5,timing,1.5042339360482693,0.29934771040237124,5.0250390558402405,-0.8930323757090467,153.25680252471582,2,0.2027601697111733,central,central,central,,17,1.5042339360482694e-10,0.0025,0.2625
0.00075,-0.5,all_shooting,2.1925010051688356,0.4741830012320268,4.6237444182357,-0.9043658832714437,154.73801315748233,2,1.0808652750332595,central,central,central,,71,2.1925010051688358e-10,0.0025,0.2625
0.00075,-0.5,ringdown_only,1.6307825452751339,0.11711213024982099,13.924966967951013,-0.9001405098161667,154.17654277529297,2,0.03647504786203662,central,central,central,,4,1.630782545275134e-10,0.0025,0.2625
0.00075,-0.5,ringdown_plus_photon_geometry,1.9179187540339555,0.6077692763869298,3.1556691470743794,-0.6742327249656374,132.39459520177,2,1.3587448026336473,central,central,central,,31,1.9179187540339556e-10,0.0025,0.2625
0.00075,-0.5,ringdown_plus_all_shooting,2.6581745674032033,0.7994905293749607,3.3248355918379127,-0.7740027727424585,140.71470779436825,2,4.516412950643249,central,central,central,,75,2.6581745674032034e-10,0.0025,0.2625
0.00075,-0.475,orbital,0.7550332205998777,0.047648584132493316,15.845868966439925,-0.9920648145960052,172.77723022336534,2,0.0012942915666906073,central,central,central,,18,7.550332205998777e-11,0.0025,0.2625
0.00075,-0.475,photon_geometry,0.8652097722164602,0.11141324426663175,7.765771277119074,-0.9673771935834297,165.32473088771252,2,0.009292155596778408,central,central,central,,27,8.652097722164602e-11,0.0025,0.2625
0.00075,-0.475,redshift,0.37387998615971607,0.0884675863474256,4.226180475766941,-0.8939467090044589,153.37345677107737,2,0.0010940389728858635,central,central,central,,9,3.738799861597161e-11,0.0025,0.2625
0.00075,-0.475,timing,1.2827064643395205,0.2376598345212182,5.397237050693144,-0.9040132044095005,154.69070449178076,2,0.09293218485607564,central,central,central,,17,1.2827064643395207e-10,0.0025,0.2625
0.00075,-0.475,all_shooting,1.7413359581147798,0.38797721863607715,4.488242800019024,-0.895918467236947,153.62664879102962,2,0.4564335787693136,central,central,central,,71,1.74133595811478e-10,0.0025,0.2625
0.00075,-0.475,ringdown_only,1.5539460345314362,0.10574876862904703,14.694696256771342,-0.9115688479965807,155.72306303717437,2,0.0270036520360788,central,central,central,,4,1.5539460345314362e-10,0.0025,0.2625
0.00075,-0.475,ringdown_plus_photon_geometry,1.7186283166138927,0.4829582285998533,3.558544434777262,-0.6616457704248073,131.42550970107237,2,0.6889426417660759,central,central,central,,31,1.7186283166138927e-10,0.0025,0.2625
0.00075,-0.475,ringdown_plus_all_shooting,2.2732976557935336,0.6639473545924125,3.4239125136496367,-0.7529435695082056,138.8460063878653,2,2.2781373161368617,central,central,central,,75,2.2732976557935336e-10,0.0025,0.2625
0.00075,-0.45,orbital,0.6013870493632374,0.04863634068327036,12.364973205521174,-0.9867899894245699,170.6767257126912,2,0.0008555195273368397,central,one_sided_backward,one_sided,,18,6.013870493632375e-11,0.0025,0.2625
0.00075,-0.45,photon_geometry,0.6892571264724914,0.10736785263023921,6.419585654247948,-0.9517358313076081,162.1263829532243,2,0.005476600538221135,central,one_sided_backward,one_sided,,27,6.892571264724914e-11,0.0025,0.2625
0.00075,-0.45,redshift,0.29608817261962683,0.0891044864853619,3.322932259626099,-0.8318960302011733,146.29400163182564,2,0.0006960513219657375,central,one_sided_backward,one_sided,,9,2.960881726196268e-11,0.0025,0.2625
0.00075,-0.45,timing,1.1131526220089525,0.22141051160157937,5.027550923201119,-0.8968675267075255,153.74932445954963,2,0.060744351242418386,central,one_sided_backward,one_sided,,17,1.1131526220089525e-10,0.0025,0.2625
0.00075,-0.45,all_shooting,1.4490765159741346,0.36681270399321836,3.950453460851032,-0.872017408525202,150.69392846549746,2,0.2825344262240647,central,one_sided_backward,one_sided,,71,1.4490765159741345e-10,0.0025,0.2625
0.00075,-0.45,ringdown_only,1.4799531546700957,0.10273195390627436,14.405967164026727,-0.9127570199957817,155.88917579953412,2,0.023115699178434274,central,one_sided_backward,one_sided,,4,1.4799531546700957e-10,0.0025,0.2625
0.00075,-0.45,ringdown_plus_photon_geometry,1.5801902009146598,0.4363683827641531,3.6212298217048318,-0.6365969674060914,129.53852944070672,2,0.47547236554377875,central,one_sided_backward,one_sided,,31,1.5801902009146598e-10,0.0025,0.2625
0.00075,-0.45,ringdown_plus_all_shooting,2.011269957336406,0.6244859182126822,3.220681041283984,-0.7155816278550894,135.6908859706074,2,1.5775605324903634,central,one_sided_backward,one_sided,,75,2.011269957336406e-10,0.0025,0.2625
0.001,-0.7125,orbital,9.145181789311348,1.3641428101700368,6.703976827889028,-0.9564107042654624,163.02077489861878,2,155.63395805194287,central,one_sided_forward,one_sided,,18,9.145181789311348e-10,0.0025,0.2625
0.001,-0.7125,photon_geometry,12.958497160852342,1.8208403219038023,7.116767464432809,-0.9606015745813246,163.86335101892757,2,556.7407370748778,central,one_sided_forward,one_sided,,27,1.2958497160852344e-09,0.0025,0.2625
0.001,-0.7125,redshift,7.479042220321305,0.24258204851925494,30.830979728195576,-0.997868685700507,176.25856207104928,2,3.2916169358568457,central,one_sided_forward,one_sided,,9,7.479042220321305e-10,0.0025,0.2625
0.001,-0.7125,timing,8.386566158811025,2.4823094383410194,3.3785337272116838,-0.8386900616690204,147.00205078739918,2,433.39130286824536,central,one_sided_forward,one_sided,,17,8.386566158811025e-10,0.0025,0.2625
0.001,-0.7125,all_shooting,19.42616315162713,3.4422085331291785,5.643517225833949,-0.9387810498483748,159.84784701447487,2,4471.450397922426,central,one_sided_forward,one_sided,,71,1.942616315162713e-09,0.0025,0.2625
0.001,-0.7125,ringdown_only,2.3944366912772153,0.36623243683163376,6.538024627179591,-0.7436598728359115,138.04412093381129,2,0.7689893603754798,central,one_sided_forward,one_sided,,4,2.394436691277215e-10,0.0025,0.2625
0.001,-0.7125,ringdown_plus_photon_geometry,13.096339209608622,2.3646269724586557,5.5384377164536485,-0.9362542031320367,159.43172404892016,2,959.0143567595084,central,one_sided_forward,one_sided,,31,1.3096339209608624e-09,0.0025,0.2625
0.001,-0.7125,ringdown_plus_all_shooting,19.521741556558556,3.7408119766221897,5.2185840075784675,-0.9289105958831096,158.26562866470815,2,5332.966772333963,central,one_sided_forward,one_sided,,75,1.9521741556558557e-09,0.0025,0.2625
0.001,-0.69,orbital,7.447387787797655,0.2310096966169089,32.23842071074578,-0.9980331200845869,176.40583705430336,2,2.959840824847482,central,central,central,,18,7.447387787797655e-10,0.0025,0.2625
0.001,-0.69,photon_geometry,10.41062479034612,1.2242672414142308,8.503555790907326,-0.9697316749433292,165.8670311364391,2,162.4448870643808,central,central,central,,27,1.041062479034612e-09,0.0025,0.2625
0.001,-0.69,redshift,6.094052135570653,0.3641491589819249,16.735043828216394,-0.9922742464758738,172.87330691949518,2,4.924599915027183,central,central,central,,9,6.094052135570654e-10,0.0025,0.2625
0.001,-0.69,timing,6.598828763709783,2.3108821968736253,2.855545285967968,-0.7738030701738169,140.6966404678488,2,232.53553604498774,central,central,central,,17,6.598828763709783e-10,0.0025,0.2625
0.001,-0.69,all_shooting,15.627709663595256,2.7067274405711395,5.773654720217302,-0.9379223658478847,159.70552182594685,2,1789.285819047759,central,central,central,,71,1.5627709663595258e-09,0.0025,0.2625
0.001,-0.69,ringdown_only,2.306346854889129,0.3551995856793694,6.493101196832521,-0.7436698550717784,138.04497642370237,2,0.6711106722200042,central,central,central,,4,2.306346854889129e-10,0.0025,0.2625
0.001,-0.69,ringdown_plus_photon_geometry,10.547513914099138,2.018735147655083,5.224813134279101,-0.9242062420328514,157.54896582439773,2,453.3763929166328,central,central,central,,31,1.054751391409914e-09,0.0025,0.2625
0.001,-0.69,ringdown_plus_all_shooting,15.723381578389246,3.126076945352239,5.029748740435298,-0.9198955906071656,156.91082276594912,2,2415.96832065733,central,central,central,,75,1.5723381578389245e-09,0.0025,0.2625
0.001,-0.6666666666666666,orbital,6.065816218187435,0.1655067247300592,36.64996832050635,-0.9984758797076823,176.83624803360394,2,1.0078822216129417,central,central,central,,18,6.065816218187435e-10,0.0025,0.2625
0.001,-0.6666666666666666,photon_geometry,7.994542704671545,0.9429685340281048,8.478058828242164,-0.9702205129490289,165.98219787920422,2,56.83052334769841,central,central,central,,27,7.994542704671546e-10,0.0025,0.2625
0.001,-0.6666666666666666,redshift,4.577365394241442,0.3083643243355546,14.84401739437427,-0.9901889038011488,171.9674744973196,2,1.9923214860064922,central,central,central,,9,4.5773653942414416e-10,0.0025,0.2625
0.001,-0.6666666666666666,timing,5.1820195929013355,1.8304025323017756,2.8310819622746153,-0.777336403647365,141.01734183994452,2,89.96867349988372,central,central,central,,17,5.182019592901335e-10,0.0025,0.2625
0.001,-0.6666666666666666,all_shooting,12.175620563431039,2.151452643561577,5.659255666104351,-0.9367028256279127,159.50501286022134,2,686.1922252884755,central,central,central,,71,1.217562056343104e-09,0.0025,0.2625
0.001,-0.6666666666666666,ringdown_only,2.217641667880374,0.31932534893526765,6.944771767336033,-0.7696038348567565,140.3183268880809,2,0.5014752886240176,central,central,central,,4,2.2176416678803742e-10,0.0025,0.2625
0.001,-0.6666666666666666,ringdown_plus_photon_geometry,8.166242394222875,1.770392927395807,4.6126722875215975,-0.9065429239465934,155.03189734431623,2,209.01808540646917,central,central,central,,31,8.166242394222875e-10,0.0025,0.2625
0.001,-0.6666666666666666,ringdown_plus_all_shooting,12.293784800518877,2.5994697740608164,4.7293432388382355,-0.9117447558795798,155.74758845783023,2,1021.2704292683269,central,central,central,,75,1.2293784800518878e-09,0.0025,0.2625
0.001,-0.64,orbital,4.9072937070652065,0.12700445700117047,38.638751922068224,-0.9986210486989794,176.99072405725488,2,0.38843828466296637,central,central,central,,18,4.907293707065207e-10,0.0025,0.2625
0.001,-0.64,photon_geometry,6.132149643632337,0.6808834042646168,9.006166996029696,-0.9739164274569397,166.8849572575332,2,17.432954100016534,central,central,central,,27,6.132149643632337e-10,0.0025,0.2625
0.001,-0.64,redshift,3.341231734461439,0.25178750234831443,13.270045984408274,-0.9876848480174534,170.99872089658143,2,0.7077526999608243,central,central,central,,9,3.341231734461439e-10,0.0025,0.2625
0.001,-0.64,timing,4.21316621752848,1.3944967906095,3.0212806841147404,-0.8021003078396413,143.3311376430444,2,34.51852459250681,central,central,central,,17,4.21316621752848e-10,0.0025,0.2625
0.001,-0.64,all_shooting,9.501534935546125,1.6757011414491614,5.670184677041584,-0.9377219653665678,159.67244325223714,2,253.50157971758625,central,central,central,,71,9.501534935546125e-10,0.0025,0.2625
0.001,-0.64,ringdown_only,2.1190758369264566,0.28326685942126306,7.480846298984281,-0.7971353809380666,142.85741554853718,2,0.36031681831537477,central,central,central,,4,2.1190758369264566e-10,0.0025,0.2625
0.001,-0.64,ringdown_plus_photon_geometry,6.343635279597642,1.5478615628793375,4.0983221185473395,-0.8855037489428411,152.31357669393967,2,96.41412031208775,central,central,central,,31,6.343635279597642e-10,0.0025,0.2625
0.001,-0.64,ringdown_plus_all_shooting,9.644444547887577,2.1546582851744924,4.476090066925175,-0.9033632801582507,154.60373870999666,2,431.8284467407166,central,central,central,,75,9.644444547887578e-10,0.0025,0.2625
0.001,-0.61,orbital,3.777420855303816,0.09817510357482766,38.47636231343235,-0.9985973532027572,176.9649729300395,2,0.13752874621326722,central,central,central,,18,3.777420855303816e-10,0.0025,0.2625
0.001,-0.61,photon_geometry,4.549131912971703,0.4645701898057465,9.79213047413537,-0.9779801099236491,167.95393043657884,2,4.466421841218141,central,central,central,,27,4.549131912971703e-10,0.0025,0.2625
0.001,-0.61,redshift,2.3441154844738046,0.20006500297846497,11.716769297857285,-0.984113655691162,169.77351834647607,2,0.21993799275901926,central,central,central,,9,2.344115484473805e-10,0.0025,0.2625
0.001,-0.61,timing,3.4125014870937713,1.0318047530558088,3.3073132072586935,-0.8297107902705189,146.06904062614655,2,12.397689261272602,central,central,central,,17,3.4125014870937716e-10,0.0025,0.2625
0.001,-0.61,all_shooting,7.195512881526358,1.2877338706116717,5.587732873802954,-0.9364326799412108,159.4608507807876,2,85.85700758816336,central,central,central,,71,7.195512881526357e-10,0.0025,0.2625
0.001,-0.61,ringdown_only,2.011501478816514,0.24794532966376007,8.112681459030995,-0.8252511517205742,145.61396252357304,2,0.24874397884889202,central,central,central,,4,2.011501478816514e-10,0.0025,0.2625
0.001,-0.61,ringdown_plus_photon_geometry,4.8132670066091015,1.3603317359177793,3.538303841277157,-0.851491565042912,148.37427271097,2,42.87158776947481,central,central,central,,31,4.813267006609102e-10,0.0025,0.2625
0.001,-0.61,ringdown_plus_all_shooting,7.370486126100811,1.7936592487066252,4.109189708923551,-0.8874888707688283,152.55937609829803,2,174.77211768324878,central,central,central,,75,7.370486126100811e-10,0.0025,0.2625
