protocol,direction,model,feature_set,target,metric,mean,std,median,q25,q75,n
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,k,MAE,0.00017945235617793334,9.624162821042107e-06,0.0001815613939590545,0.0001742978581071425,0.00018240370817462122,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,k,RMSE,0.00021976469188070172,1.3875410981792689e-05,0.0002190758095369549,0.00020854445672067345,0.00023327302308552347,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,k,NMAE,0.07178094247117332,0.0038496651284168396,0.07262455758362181,0.069719143242857,0.07296148326984848,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,k,NRMSE,0.08790587675228069,0.0055501643927170765,0.08763032381478196,0.08341778268826938,0.09330920923420939,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,k,joint_error_median,0.4941298952428891,0.005014345729563443,0.4916954870599333,0.4913750182871632,0.4985550342916384,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,wq,R2,-44.72698979025206,0.8393310393375948,-44.276370162477974,-45.06665581725603,-44.21019436307682,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,wq,MAE,0.12310319679783074,0.002334921358455872,0.12239233970434767,0.12228682883007262,0.12348082791048656,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,wq,RMSE,0.12653233367994707,0.0011573646366266276,0.1259115429618278,0.12581949335823558,0.12700566360546015,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,wq,NMAE,0.4689645592298314,0.008894938508403314,0.4662565322070387,0.4658545860193243,0.4704031539447107,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,wq,NRMSE,0.4820279378283697,0.004409008139530007,0.47966302080696305,0.47931235565042124,0.48383109944937197,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown,wq,joint_error_median,0.48359970252378215,0.012081076611754544,0.4845570157448596,0.4798334393277325,0.4934936410212305,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,k,R2,0.9378613899354619,0.010958781133962706,0.9410775000402487,0.9403947281874774,0.9431599180102676,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,k,MAE,0.00015088939429711817,2.0636950275443296e-05,0.0001427944533915037,0.00013660568519335953,0.00015785473625196063,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,k,RMSE,0.00019651012827213922,1.6598221922984837e-05,0.0001919024816797441,0.00018848090418815052,0.0001930111263187349,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,k,NMAE,0.06035575771884727,0.00825478011017732,0.05711778135660148,0.05464227407734381,0.06314189450078425,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,k,NRMSE,0.07860405130885569,0.0066392887691939335,0.07676099267189765,0.07539236167526021,0.07720445052749396,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,k,joint_error_median,0.23208015112000044,0.009473436619322723,0.2285945952776033,0.2265290128871755,0.2411082113654461,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,wq,R2,-9.69187276651212,0.7521199864520849,-9.461924867284951,-9.781786220832084,-9.361556259142409,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,wq,MAE,0.057542915623266654,0.00207293000362191,0.05698624667433528,0.05660529877297075,0.057931966139092836,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,wq,RMSE,0.061157137155337105,0.0021242715244701865,0.060525103867139524,0.06023407421298513,0.06144338071094002,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,wq,NMAE,0.2192111071362539,0.007896876204273944,0.21709046352127725,0.21563923342084093,0.22069320433940126,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,wq,NRMSE,0.2329795701155699,0.008092462950362613,0.2305718242557696,0.22946313985899094,0.23407002175596198,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_all_shooting,wq,joint_error_median,0.22506031208719862,0.008072355049893516,0.2254524314002937,0.2197182699957678,0.23030825027282636,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,k,R2,0.9296807571311818,0.0077265585922477835,0.9327247912421089,0.9251098822860728,0.9350373991728713,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,k,MAE,0.0001761507369805339,9.142587121407794e-06,0.00017601552971727573,0.00017532909977226058,0.0001780693951214909,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,k,RMSE,0.00020939399019886053,1.1384400599657697e-05,0.00020505366486284,0.00020149845040832307,0.00021634769139328584,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,k,NMAE,0.07046029479221357,0.0036570348485631178,0.07040621188691029,0.07013163990890423,0.07122775804859637,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,k,NRMSE,0.08375759607954421,0.004553760239863079,0.082021465945136,0.08059938016332922,0.08653907655731434,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,k,joint_error_median,0.2473000475189202,0.009959336774009397,0.2460376168456466,0.2395399852978607,0.2498512079556547,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,wq,R2,-9.673049629616347,0.5912429040560829,-9.52924481856808,-9.822747660501506,-9.222619312110298,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,wq,MAE,0.058271951536738385,0.0015596178832410438,0.05788620429500491,0.05708772879690445,0.05878475868364248,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,wq,RMSE,0.061114367078290835,0.001676522645902709,0.060719523795551074,0.05982887533580481,0.06155998585350422,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,wq,NMAE,0.22198838680662242,0.005941401459965879,0.2205188735047806,0.2174770620834455,0.22394193784244754,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,wq,NRMSE,0.23281663648872697,0.006386752936772226,0.2313124716020993,0.22791952508878022,0.23451423182287323,5
directional_extrapolation,high_wq_to_low_wq,hgb,ringdown_plus_photon_geometry,wq,joint_error_median,0.2338106732591753,0.009985218907490283,0.2379043826236198,0.22881538931420325,0.23824821257789086,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,k,R2,-0.08850090601199134,0.10108962957640333,-0.05974412345669666,-0.11546883057328317,-0.032896341257458106,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,k,MAE,0.0005371042984607827,1.6895969590357747e-05,0.0005293355707322286,0.0005266249425993567,0.0005461068398387118,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,k,RMSE,0.0008241189626666054,3.7765752190527145e-05,0.0008138427840562546,0.0008034676180692732,0.0008349658790084191,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,k,NMAE,0.21484171938431307,0.006758387836143103,0.21173422829289146,0.21064997703974267,0.21844273593548472,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,k,NRMSE,0.3296475850666421,0.01510630087621086,0.3255371136225018,0.3213870472277093,0.33398635160336765,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,k,joint_error_median,0.28373472004639566,0.012522710568465711,0.28457652507654685,0.2727978284920965,0.28913550510133706,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,wq,R2,-10.495639009221161,0.8928355274140649,-10.760923489451475,-10.871373475550934,-9.627168059308188,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,wq,MAE,0.05679773947362897,0.002472294891951883,0.057319378107745025,0.0545158607115607,0.05817683182077415,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,wq,RMSE,0.06340656763571598,0.0024634458210031555,0.0641727214526285,0.06100121978967926,0.06447334890109555,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,wq,NMAE,0.21637234085191986,0.009418266255054793,0.21835953564855246,0.20767946937737408,0.22162602598390152,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,wq,NRMSE,0.24154882908844183,0.009384555508583452,0.24446751029572764,0.23238559919877813,0.2456127577184592,5
directional_extrapolation,high_wq_to_low_wq,hgb,timing,wq,joint_error_median,0.2681776294960504,0.027740712536856192,0.28167603643996075,0.2563698990178141,0.28855780723950575,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,k,R2,-71890.49251398232,51655.301663139966,-68853.06196228998,-115358.4890183522,-40785.19131209656,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,k,MAE,0.062078677004310356,0.029682506463616615,0.06646013513338343,0.05044399814311346,0.08558648370221196,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,k,RMSE,0.19512699975198924,0.092585344338522,0.20744586938869436,0.15966016901550728,0.26851383695532366,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,k,NMAE,24.831470801724144,11.873002585446645,26.584054053353373,20.177599257245383,34.23459348088478,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,k,NRMSE,78.05079990079568,37.0341377354088,82.97834775547774,63.86406760620291,107.40553478212946,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,k,joint_error_median,0.4916775006510591,0.1439117243693467,0.5236661393609667,0.4681396774219661,0.594233131158461,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,wq,R2,-2575295.241212224,5115571.623093303,-144176.856322539,-964221.3550144787,-67661.24815800299,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,wq,MAE,6.374058638440459,8.782608430482389,2.3554299441250084,1.5810255677100138,6.10634727667792,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,wq,RMSE,18.97388287526538,26.02265540157841,7.1052444984021745,4.867466338893754,18.374619016491543,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,wq,NMAE,24.282128146439838,33.45755592564719,8.973066453809555,6.022954543657195,23.26227533972541,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,wq,NRMSE,72.28145857243956,99.13392533934632,27.06759808915114,18.542728910071443,69.9985486342535,5
directional_extrapolation,high_wq_to_low_wq,mlp,all_shooting,wq,joint_error_median,0.39462952836110937,0.11400711765388312,0.372944615716295,0.3535736938529059,0.45325398392938515,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,k,R2,-600172.4817795792,1221353.1709129373,-72841.2979394988,-135663.05097225573,-9544.002025699469,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,k,MAE,0.1218162021042355,0.1717230129267251,0.06768667617814277,0.023971183462878555,0.09438357186315138,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,k,RMSE,0.38035036565274905,0.536705256006564,0.2133692485157755,0.07723746672478433,0.29118727969755104,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,k,NMAE,48.7264808416942,68.68920517069004,27.074670471257107,9.588473385151422,37.75342874526055,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,k,NRMSE,152.1401462610996,214.68210240262556,85.3476994063102,30.894986689913733,116.47491187902041,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,k,joint_error_median,0.6799836489025632,0.10999539152513677,0.6716271761423935,0.5946927504943627,0.7886398548643238,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,wq,R2,-71429466.18003066,158140170.0124073,-356501.205813406,-2341166.76047516,-95719.58786892472,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,wq,MAE,27.03250321031239,51.19464116697947,3.8117474657866737,1.983449081074342,9.679937792120088,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,wq,RMSE,80.31145710849881,152.32123307357466,11.172769925456915,5.789384893905615,28.63162600145806,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,wq,NMAE,102.98096461071387,195.0272044456361,14.520942726806375,7.555996499330826,36.87595349379081,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,wq,NRMSE,305.9484080323765,580.2713640898082,42.56293304935968,22.054799595830914,109.07286095793546,5
directional_extrapolation,high_wq_to_low_wq,mlp,orbital,wq,joint_error_median,0.65443841682902,0.18058784972877687,0.6700612706559652,0.49074532894088785,0.7921756330071686,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,k,R2,-50.58233980976558,67.73081898100867,-23.85168949164696,-45.129638039975895,-9.704568362122233,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,k,MAE,0.0020180526284088044,0.0008258337561460405,0.0018418515100109493,0.0015949243494105146,0.0019016021813778317,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,k,RMSE,0.004846653012114494,0.003306984457414526,0.003941104658884277,0.0025865720995801368,0.005369452837578978,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,k,NMAE,0.8072210513635216,0.33033350245841625,0.7367406040043797,0.6379697397642058,0.7606408725511327,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,k,NRMSE,1.9386612048457974,1.3227937829658105,1.5764418635537107,1.0346288398320547,2.147781135031591,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,k,joint_error_median,0.3947611908079938,0.19124627959154133,0.40234443409332493,0.24314738967181193,0.542638112774282,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,wq,R2,-365.3459270734414,411.63701381836967,-192.73450205246832,-447.5552437175287,-100.64282996053173,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,wq,MAE,0.14132969579304275,0.05743218281212485,0.15049371427757216,0.13412553481814765,0.18575624772845625,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,wq,RMSE,0.3138637328084926,0.19289623690119354,0.2604553186595803,0.18865491275896765,0.3963124484410797,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,wq,NMAE,0.5383988411163533,0.21878926785571373,0.5733093877240844,0.5109544183548482,0.7076428484893571,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,wq,NRMSE,1.1956713630799718,0.734842807242642,0.9922107377507822,0.7186853819389243,1.5097617083469703,5
directional_extrapolation,high_wq_to_low_wq,mlp,photon_geometry,wq,joint_error_median,0.38000474557784203,0.18621143476017957,0.3804188555385739,0.23835199100796167,0.5276153990409682,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,k,R2,-25.475220723732143,26.032591696768474,-25.22891281264292,-42.67760307282627,-0.7460544741474928,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,k,MAE,0.0016073594423061568,0.0010473610022140457,0.0017614571438824883,0.0006213256345624825,0.002217455931655508,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,k,RMSE,0.0034109452039680923,0.002478019816269551,0.004048835697815093,0.0010446454165611329,0.005224796830549148,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,k,NMAE,0.6429437769224627,0.41894440088561824,0.7045828575529953,0.24853025382499297,0.8869823726622033,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,k,NRMSE,1.3643780815872366,0.9912079265078202,1.619534279126037,0.41785816662445313,2.089918732219659,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,k,joint_error_median,0.5236663737659519,0.19372610290176073,0.5163663380254643,0.3721639674627019,0.5491296429092463,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,wq,R2,-856.5761285565575,938.1178594931475,-530.9159310243881,-1148.8290636012375,-230.50637947265992,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,wq,MAE,0.26026004361720184,0.14190984112441227,0.2537113379262278,0.20851503108100558,0.3042111433378272,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,wq,RMSE,0.46897033088356954,0.31692036803607876,0.4315699962350964,0.2847155758095431,0.6345215638708923,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,wq,NMAE,0.9914668328274354,0.5406089185691896,0.9665193825761058,0.7943429755466879,1.158899593667913,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,wq,NRMSE,1.7865536414612173,1.2073156877564903,1.6440761761337004,1.0846307649887357,2.4172250052224467,5
directional_extrapolation,high_wq_to_low_wq,mlp,redshift,wq,joint_error_median,0.4482548135065799,0.22706791312924418,0.33451735107598646,0.32153555204418016,0.45163530924613216,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,k,R2,0.914013827120532,0.06620854417219622,0.8976174042017421,0.8717114206646975,0.9757295197340002,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,k,MAE,0.00018609314496619375,0.00010261001641513251,0.0002166693578248343,9.567422432530603e-05,0.0002693436401487768,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,k,RMSE,0.0002125425041038135,0.00010348334406408064,0.00025296071310365804,0.00012316269794970328,0.0002831613711023522,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,k,NMAE,0.0744372579864775,0.04104400656605301,0.08666774312993372,0.03826968973012241,0.10773745605951071,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,k,NRMSE,0.08501700164152541,0.04139333762563226,0.10118428524146321,0.04926507917988131,0.11326454844094089,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,k,joint_error_median,0.3403694748354225,0.23878234171076673,0.2367618511948979,0.1465577355673502,0.5343581783948521,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,wq,R2,-29.62712223627098,35.8719495552266,-8.124568618861888,-51.1684946231238,-5.854459170332396,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,wq,MAE,0.08166732286812708,0.06633939457753299,0.04899738192583349,0.038508990652541646,0.1337232337258117,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,wq,RMSE,0.0868071961332901,0.0631340824151651,0.056524394105933164,0.04899100424083331,0.13515555412822686,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,wq,NMAE,0.31111361092619844,0.25272150315250663,0.18665669305079424,0.14670091677158723,0.509421842764997,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,wq,NRMSE,0.3306940805077718,0.24051079015300988,0.21533102516545966,0.18663239710793642,0.5148783014408642,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown,wq,joint_error_median,0.3281478004888457,0.24499714482766133,0.20659653320512683,0.14101738211107925,0.5324145023082227,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,k,R2,-689257.8431268214,1464398.3014610223,-54766.577301605954,-83337.43325015635,-74.59849177175403,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,k,MAE,0.11968615397530089,0.1927885600525567,0.06054298797982496,0.00332378726747197,0.07264969462609906,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,k,RMSE,0.372693022723016,0.6040350649670978,0.1850127990532107,0.006873794974928062,0.2282247155356924,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,k,NMAE,47.87446159012036,77.11542402102268,24.21719519192998,1.329514906988788,29.059877850439623,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,k,NRMSE,149.0772090892064,241.61402598683912,74.00511962128428,2.7495179899712245,91.28988621427696,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,k,joint_error_median,0.5769366685058559,0.17057423806645003,0.5130142612950767,0.48774315681568675,0.5487019272499751,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,wq,R2,-25879109.700190853,54761078.52043243,-1375991.0735292975,-3962426.3197652837,-210255.12955373304,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,wq,MAE,18.970250731274664,28.845040550377334,7.42304383560823,3.18449024673482,12.778346758438147,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,wq,RMSE,56.01843467754928,86.04953087660354,21.950161051597025,8.580331711383883,37.24863819813213,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,wq,NMAE,72.26762183342728,109.88586876334222,28.278262230888494,12.131391416132647,48.67941622262151,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,wq,NRMSE,213.40356067637822,327.8077366727754,83.61966114894105,32.686977948129076,141.8995740881224,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_all_shooting,wq,joint_error_median,0.3964906693382202,0.3549223617130957,0.2951863656560698,0.21880249962444437,0.35009986363441586,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,k,R2,-18.265501829758353,15.789891334205086,-15.56384952786145,-27.638029743958327,-9.284961739104924,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,k,MAE,0.001217636530804276,0.0006751961559031709,0.001201261334872087,0.0009466801706975842,0.0016882085599783346,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,k,RMSE,0.0030731295913375956,0.0018016704604492013,0.0032175154941217307,0.002535370009868496,0.004230693629887888,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,k,NMAE,0.48705461232171043,0.27007846236126837,0.4805045339488348,0.37867206827903366,0.6752834239913338,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,k,NRMSE,1.2292518365350384,0.7206681841796807,1.2870061976486922,1.0141480039473985,1.6922774519551553,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,k,joint_error_median,0.22203217966914401,0.060324664793152134,0.22611719761669036,0.1753184952361137,0.2739313853926629,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,wq,R2,-1512.5663058201833,1726.8015993399695,-603.5110841413114,-2610.1356677982744,-171.554471592266,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,wq,MAE,0.225052945651974,0.14285449067870873,0.19472925807966535,0.11413409859423186,0.2671332537803582,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,wq,RMSE,0.6172509313956376,0.43154239330493077,0.4600784370050527,0.24580621195114974,0.956190586004983,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,wq,NMAE,0.8573445548646628,0.5442075835379381,0.7418257450653918,0.4347965660732642,1.0176504905918407,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,wq,NRMSE,2.3514321196024293,1.6439710221140222,1.7526797600192483,0.9364046169567609,3.6426308038285065,5
directional_extrapolation,high_wq_to_low_wq,mlp,ringdown_plus_photon_geometry,wq,joint_error_median,0.1817995305648567,0.054973000304744266,0.18778931823276349,0.13417394582997122,0.21432704122870516,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,k,R2,-52.540929446913324,103.92333787573449,-8.069865741443929,-10.717654417032115,-3.0686690014253104,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,k,MAE,0.0017442802206641239,0.0016742456394276946,0.0009531126039341275,0.0009495457373122888,0.0012447908539534468,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,k,RMSE,0.0040785262135286495,0.004586488966230117,0.0023808960683747737,0.0015946529797704638,0.0027062028768451694,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,k,NMAE,0.6977120882656496,0.6696982557710779,0.381245041573651,0.37981829492491553,0.4979163415813787,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,k,NRMSE,1.6314104854114593,1.834595586492047,0.9523584273499095,0.6378611919081855,1.0824811507380678,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,k,joint_error_median,0.40437364296339195,0.13983340473602304,0.34489421459275293,0.30225564251987164,0.5273708029269025,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,wq,R2,-2105.2004921411376,2659.1978795129135,-1360.568688424252,-1956.2123384676318,-493.88925696242853,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,wq,MAE,0.24574958303349786,0.15669519367673557,0.20796181703072802,0.14429794026648818,0.27218828396543765,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,wq,RMSE,0.7174509384245423,0.5276828523640988,0.690477486651988,0.41627828640918135,0.8278444041030867,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,wq,NMAE,0.9361888877466586,0.5969340711494688,0.7922354934503925,0.5497064391104312,1.0369077484397624,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,wq,NRMSE,2.7331464320934944,2.0102203899584716,2.6303904253409067,1.585822043463548,3.1536929680117587,5
directional_extrapolation,high_wq_to_low_wq,mlp,timing,wq,joint_error_median,0.35297889916920944,0.12467131694722758,0.30879346118039497,0.26952685127808473,0.45080088127474294,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,k,R2,0.11876999201036358,0.11375773512583552,0.1504972656160407,0.08581085514497166,0.19662989134065556,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,k,MAE,0.0005090420752437798,2.8052311640717347e-05,0.000507330747955748,0.0004927372821833049,0.0005182042147667149,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,k,RMSE,0.0007409491487949773,4.69456320321866e-05,0.0007286557547909537,0.0007085946075945613,0.0007558890232927005,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,k,NMAE,0.20361683009751194,0.011220924656286943,0.2029322991822992,0.19709491287332195,0.20728168590668597,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,k,NRMSE,0.29637965951799095,0.018778252812874634,0.2914623019163815,0.2834378430378245,0.30235560931708017,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,k,joint_error_median,0.28030590898712926,0.001854954824837441,0.280397634097287,0.2785731739264372,0.281534722912642,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,wq,R2,-8.246774549045014,0.08374149141929374,-8.257584956246559,-8.257777110480923,-8.2514759485498,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,wq,MAE,0.052792695976862244,0.0003396894145107786,0.05280524216524175,0.052770979722437654,0.05288097853535312,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,wq,RMSE,0.0569011848601776,0.0002579366557027492,0.05693490471002868,0.05691611616140089,0.05693549558909192,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,wq,NMAE,0.20111503229280858,0.00129405491242202,0.20116282729615906,0.20103230370452438,0.20145134680134522,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,wq,NRMSE,0.21676641851496226,0.0009826158312485679,0.21689487508582356,0.21682329966247957,0.21689712605368347,5
directional_extrapolation,high_wq_to_low_wq,random_forest,all_shooting,wq,joint_error_median,0.25702010357501487,0.01275557512545927,0.25676062375236564,0.24642193126543474,0.2636924490722971,5
directional_extrapolation,high_wq_to_low_wq,random_forest,orbital,k,R2,-0.8644333815657392,0.06915013231482102,-0.8631406115416007,-0.9106946099043944,-0.8355878000439327,5
directional_extrapolation,high_wq_to_low_wq,random_forest,orbital,k,MAE,0.0009032280092767782,2.366786522548705e-05,0.0009066938809647141,0.0008979189327437431,0.0009194807067581688,5
directional_extrapolation,high_wq_to_low_wq,random_forest,orbital,k,RMSE,0.0010793278801995768,2.0068336455561496e-05,0.0010791028135509148,0.0010710940084919989,0.001092787322030342,5
directional_extrapolation,high_wq_to_low_wq,random_forest,orbital,k,NMAE,0.36129120371071116,0.009467146090194825,0.36267755238588567,0.3591675730974972,0.3677922827032675,5
