protocol,direction,model,feature_set,fold,seed,target,R2,MAE,RMSE,NMAE,NRMSE,n_scored,joint_error_median
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2027,k,-31.200894530463742,0.001099557983928249,0.001158319445908305,0.43982319357129956,0.46332777836332195,33,0.43518119591306775
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2027,wq,0.6561186918470483,0.04519725170020317,0.049973267638417904,0.17218000647696444,0.19037435290825866,33,0.43518119591306775
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2028,k,-35.792115751994345,0.0011702400366889003,0.0012381457196145227,0.4680960146755601,0.49525828784580905,33,0.4862701367443978
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2028,wq,0.5962580973341429,0.04965476073037352,0.05414836846266653,0.18916099325856578,0.2062794989053963,33,0.4862701367443978
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2029,k,-29.70945951741578,0.0010819792441004563,0.001131176738279946,0.4327916976401825,0.4524706953119784,33,0.4710317191373856
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2029,wq,0.4817023540020482,0.05360849717412226,0.06135120272159316,0.20422284637760862,0.23371886751083107,33,0.4710317191373856
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2030,k,-29.513075494472556,0.0010883976938520536,0.0011275540544040553,0.4353590775408214,0.4510216217616221,33,0.46872375942720096
directional_extrapolation,low_k_to_high_k,random_forest,orbital,low_k_to_high_k,2030,wq,0.5270056262752034,0.051869936050318054,0.058608613878700255,0.197599756382164,0.2232709100140962,33,0.46872375942720096
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2026,k,-12.079206339451922,0.0007043360189193518,0.0007382187553906341,0.2817344075677407,0.2952875021562536,33,0.30591787195731074
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2026,wq,0.892877960980898,0.026371841187245136,0.02789156467115779,0.10046415690379099,0.10625357969964871,33,0.30591787195731074
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2027,k,-12.45477218681874,0.0007224443228278455,0.0007487426178494945,0.28897772913113823,0.2994970471397978,33,0.3071483183106267
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2027,wq,0.8873100740584989,0.025836562216076043,0.02860724329752803,0.09842499891838492,0.10897997446677345,33,0.3071483183106267
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2028,k,-15.811197827980088,0.0008013742544282313,0.0008369388126773886,0.3205497017712925,0.3347755250709554,33,0.3386445508900682
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2028,wq,0.8671181460187598,0.027725923534588224,0.03106463836699516,0.10562256584605037,0.11834147949331489,33,0.3386445508900682
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2029,k,-15.764956399386392,0.0007972844562143802,0.0008357869644678798,0.3189137824857521,0.3343147857871519,33,0.3465701930927048
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2029,wq,0.8667861084931252,0.027934924810271943,0.031103425417253493,0.10641876118198836,0.1184892396847752,33,0.3465701930927048
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2030,k,-14.421751618638583,0.000762495991662658,0.0008016065020382138,0.3049983966650632,0.3206426008152855,33,0.32127561214856604
directional_extrapolation,low_k_to_high_k,random_forest,photon_geometry,low_k_to_high_k,2030,wq,0.8678884778314574,0.028144307158890484,0.030974464800281255,0.1072164082243447,0.11799796114392859,33,0.32127561214856604
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2026,k,-15.702431962715355,0.0007400866005837592,0.0008342269865648915,0.2960346402335037,0.3336907946259566,33,0.30424824193141314
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2026,wq,0.9179497489346037,0.020397128026294797,0.024410317035186847,0.07770334486207542,0.09299168394356894,33,0.30424824193141314
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2027,k,-16.682823694338232,0.0007590534638972137,0.000858361416069843,0.30362138555888546,0.3433445664279372,33,0.3096345906313614
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2027,wq,0.9159501380941211,0.02125369134466367,0.024705973140535475,0.08096644321776636,0.09411799291632561,33,0.3096345906313614
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2028,k,-18.3255009433699,0.0008162963646202282,0.0008973456446507921,0.32651854584809126,0.3589382578603168,33,0.33137282171805504
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2028,wq,0.9087618737143073,0.022816785394389586,0.025740776379150846,0.08692108721672223,0.09806010049200321,33,0.33137282171805504
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2029,k,-17.263483846874212,0.0007992840357944524,0.0008723408127674406,0.31971361431778095,0.3489363251069762,33,0.31761490999455455
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2029,wq,0.9096626135558963,0.02255030713884891,0.02561339952048322,0.08590593195751965,0.09757485531612656,33,0.31761490999455455
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2030,k,-16.399021088534735,0.0007613054357609278,0.0008514453664342068,0.3045221743043711,0.34057814657368274,33,0.3195581459130756
directional_extrapolation,low_k_to_high_k,random_forest,redshift,low_k_to_high_k,2030,wq,0.9120363103826388,0.021673214953770645,0.0252746518212973,0.08256462839531674,0.09628438789065638,33,0.3195581459130756
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2026,k,-6.097880278479206,0.0005038720538720526,0.0005438244308628477,0.20154882154882103,0.2175297723451391,33,0.3399527482527426
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2026,wq,-0.02464350868092091,0.07411088714526216,0.08626206678314433,0.28232718912480825,0.3286173972691212,33,0.3399527482527426
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2027,k,-6.081776949179258,0.0005034880050505037,0.0005432071792135444,0.20139520202020147,0.21728287168541774,33,0.32310667004524546
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2027,wq,0.10055952253100808,0.06958651445005617,0.08082015461039643,0.2650914836192616,0.30788630327770067,33,0.32310667004524546
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2028,k,-6.413475163089198,0.0005174263468013456,0.0005557830498153483,0.20697053872053825,0.2223132199261393,33,0.34287447334999793
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2028,wq,-0.1685711246215087,0.07824416970632259,0.09212150790526806,0.29807302745265746,0.3509390777343545,33,0.34287447334999793
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2029,k,-6.190292188376795,0.0005081007996632985,0.0005473531838301785,0.2032403198653194,0.2189412735320714,33,0.37040947731627505
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2029,wq,-0.21497814459708287,0.08048222903639582,0.0939328924620805,0.30659896775769835,0.35783959033173524,33,0.37040947731627505
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2030,k,-6.382222181888302,0.0005150610269360259,0.0005546103054506042,0.20602441077441036,0.2218441221802417,33,0.356993252995586
directional_extrapolation,low_k_to_high_k,random_forest,ringdown,low_k_to_high_k,2030,wq,-0.21457142161770748,0.079905317560526,0.09391716877852586,0.3044012097543848,0.3577796905848604,33,0.356993252995586
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2026,k,-6.202461288229487,0.0005083543771043759,0.0005478161677754944,0.20334175084175035,0.21912646711019773,33,0.21481831449390004
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2026,wq,0.9112748943506654,0.018384840635187853,0.025383805150215686,0.07003748813404896,0.09670021009605975,33,0.21481831449390004
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2027,k,-6.182073775953952,0.0005076073232323217,0.0005470402855348784,0.2030429292929287,0.21881611421395136,33,0.2116656320753724
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2027,wq,0.9183774657908828,0.01775390387004973,0.024346610062922467,0.06763391950495136,0.09274899071589511,33,0.2116656320753724
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2028,k,-6.5971308475378505,0.0005246874999999988,0.0005626252026415191,0.2098749999999995,0.22505008105660765,33,0.22292297694176616
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2028,wq,0.9179483427059194,0.018829219725163538,0.02441052621395526,0.07173036085776585,0.09299248081506765,33,0.22292297694176616
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2029,k,-6.444855236391663,0.000518539562289561,0.0005569580787782141,0.2074158249158244,0.22278323151128562,33,0.21511193049797303
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2029,wq,0.9101477956837397,0.018204707184883887,0.025544524965790884,0.06935126546622433,0.09731247606015575,33,0.21511193049797303
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2030,k,-6.671468317027962,0.0005270565776815767,0.0005653711287371317,0.21082263107263066,0.22614845149485266,33,0.22172408469737753
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_all_shooting,low_k_to_high_k,2030,wq,0.9163523674905063,0.01703022094231067,0.02464678573575958,0.0648770321611835,0.09389251708860792,33,0.22172408469737753
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2026,k,-6.1211973467311696,0.000505124158249157,0.0005447169504557379,0.20204966329966279,0.21788678018229515,33,0.22868578094399242
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2026,wq,0.8975652448801587,0.025575649171955893,0.027274520838325322,0.09743104446459387,0.10390293652695361,33,0.22868578094399242
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2027,k,-6.140386065516241,0.0005059238215488202,0.0005454503516023954,0.2023695286195281,0.21818014064095814,33,0.2302343948280722
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2027,wq,0.8905387199840478,0.02512774671316326,0.02819445629415163,0.09572474938347908,0.10740745254914906,33,0.2302343948280722
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2028,k,-6.477726530934318,0.0005200147306397297,0.000558186293981615,0.20800589225589186,0.223274517592646,33,0.23791889995779636
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2028,wq,0.8696917917367646,0.027447932138241423,0.030762338695294943,0.10456355100282447,0.11718986169636168,33,0.23791889995779636
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2029,k,-6.284533946233134,0.0005119791666666654,0.0005509285323521681,0.20479166666666615,0.22037141294086723,33,0.23548781085272083
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2029,wq,0.8591339741160697,0.028642916114001913,0.0319842811273968,0.10911587091048347,0.12184488048532113,33,0.23548781085272083
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2030,k,-6.494560111889843,0.0005201972101972089,0.0005588142249401049,0.20807888407888359,0.22352568997604194,33,0.23348968307014614
directional_extrapolation,low_k_to_high_k,random_forest,ringdown_plus_photon_geometry,low_k_to_high_k,2030,wq,0.876479200077375,0.027176114985837208,0.029950460937600412,0.10352805708890364,0.11409699404800157,33,0.23348968307014614
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2026,k,-10.562315291823719,0.0006379758204758197,0.0006940915913331046,0.2551903281903279,0.27763663653324183,33,0.24274839987411673
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2026,wq,0.7539594257583193,0.028995038285679477,0.04227044586976739,0.11045728870735039,0.16103026998006623,33,0.24274839987411673
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2027,k,-17.369749000930845,0.0007389384920634915,0.0008748749672793927,0.2955753968253966,0.3499499869117571,33,0.2546177313215666
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2027,wq,0.8353745462199198,0.02592209412244114,0.03457657369017894,0.09875083475215672,0.1317202807244912,33,0.2546177313215666
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2028,k,-22.22020855168034,0.0008339276695526695,0.0009836201958344224,0.3335710678210678,0.39344807833376894,33,0.2972032548234996
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2028,wq,0.7626032032785045,0.02949991602404794,0.041521294992595936,0.11238063247256357,0.15817636187655595,33,0.2972032548234996
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2029,k,-12.247779722260292,0.0006992028669632834,0.0007429608480672757,0.27968114678531336,0.2971843392269103,33,0.2990878187508208
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2029,wq,0.7420324640507914,0.03149399666457745,0.04328286404750434,0.11997713015077124,0.16488710113334984,33,0.2990878187508208
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2030,k,-12.638156535221215,0.0006886607142857135,0.0007538279129223618,0.2754642857142854,0.30153116516894474,33,0.26494313068300107
directional_extrapolation,low_k_to_high_k,random_forest,timing,low_k_to_high_k,2030,wq,0.7255115829196006,0.03129145967551908,0.044647328135383475,0.1192055606686441,0.17008505956336561,33,0.26494313068300107
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2026,k,0.07305800905392212,0.0005868351757419983,0.0007611430511679777,0.2347340702967993,0.30445722046719104,33,0.3793751960386753
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2026,wq,-11.07174616239,0.06640300058894016,0.07092174725942083,0.2529638117673911,0.2701780847977936,30,0.36586923247112246
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2027,k,0.32278558086199405,0.00048443397348103037,0.0006505835933692562,0.19377358939241215,0.2602334373477025,33,0.3361430198496075
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2027,wq,-10.064787333001691,0.0637942508161972,0.06789939657623896,0.24302571739503695,0.2586643679094817,30,0.32557178507580653
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2028,k,0.026710572417499745,0.0006196698451276891,0.0007799396721792415,0.24786793805107563,0.3119758688716966,33,0.4098221347121218
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2028,wq,-12.224063997692227,0.07013293998020251,0.07422955385629833,0.26717310468648575,0.2827792527858984,30,0.3841240006683131
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2029,k,0.33824878344500586,0.0004919515457311788,0.0006431131396160953,0.1967806182924715,0.25724525584643815,33,0.3601281847652067
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2029,wq,-9.5011078131461,0.062128013058675664,0.06614727196801751,0.2366781449854311,0.25198960749720956,30,0.32199652182950456
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2030,k,0.20536504794184096,0.0005527065590142059,0.0007047317539577377,0.22108262360568237,0.2818927015830951,33,0.3969084033433883
directional_extrapolation,low_wq_to_high_wq,hgb,all_shooting,low_wq_to_high_wq,2030,wq,-11.132621311311858,0.06734159850651297,0.07110034373836228,0.2565394228819542,0.2708584523366182,30,0.36176835270869867
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2026,k,-0.688084703040013,0.0008096932423100333,0.0010271576993821387,0.3238772969240133,0.41086307975285546,33,0.5227445495767358
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2026,wq,-22.881995640114315,0.0949443788677651,0.09975385464589474,0.3616928718772004,0.38001468436531327,30,0.5178178289014739
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2027,k,-0.4496198963830851,0.000774251318575689,0.00095184685492963,0.3097005274302756,0.380738741971852,33,0.40646859185395756
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2027,wq,-17.063107350289535,0.08232777337607346,0.08675422023905986,0.3136296128612322,0.3304922675773709,30,0.41895228550238184
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2028,k,-0.7352163776115355,0.0008484173702809129,0.0010413982120242042,0.3393669481123651,0.4165592848096817,33,0.5473880426384554
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2028,wq,-25.855900386119945,0.09895532128249217,0.10578260014868533,0.37697265250473205,0.40298133389975366,30,0.561494264651397
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2029,k,-0.5301340150398715,0.0008076416427120494,0.0009779231868607674,0.32305665708481973,0.39116927474430696,33,0.4932690446262226
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2029,wq,-22.518433494089933,0.09387815402293784,0.0989916526238659,0.35763106294452507,0.37711105761472724,30,0.5046434847855751
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2030,k,-0.6442976795484714,0.0008240189266041247,0.0010137485140397468,0.3296075706416499,0.4054994056158987,33,0.4970821740094657
directional_extrapolation,low_wq_to_high_wq,hgb,orbital,low_wq_to_high_wq,2030,wq,-24.1050335236531,0.09789848211944886,0.10227624667954655,0.37294659855028134,0.389623796874463,30,0.5024895464700551
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2026,k,0.13473597468234122,0.0006137069860093152,0.0007353842640575992,0.24548279440372608,0.29415370562303966,33,0.455212023827291
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2026,wq,-20.815618849255628,0.09045754624424433,0.09534065862573975,0.3446001761685498,0.3632025090504371,30,0.4550259767960927
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2027,k,0.42946656457292487,0.0005086374145673152,0.0005971460433946808,0.20345496582692607,0.2388584173578723,33,0.3828532190903582
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2027,wq,-16.352202747609482,0.07931023889907036,0.08502990343503052,0.3021342434250299,0.3239234416572591,30,0.3797908688507322
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2028,k,0.2157680206232041,0.0006000465271403545,0.0007001035545621073,0.2400186108561418,0.28004142182484293,33,0.478904104796464
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2028,wq,-22.679041567917846,0.09219419863043517,0.09932908597166173,0.3512159947826101,0.3783965179872828,30,0.4759549222825554
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2029,k,0.3631431320181101,0.000531868995221594,0.0006309005805106548,0.21274759808863758,0.2523602322042619,33,0.4310200111284226
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2029,wq,-16.97759371585722,0.08067073626263582,0.08654862245162451,0.30731709052432693,0.32970903791095046,30,0.39940464701579476
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2030,k,0.3683058148456606,0.000539690370893286,0.0006283381778321783,0.21587614835731442,0.25133527113287135,33,0.4292811881089186
directional_extrapolation,low_wq_to_high_wq,hgb,photon_geometry,low_wq_to_high_wq,2030,wq,-18.911478996568473,0.08627080386469768,0.09108484825646651,0.32865068138932446,0.3469898981198724,30,0.41754636273026063
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2026,k,0.19203069843832576,0.0005370756662729807,0.0007106200204582238,0.2148302665091923,0.2842480081832895,33,0.3987431268136934
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2026,wq,-13.287441122583072,0.07398095917799705,0.0771563378326301,0.28183222543998876,0.293928906029067,30,0.3841586207591434
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2027,k,0.44358993926655943,0.0004260394301031288,0.0005897086466708797,0.17041577204125152,0.23588345866835186,33,0.33948378931485657
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2027,wq,-11.045114487353969,0.06709058643408845,0.07084347325663919,0.25558318641557504,0.2698798981205302,30,0.33933697098349036
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2028,k,0.11681894135251947,0.0005586696366523572,0.0007429590578589613,0.22346785466094285,0.2971836231435845,33,0.42222726855070825
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2028,wq,-14.643038080278487,0.0777551014153802,0.08073371373502751,0.2962099101538293,0.3075570047048667,30,0.40193332568624734
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2029,k,0.35438148238467926,0.00045119274418761545,0.0006352256083546817,0.1804770976750462,0.2540902433418727,33,0.3679092115697072
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2029,wq,-11.102807687268943,0.06760062714665152,0.07101293217690746,0.2575261986539105,0.2705254559120284,30,0.3532613111904093
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2030,k,-0.08355496997927658,0.0006213161977703809,0.0008229349040094531,0.24852647910815237,0.32917396160378126,33,0.39565945719234463
directional_extrapolation,low_wq_to_high_wq,hgb,redshift,low_wq_to_high_wq,2030,wq,-12.477907986865759,0.07187060921524487,0.0749386081704711,0.2737927970104566,0.28548041207798514,30,0.39334111126170973
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2026,k,0.8855058579076557,0.0002301692462958758,0.0002675048388491602,0.09206769851835031,0.10700193553966408,33,0.4588443897997405
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2026,wq,-33.80866406179546,0.11605727789422467,0.12043093467107238,0.44212296340657015,0.45878451303265666,30,0.4582751724938297
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2027,k,0.8742367706800647,0.00024705722301237275,0.00028036051491777433,0.0988228892049491,0.11214420596710974,33,0.4046168838840093
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2027,wq,-25.74584981085626,0.10213568288708229,0.105565638764973,0.38908831576031344,0.4021548143427543,30,0.3924211427173126
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2028,k,0.9142582827900985,0.00019943692611994236,0.00023149205873245079,0.07977477044797694,0.09259682349298032,33,0.4682542791056169
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2028,wq,-35.09200488336359,0.11920680062064591,0.12263089075786802,0.4541211452215082,0.4671652981252115,30,0.45194239776101286
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2029,k,0.888454330322241,0.00022884567161444853,0.00026403795853740316,0.09153826864577941,0.10561518341496126,33,0.4352871707762812
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2029,wq,-31.748460031591385,0.11419149168194133,0.11681263493231261,0.4350152064073955,0.44500051402785756,30,0.43380144018430045
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2030,k,0.9235457516381972,0.0001895858445540394,0.00021859530010072666,0.07583433782161576,0.08743812004029067,33,0.4569397180116546
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown,low_wq_to_high_wq,2030,wq,-30.552805999062215,0.11183696373581964,0.11466037894412025,0.4260455761364558,0.4368014435966485,30,0.4469583616959484
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2026,k,0.9142343028073953,0.0001972266743078521,0.00023152442796685183,0.07889066972314084,0.09260977118674073,33,0.2910367123497084
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2026,wq,-10.994459931671233,0.06599393579198719,0.07069435365145045,0.2514054696837607,0.26931182343409693,30,0.26810218776233746
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2027,k,0.8743678354701252,0.00023350975383075454,0.0002802143872665566,0.09340390153230181,0.11208575490662263,33,0.2764309854493821
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2027,wq,-9.980421221248926,0.06345027700438599,0.06764004367867986,0.24171534096908948,0.25767635687116136,30,0.2537293539079315
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2028,k,0.8604959351889732,0.00023914827001098222,0.00029527959717341084,0.09565930800439289,0.11811183886936433,33,0.3169763800189799
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2028,wq,-12.214729991498453,0.07005627120179253,0.0742033523262776,0.2668810331496858,0.2826794374334385,30,0.30775228851744973
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2029,k,0.9188828336793913,0.00018846877043288056,0.00022516267219586028,0.07538750817315222,0.0900650688783441,33,0.2629415059991922
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2029,wq,-9.431936152760901,0.061844512914733786,0.06592905325916924,0.23559814443708108,0.25115829813016854,30,0.2473076548729179
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2030,k,0.9189091927409373,0.0001837239148062048,0.00022512608586504188,0.07348956592248192,0.09005043434601676,33,0.2777458828196413
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_all_shooting,low_wq_to_high_wq,2030,wq,-11.155340168848495,0.06741241996273356,0.07116688183666289,0.25680921890565167,0.27111193080633483,30,0.27081779243455795
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,low_wq_to_high_wq,2026,k,0.8682346660558059,0.000250476680722297,0.0002869727055228795,0.1001906722889188,0.11478908220915181,33,0.3867533410807768
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,low_wq_to_high_wq,2026,wq,-19.090896873481682,0.08619423521558083,0.09149430053624852,0.3283589912974508,0.3485497163285658,30,0.37805180395005583
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,low_wq_to_high_wq,2027,k,0.8118507283672376,0.0002969025075685819,0.0003429187874271058,0.11876100302743275,0.1371675149708423,33,0.3532810805778364
directional_extrapolation,low_wq_to_high_wq,hgb,ringdown_plus_photon_geometry,low_wq_to_high_wq,2027,wq,-16.3196764840641,0.07890376650926763,0.08495017285656363,0.30058577717816237,0.3236197061202424,30,0.34032107742437206
