M,k,wq,initial_apocentre_phi,initial_apocentre_radius,next_pericentre_phi,next_pericentre_radius,next_apocentre_phi,next_apocentre_radius,orbital__radial_azimuthal_period,orbital__apsidal_advance,orbital__r_emit__mean,orbital__r_emit__amplitude,orbital__r_emit__reference,orbital__r_emit__cos1,orbital__r_emit__sin1,orbital__r_emit__cos2,orbital__r_emit__sin2,orbital__r_emit__cos3,orbital__r_emit__sin3,orbital__p_r_emit__mean,orbital__p_r_emit__amplitude,orbital__p_r_emit__reference,orbital__p_r_emit__cos1,orbital__p_r_emit__sin1,orbital__p_r_emit__cos2,orbital__p_r_emit__sin2,orbital__p_r_emit__cos3,orbital__p_r_emit__sin3,photon_geometry__impact_parameter__mean,photon_geometry__impact_parameter__amplitude,photon_geometry__impact_parameter__reference,photon_geometry__impact_parameter__cos1,photon_geometry__impact_parameter__sin1,photon_geometry__impact_parameter__cos2,photon_geometry__impact_parameter__sin2,photon_geometry__impact_parameter__cos3,photon_geometry__impact_parameter__sin3,photon_geometry__alpha_sky__mean,photon_geometry__alpha_sky__amplitude,photon_geometry__alpha_sky__reference,photon_geometry__alpha_sky__cos1,photon_geometry__alpha_sky__sin1,photon_geometry__alpha_sky__cos2,photon_geometry__alpha_sky__sin2,photon_geometry__alpha_sky__cos3,photon_geometry__alpha_sky__sin3,photon_geometry__beta_sky__mean,photon_geometry__beta_sky__amplitude,photon_geometry__beta_sky__reference,photon_geometry__beta_sky__cos1,photon_geometry__beta_sky__sin1,photon_geometry__beta_sky__cos2,photon_geometry__beta_sky__sin2,photon_geometry__beta_sky__cos3,photon_geometry__beta_sky__sin3,redshift__redshift__mean,redshift__redshift__amplitude,redshift__redshift__reference,redshift__redshift__cos1,redshift__redshift__sin1,redshift__redshift__cos2,redshift__redshift__sin2,redshift__redshift__cos3,redshift__redshift__sin3,timing__excess_time_delay__mean,timing__excess_time_delay__amplitude,timing__excess_time_delay__reference,timing__excess_time_delay__cos1,timing__excess_time_delay__sin1,timing__excess_time_delay__cos2,timing__excess_time_delay__sin2,timing__excess_time_delay__cos3,timing__excess_time_delay__sin3,timing__arrival_time_relative__mean,timing__arrival_time_relative__amplitude,timing__arrival_time_relative__cos1,timing__arrival_time_relative__sin1,timing__arrival_time_relative__cos2,timing__arrival_time_relative__sin2,timing__arrival_time_relative__cos3,timing__arrival_time_relative__sin3,delta_r,r_photon,Omega,lambda
1.0,0.0,-0.58,3.141592653589793,12.0,8.28374830030291,8.0,13.425903947016023,12.0,10.28431129342623,4.0011259862466435,9.444090443922423,1.999999461081737,12.0,0.5816384149281298,1.6278475187512131,0.05508701434840461,0.6762155760586062,0.018615861818233857,0.41591786579802265,-0.027947698125621447,0.0486940735715351,0.0,0.03190907409739561,-0.02079063489285069,0.005949969130920978,-0.00636254961780253,0.0024813377453715003,-0.004061464250625416,9.621539116309352,2.1893155418058674,10.384586688878384,-0.45519201053892094,1.102855969798817,-0.630333815661403,-0.08452121091844388,0.01713013163848622,0.19825318548244739,0.0054412438230332415,0.12506612059604325,-0.1266022405785931,-0.10448193335442003,0.052478442154149665,-7.46694186172907e-05,-0.008114154304064295,-0.004915257681162232,-0.0072431202741855836,0.006040557291575535,0.12247554228703181,0.0259803420539647,0.02960766601364042,0.1184074259447827,-0.00550677693729106,-0.0007052268746510542,-0.004481959229466316,0.0046125171491137274,0.18050429327418402,0.29429078754648785,0.0293025998174556,-0.14919986643284439,0.2581911050592207,0.024716096498706937,-0.017244727596260934,-0.010482660795882764,-0.0038623317283224953,5.525400579821387,1.4966422865351916,4.171339576778607,-1.044814431257613,-0.8453306630910692,0.18725786395410732,0.06386355900303324,-0.023802667029136776,-0.1669294776668434,112.71733496949945,92.65689907922494,-15.653887200961673,-58.18106883132209,-1.832544181109983,-29.547976033737882,-0.7631745131693712,-19.76584131467118,0.0,3.0,0.19245008972987526,0.19245008972987526
1.0,0.00025,-0.61,3.141592653589793,12.0,8.344861190482044,8.000000000000002,13.548129727374286,11.999999999999995,10.406537073784493,4.123351766604907,9.458793168447395,1.999958125553845,12.0,0.5579360283074258,1.6367421851566408,0.050869734512383476,0.6795990137576008,0.017173102403071575,0.419088694630463,-0.028349088153582662,0.047085204257105454,0.0,0.03128546043344578,-0.019248332886788965,0.005848228661673572,-0.005918516008477932,0.0024461816327599824,-0.0037854242910110745,9.64225756524664,2.22446459375913,10.389497755599042,-0.4794883578512698,1.1127572432139068,-0.6371626260141534,-0.08308917622305281,0.01701501423306314,0.2019932787786818,0.005576609329722948,0.1247409448263395,-0.1260345789924453,-0.10415594922101129,0.052339313420904435,5.539672542908065e-05,-0.008205042943410987,-0.004867127715883288,-0.0072577295533361825,0.006032618379496612,0.1221974878533994,0.0258638508914731,0.02952956829171881,0.11811180231637101,-0.005543687991581243,-0.0008339642856422292,-0.00447394557629117,0.004575633549010708,0.17484365855718315,0.2911973098949471,0.0255708085680563,-0.14670521877697446,0.255674085656271,0.02470132261867114,-0.017266102933543935,-0.01019470303606779,-0.004107071679013446,5.979649398449115,1.5031505278710782,4.617652507819429,-1.0458274382350157,-0.8528289562416276,0.18933137506193592,0.061283282931088305,-0.023432796645753474,-0.1692101855138184,112.87047664573932,92.7783472435229,-15.679563829808522,-58.36059677369144,-1.8277715140406108,-29.594287584833726,-0.7648549770878248,-19.79227182268266,0.0010920129054084323,3.0010920129054086,0.19227046752335217,0.19220636933895438
1.0,0.00025,-0.58,3.141592653589793,12.0,8.326357710641565,7.999999999999997,13.51112276769334,11.999999999999988,10.369530114103547,4.086344806923961,9.454234654075917,1.999999858534454,12.0,0.565078391563639,1.63410730471715,0.05212983943751588,0.6786355373979347,0.01760116743300882,0.4181686991979813,-0.028239365440828883,0.047579032775317,0.0,0.031480715125558244,-0.019716581944861367,0.0058815206471530615,-0.006052903128420442,0.002457866840108587,-0.003869040631715357,9.636924577315764,2.2143577150354252,10.38841085648228,-0.47293188817405946,1.1096337163476417,-0.6351018540778977,-0.08347763335482454,0.017060863118728526,0.20092724976653226,0.005540663548732665,0.1248669272082138,-0.126226316263792,-0.10427763616582056,0.05239248950404084,2.151233436339631e-05,-0.008180366323284803,-0.0048831118858908,-0.007255170553630844,0.006033771813433894,0.12230891692182005,0.025903197745615,0.02956009074152306,0.11822701423089951,-0.005533208945886727,-0.0008006260481242431,-0.004477477260812624,0.004588220135709216,0.17685067687978467,0.2922144279179078,0.0269531968973688,-0.14749866967054587,0.2565030866522662,0.024722377571859317,-0.017276211581879846,-0.010286423190967061,-0.004036001956908391,5.846904336036624,1.502459003810415,4.485945467950401,-1.0463847276899834,-0.8513162147114612,0.1888153924607492,0.061938291721986075,-0.02355485782139157,-0.16867021250428665,112.84730880635418,92.76006065368334,-15.675380504426679,-58.31805404633976,-1.8296047622137748,-29.586104894260384,-0.7645641862891944,-19.788240055008927,0.0010652990539405638,3.0010652990539404,0.192287377905653,0.19222792300508224
1.0,0.00025,-0.55,3.141592653589793,12.0,8.313249079966864,7.999999999999984,13.48490550634393,12.000000000000016,10.343312852754137,4.0601275455745505,9.451044181726493,1.9999842488153625,12.0,0.570167767786935,1.6321946432828474,0.053033002319493816,0.6779253977916241,0.017908587202534153,0.4174981054699735,-0.02815915828808654,0.0479313000581218,0.0,0.03161903644677931,-0.020050966050240846,0.005904762773649195,-0.006148800683679678,0.0024659817570845534,-0.003928665900036452,9.633018915417528,2.207044625531188,10.38756705420274,-0.4681467568187416,1.1073946859295403,-0.633628542781035,-0.08377338921407444,0.017091278624582325,0.20014856394245706,0.005513925196266253,0.12494685291276045,-0.1263539903657356,-0.10435647387703094,0.052426498001435944,-3.385439391355498e-06,-0.008161708634335373,-0.004894118183223326,-0.007252610199724269,0.00603427187075046,0.12237881326814995,0.0259293980468479,0.029579460427075377,0.11830006936081469,-0.005525232707453613,-0.0007760536592649054,-0.004479599065224542,0.004596804351906213,0.17818544899926303,0.2929207260199863,0.0278505551283658,-0.14805632056236828,0.25707774927722726,0.024734129603752236,-0.017280718722099384,-0.01035111297407071,-0.003984710036456826,5.753613863064207,1.5017612384094576,4.39362309704326,-1.0466466535722645,-0.8501140073660095,0.1884322148124202,0.06243343630167003,-0.023640538409892865,-0.16825991795280232,112.82000418443263,92.73843535676478,-15.670790226645101,-58.282457299909545,-1.8306767129771864,-29.577532708979092,-0.7642530438283264,-19.78352987541192,0.001033936463672334,3.0010339364636724,0.19230269627416507,0.1922479764537327
1.0,0.0005,-0.58,3.141592653589793,12.0,8.370362993770907,8.000000000000004,13.599133333952008,12.000000000000012,10.457540680362214,4.174355373182628,9.46493724164632,1.9999962871273276,12.0,0.548350448687881,1.640027058618613,0.04918774472650726,0.6809081787458592,0.016589412057232578,0.42033204058580753,-0.028523305312068373,0.04644571200468525,0.0,0.031036355200214794,-0.018639286546013635,0.005809840427014897,-0.005738768260492094,0.0024328914491092237,-0.003673204042612896,9.6528469264928,2.2392574259595475,10.392238004425714,-0.4908047480316344,1.1161297564649542,-0.6399012636584142,-0.08263396096024182,0.016992579691103692,0.20353721178352635,0.005639271256393337,0.12466889742095726,-0.1258487706602544,-0.10407758115486282,0.05230935424188925,0.00011852131951040092,-0.008244356585776354,-0.004850912970406456,-0.00726576970257635,0.0060248986751815295,0.1221450571727663,0.02582572072881,0.029512229955630825,0.11805016797278584,-0.005558295044984081,-0.0008968571457841713,-0.004472386813654281,0.004563838544139421,0.1731764310274279,0.2901303354324181,0.0245888614046234,-0.14579164854739754,0.2548107454811633,0.02472341363274823,-0.017305653986989713,-0.010088959173551489,-0.0042077591481905685,6.171288754982123,1.508205366813705,4.803563446739133,-1.0479312791775204,-0.8572279064002717,0.1904069526591756,0.060050130752130636,-0.023301008079637562,-0.17039866231099549,112.98273472960796,92.87078714272275,-15.695664653942275,-58.46105898733412,-1.8262641556831798,-29.626503710996694,-0.7658195550259965,-19.81221116503989,0.0021305981078811277,3.002130598107881,0.1921246660814308,0.1920057562802892
1.0,0.00075,-0.6666666666666666,3.141592653589793,12.0,8.67752197073225,8.000000000000016,14.213451287874719,12.00000000000002,11.071858634284926,4.788673327105339,9.546429630086097,1.9999998766205476,12.0,0.439894725438438,1.6689037604885666,0.03129365386558367,0.6909634169373798,0.010443764771657654,0.4313430599022192,-0.02990233813387103,0.03885104276831445,0.0,0.027841187922436707,-0.011824061760147107,0.00525749741860663,-0.003704393776959782,0.002230088522676978,-0.0023926458729784344,9.7455063430541,2.3821571146841194,10.408322188429516,-0.5899229547184822,1.1532736002976904,-0.6707197295038102,-0.08235216606420824,0.01630558684449722,0.21727459302436303,0.006133119843374471,0.12272050315835255,-0.1228665367700916,-0.1023009367322725,0.051549455709739865,0.0006374367228001655,-0.008530409729252373,-0.00461262110059924,-0.007256095705449234,0.005939994641799957,0.1204568390342671,0.0252137295334151,0.029027559199559065,0.11633240736501288,-0.005664251671345386,-0.001405858264345548,-0.0044003647318044984,0.004374281598050382,0.1422651639781236,0.2750838713632259,0.0029292964558507,-0.1341385516729272,0.24256813349601847,0.02426911276425378,-0.017093133968829246,-0.008739880397940646,-0.005168442031142202,8.238742416007273,1.517340719511843,6.858651037032473,-1.0402721140268356,-0.8772755010919172,0.1985969833254245,0.05174920360105848,-0.021435067082032477,-0.1778074107756447,113.2695713665843,93.17732672312235,-15.697914464167065,-59.139784800883206,-1.7857459218700376,-29.754426345972064,-0.7650839521415134,-19.878555271968484,0.003375000000000001,3.003375,0.19180057067703693,0.19158406432609085
1.0,0.00075,-0.5,3.141592653589793,12.0,8.33135586891924,7.999999999999981,13.521119084248701,12.000000000000016,10.379526430658908,4.096341123479322,9.455212399420533,1.9999958917105793,12.0,0.5633263260985788,1.6345970696137724,0.05181333688347572,0.6789577664354446,0.017479409906439185,0.41844726840377183,-0.02831666552626081,0.047514776164446604,0.0,0.03146819001261878,-0.019631618806936754,0.005884694326449138,-0.0060239587616303355,0.002459530548220093,-0.0038509129801762346,9.643137118987273,2.2187616424435856,10.390500422189326,-0.47834361554582217,1.109277942224869,-0.6355315387503183,-0.08333960967568847,0.017098756090892613,0.20137038917905836,0.005569476997481974,0.12492695814235814,-0.1262317515283811,-0.10432854959148642,0.05241741376092471,5.655428584875875e-05,-0.008193065203752369,-0.0048852896028914,-0.007260440771346575,0.006022207954171785,0.12237378151154255,0.0259043131289806,0.02957585731293417,0.11828577157476018,-0.005534849314632712,-0.0008358875246642628,-0.004480035762753027,0.004591125050955488,0.17742464829753313,0.29234761199116094,0.0274661344093474,-0.1475056266397691,0.2566115133853022,0.02479226806360104,-0.017354486443347885,-0.010289655993790803,-0.004064258521458595,5.915860134604833,1.5087238067351052,4.548264281725508,-1.0504274849110686,-0.8552357481979411,0.18950165483269316,0.061282102394899854,-0.023578090115162903,-0.16949499609674676,112.9010712985343,92.80389253718072,-15.683837020401677,-58.354900036339906,-1.8293742830187645,-29.60018316848823,-0.7649959313798725,-19.7977478261242,0.0029228357377724806,3.0029228357377726,0.19207508972987528,0.19193446472987527
1.0,0.001,-0.69,3.141592653589793,12.0,9.050112047245975,7.999999999999983,14.958631440902161,11.999999999999984,11.817038787312368,5.533853480132782,9.654159817714408,1.9999719302740253,12.0,0.32689223590783584,1.677686504512041,0.0147898638757992,0.6932084232298761,0.0046169411190708585,0.43739632365678177,-0.03072863597109919,0.03095377038115215,0.0,0.02414963736648099,-0.0053178567023148245,0.004613832720124633,-0.0016470534429503271,0.0019799872823689406,-0.001076999107836706,9.860052283054863,2.5115832638633684,10.423173695785843,-0.6891179455476126,1.1729094734235088,-0.7022802930854597,-0.09242087499538612,0.015407374613102848,0.22704593337876056,0.006541833494871219,0.1206332591594904,-0.1196737974702313,-0.10057569465445261,0.050844532025931755,0.001168410475115903,-0.00866878484898375,-0.004369117867960124,-0.007163508739718769,0.005740854304488038,0.1187264868822359,0.0245585400302876,0.02848647390011456,0.11460648048444416,-0.005679916179590911,-0.0019206307577699126,-0.004293931483589165,0.0041768691597050345,0.10920211002287368,0.26005237690241095,-0.0207733662568583,-0.12269377119367193,0.23033292721490545,0.023496384701610095,-0.0166693165446055,-0.0074169434970170174,-0.005917523428305302,10.433941683410465,1.5201307888498121,9.051642126041273,-1.0314276418896065,-0.8898012207490589,0.20709831538583184,0.04668284924016904,-0.019488221482480896,-0.18337489511722263,113.50499839445672,93.5961259066281,-15.59041160132171,-59.93361591173025,-1.7236962600858619,-29.909817978856754,-0.7557719782395479,-19.967198726102897,0.004519537041485135,3.0045195370414852,0.19151483670926095,0.19121476077759686
1.0,0.001,-0.6666666666666666,3.141592653589793,12.0,8.837387065414287,8.000000000000004,14.53318147723876,12.0,11.391588823648966,5.10840351646938,9.591464745522224,1.999999746887478,12.0,0.38941313217220236,1.6755454220653447,0.023641883305226152,0.6930897749918854,0.00775683332587394,0.4347910975194969,-0.03037442045581384,0.035304293183337346,0.0,0.02623263095734958,-0.008839158784910884,0.004980275763432005,-0.002769115273829862,0.002123818399227392,-0.0017966225681440304,9.797006181959611,2.4439827751045002,10.416262862887308,-0.6368563222569209,1.1640837251905929,-0.6848798136511264,-0.08553105064085027,0.015977433641686977,0.22236390383989543,0.0063460179873970875,0.1219549215927426,-0.121589545006084,-0.10164900588199871,0.051290642263601936,0.0008903719022958401,-0.008624992079168031,-0.004510050447828873,-0.007233988232933894,0.005865434560403726,0.11983261231991364,0.024951675065205,0.02882831078660696,0.11570435005023617,-0.0056887146976098415,-0.0016535432688807527,-0.004362128566190261,0.004292716898999957,0.12913085897701254,0.26863965360914993,-0.0061556141542105,-0.12909179530997766,0.23733680302764054,0.024014195482619093,-0.016981073985936644,-0.008150711536525747,-0.005546008354347236,9.193689954766892,1.522781292587922,7.807708392254213,-1.0386368796952614,-0.8859451632039234,0.20276196352846454,0.048667364030355945,-0.02057878225688067,-0.18098465601098826,113.54273744303242,93.4836652726317,-15.685554344617033,-59.567064954117825,-1.7629220983902865,-29.862848803672478,-0.7631907040701211,-19.943809814141435,0.004500000000000001,3.0045,0.19158406432609085,0.191295389191496
1.0,0.001,-0.64,3.141592653589793,12.0,8.671728517603924,7.999999999999968,14.201864381618053,12.000000000000032,11.06027172802826,4.777086420848674,9.544387128179393,1.9999953481427326,12.0,0.44217302476854803,1.668214182011323,0.03163249296075377,0.6909269563973108,0.010541472318107276,0.4312202582284017,-0.029915775733856557,0.039017279719792,0.0,0.0279166386689631,-0.011973744059331748,0.0052766606687458945,-0.0037412918077329247,0.00223731311967936,-0.0024156523910009845,9.748188320867502,2.381406313383956,10.409890521767377,-0.5914926212581391,1.1516767388356748,-0.6700865793909784,-0.08232869085468529,0.016381217416876637,0.2172534325254342,0.006150452241277104,0.12300250535305805,-0.1231345135046637,-0.1025412141956086,0.05166595320464593,0.0006520779580976899,-0.008543854066231166,-0.004628171005344652,-0.007270304023619874,0.005940525329218509,0.12072999008933705,0.0252687216662151,0.02909557610611783,0.11659627620823236,-0.005669517067898416,-0.001422176353560075,-0.0044103030837876886,0.004388615229953176,0.14526946107993122,0.2759456423131875,0.0054766295077082,-0.134637041928581,0.2432961673412736,0.024365568043096263,-0.017181057448012085,-0.008791800222085207,-0.005162966074267743,8.176066371427122,1.5231147240588783,6.789881312322251,-1.0444579985084317,-0.8803834258648063,0.1990160753494567,0.05130861871145362,-0.021508355214741523,-0.17836610433724892,113.5019357519514,93.3670215527835,-15.73006201444268,-59.24947798600421,-1.7904106808999631,-29.81388391556124,-0.7669575966331401,-19.91906268341953,0.0044510919799094556,3.0044510919799094,0.19165692949753313,0.1913828133212357
