k,wq,observable_set,sigma_max_81,sigma_min_81,condition_number_81,cosine_similarity_81,sensitivity_angle_deg_81,numerical_rank_81,gram_determinant_81,derivative_scheme_k_81,derivative_scheme_wq_81,derivative_quality_81,missing_features_81,feature_count_81,rank_tolerance_81,parameter_k_scale_81,parameter_wq_scale_81,sigma_max_161,sigma_min_161,condition_number_161,cosine_similarity_161,sensitivity_angle_deg_161,numerical_rank_161,gram_determinant_161,derivative_scheme_k_161,derivative_scheme_wq_161,derivative_quality_161,missing_features_161,feature_count_161,rank_tolerance_161,parameter_k_scale_161,parameter_wq_scale_161,absolute_change_sigma_min,absolute_change_sigma_max,absolute_change_condition_number,absolute_change_cosine_similarity,absolute_change_numerical_rank
0.0005,-0.475,timing,1.208357594823878,0.1679567295631155,7.194457750916115,-0.904593144158362,154.76854204572322,2,0.0411894289705909,central,central,central,,17,1.2083575948238778e-10,0.0025,0.2625,1.2087688407169077,0.16808725692888138,7.191317550195636,-0.9043640723299702,154.73777002472642,2,0.041281559222850935,central,central,central,,17,1.2087688407169077e-10,0.0025,0.2625,0.0001305273657658812,0.00041124589302965475,0.003140200720478603,0.00022907182839182472,0
0.0005,-0.475,all_shooting,1.5779786208051056,0.2863670443434809,5.510335955112245,-0.8965811812044595,153.71225536057926,2,0.2041965047476236,central,central,central,,71,1.5779786208051058e-10,0.0025,0.2625,1.5784689522295008,0.2866964157463022,5.5057156822856435,-0.896359540132753,153.68359593024553,2,0.20479371054198497,central,central,central,,71,1.578468952229501e-10,0.0025,0.2625,0.00032937140282129906,0.0004903314243951407,0.004620272826601379,0.00022164107170652425,0
0.0005,-0.475,ringdown_only,1.543781614634727,0.0709633530675794,21.75463176274323,-0.9115688479964212,155.72306303715214,2,0.0120016231271684,central,central,central,,4,1.543781614634727e-10,0.0025,0.2625,1.543781614634727,0.07096335306757949,21.75463176274323,-0.9115688479964213,155.72306303715214,2,0.012001623127168492,central,central,central,,4,1.543781614634727e-10,0.0025,0.2625,9.71445146547012e-17,0.0,0.0,1.1102230246251565e-16,0
0.0005,-0.475,ringdown_plus_photon_geometry,1.683872100521823,0.3306370123903842,5.092811867455629,-0.6616275752971809,131.42411937053754,2,0.3099710530682708,central,central,central,,31,1.6838721005218228e-10,0.0025,0.2625,1.6839394933216085,0.3307004015047756,5.092039458250524,-0.661632204906083,131.4244731265197,2,0.31011474026635405,central,central,central,,31,1.6839394933216086e-10,0.0025,0.2625,6.338911439141004e-05,6.739279978562607e-05,0.000772409205104907,4.6296089021291564e-06,0
0.0005,-0.475,ringdown_plus_all_shooting,2.1783485330982586,0.4638078819031284,4.696661307608463,-0.7534302607204947,138.88839780991344,2,1.0207772551217442,central,central,central,,75,2.1783485330982584e-10,0.0025,0.2625,2.1787331174778557,0.4638734115276454,4.696826900043203,-0.7533784651892844,138.88388464514912,2,1.0214262861194028,central,central,central,,75,2.1787331174778557e-10,0.0025,0.2625,6.552962451700228e-05,0.0003845843795970971,0.00016559243474034702,5.179553121026359e-05,0
0.0005,-0.45,orbital,0.5009546313423797,0.0389187160216478,12.871818049283334,-0.987049037072969,170.76879303163568,2,0.0003801139426136,central,one_sided_backward,one_sided,,18,5.0095463134237977e-11,0.0025,0.2625,0.5011303855253411,0.03895492848826026,12.864364150388965,-0.9870348797635211,170.7637379267621,2,0.0003810888971041828,central,one_sided_backward,one_sided,,18,5.0113038552534106e-11,0.0025,0.2625,3.621246661245775e-05,0.0001757541829613407,0.007453898894368649,1.4157309447870858e-05,0
0.0005,-0.45,photon_geometry,0.5733612670739904,0.0865951096436501,6.621173752576156,-0.9519916031743614,162.17419251493257,2,0.0024651504815974,central,one_sided_backward,one_sided,,27,5.7336126707399036e-11,0.0025,0.2625,0.5735013934329796,0.08661286892984421,6.6214339799494635,-0.9519952544364206,162.1748759167306,2,0.0024673672921411397,central,one_sided_backward,one_sided,,27,5.735013934329796e-11,0.0025,0.2625,1.7759286194116153e-05,0.0001401263589891899,0.0002602273733076643,3.651262059256588e-06,0
0.0005,-0.45,redshift,0.247709661308091,0.0709536631824272,3.4911469006358526,-0.8327561384296179,146.38290985641493,2,0.0003089125376476,central,one_sided_backward,one_sided,,9,2.477096613080911e-11,0.0025,0.2625,0.24784273639758872,0.07100267939824649,3.490611037471771,-0.8326426916639336,146.37117114551873,2,0.000309671948305733,central,one_sided_backward,one_sided,,9,2.478427363975887e-11,0.0025,0.2625,4.901621581929194e-05,0.00013307508949772506,0.000535863164081718,0.00011344676568436629,0
0.0005,-0.45,timing,1.0416840935301426,0.157495843403484,6.614041812274894,-0.8973491108430487,153.81177826351242,2,0.0269159837881532,central,one_sided_backward,one_sided,,17,1.0416840935301426e-10,0.0025,0.2625,1.0422024650023842,0.15758784809165113,6.613469741627871,-0.8971690340225236,153.7884089784337,2,0.026974266400672076,central,one_sided_backward,one_sided,,17,1.0422024650023842e-10,0.0025,0.2625,9.200468816714102e-05,0.0005183714722416521,0.0005720706470224712,0.0001800768205251213,0
0.0005,-0.45,all_shooting,1.3001295222835418,0.27327729512214,4.757546804985957,-0.8724841252263645,150.74860676365222,2,0.1262351617467174,central,one_sided_backward,one_sided,,71,1.300129522283542e-10,0.0025,0.2625,1.300655735689498,0.2735630726032274,4.754500391125354,-0.872247782734091,150.7209063756789,2,0.1266017377491228,central,one_sided_backward,one_sided,,71,1.300655735689498e-10,0.0025,0.2625,0.0002857774810873792,0.0005262134059562662,0.0030464138606030033,0.00023634249227355575,0
0.0005,-0.45,ringdown_only,1.4697040822378649,0.0689655743657864,21.310691540720047,-0.9127570199960584,155.88917579957288,2,0.0102736440792905,central,one_sided_backward,one_sided,,4,1.469704082237865e-10,0.0025,0.2625,1.4697040822378649,0.06896557436578646,21.310691540720047,-0.9127570199960583,155.88917579957288,2,0.010273644079290543,central,one_sided_backward,one_sided,,4,1.469704082237865e-10,0.0025,0.2625,5.551115123125783e-17,0.0,0.0,1.1102230246251565e-16,0
0.0005,-0.45,ringdown_plus_photon_geometry,1.5532350985133814,0.2974708794743805,5.221469413267905,-0.6360796042369701,129.5001027638075,2,0.2134830045473231,central,one_sided_backward,one_sided,,31,1.5532350985133815e-10,0.0025,0.2625,1.5532760896117677,0.2975321269517832,5.220532335533248,-0.6360669358215272,129.49916209535925,2,0.21358219610725535,central,one_sided_backward,one_sided,,31,1.5532760896117677e-10,0.0025,0.2625,6.124747740271497e-05,4.099109838628934e-05,0.0009370777346573433,1.2668415442895764e-05,0
0.0005,-0.45,ringdown_plus_all_shooting,1.9342077047296284,0.4343318426057374,4.45329472765688,-0.7156911756568944,135.6998721829145,2,0.7057478416574503,central,one_sided_backward,one_sided,,75,1.9342077047296288e-10,0.0025,0.2625,1.9345936875941934,0.4343681631853963,4.453810963969,-0.7156736699326585,135.6984360904297,2,0.7061476292868972,central,one_sided_backward,one_sided,,75,1.9345936875941934e-10,0.0025,0.2625,3.632057965891056e-05,0.0003859828645649266,0.0005162363121193891,1.7505724235977738e-05,0
0.00075,-0.7125,orbital,7.85158507407697,0.5676186498219228,13.83250017690614,-0.9889321783790572,171.46762216507585,2,19.8622294285431,central,one_sided_forward,one_sided,,18,7.85158507407697e-10,0.0025,0.2625,7.851610812947928,0.5676581257514457,13.831583583083997,-0.988930189407312,171.46685411279728,2,19.865122466485616,central,one_sided_forward,one_sided,,18,7.851610812947928e-10,0.0025,0.2625,3.947592952291412e-05,2.573887095724814e-05,0.0009165938221435965,1.988971745192636e-06,0
0.00075,-0.7125,photon_geometry,11.007895040346336,1.108798092870766,9.92777234297547,-0.9796824845476356,168.43059566325317,2,148.97503647947724,central,one_sided_forward,one_sided,,27,1.1007895040346335e-09,0.0025,0.2625,11.001240032306564,1.1071711496413892,9.936349981545172,-0.979719656955052,168.44122012634463,2,148.35862584917166,central,one_sided_forward,one_sided,,27,1.1001240032306564e-09,0.0025,0.2625,0.0016269432293767316,0.006655008039771815,0.008577638569702728,3.717240741640815e-05,0
0.00075,-0.7125,redshift,6.341928438420172,0.1699712738917706,37.311766236796,-0.998527199123086,176.88998155960655,2,1.161966836445827,central,one_sided_forward,one_sided,,9,6.341928438420173e-10,0.0025,0.2625,6.342000784851325,0.17012583237275772,37.278293933372524,-0.9985245176558557,176.88715101057215,2,1.1641075583510168,central,one_sided_forward,one_sided,,9,6.342000784851325e-10,0.0025,0.2625,0.00015455848098711034,7.23464311525035e-05,0.03347230342347274,2.6814672302588605e-06,0
0.00075,-0.7125,timing,6.825778707054134,1.978159905394974,3.4505697382898117,-0.838620630929903,146.99474701940574,2,182.3170137167569,central,one_sided_forward,one_sided,,17,6.825778707054134e-10,0.0025,0.2625,6.826816523711981,1.9792677915755765,3.4491626412399516,-0.8385075758876575,146.9828572582084,2,182.57679410139679,central,one_sided_forward,one_sided,,17,6.826816523711982e-10,0.0025,0.2625,0.0011078861806024243,0.0010378166578473014,0.0014070970498600843,0.00011305504224556895,0
0.00075,-0.7125,all_shooting,16.412851850825774,2.396743161240067,6.847981092114108,-0.9571122619402428,163.1589676279907,2,1547.4302858354106,central,one_sided_forward,one_sided,,71,1.6412851850825772e-09,0.0025,0.2625,16.40879860154904,2.3973544493145384,6.844544245946073,-0.9570730836196618,163.1512212794738,2,1547.4551397246416,central,one_sided_forward,one_sided,,71,1.640879860154904e-09,0.0025,0.2625,0.0006112880744715277,0.0040532492767333395,0.0034368461680349682,3.9178320580979253e-05,0
0.00075,-0.7125,ringdown_only,2.378138226362632,0.2765567959518913,8.599095235310443,-0.7436598728363636,138.04412093385002,2,0.4325565152104397,central,one_sided_forward,one_sided,,4,2.3781382263626317e-10,0.0025,0.2625,2.3781382263626316,0.27655679595189137,8.599095235310443,-0.7436598728363636,138.04412093385002,2,0.43255651521043975,central,one_sided_forward,one_sided,,4,2.3781382263626317e-10,0.0025,0.2625,5.551115123125783e-17,4.440892098500626e-16,0.0,0.0,0
0.00075,-0.7125,ringdown_plus_photon_geometry,11.185377667087518,1.738544782204205,6.433758728323463,-0.951813269583964,162.14084485397655,2,378.1578050643791,central,one_sided_forward,one_sided,,31,1.1185377667087519e-09,0.0025,0.2625,11.178764899889847,1.7379155908984503,6.432282993738931,-0.951798773063953,162.13813671046086,2,377.4374625442302,central,one_sided_forward,one_sided,,31,1.1178764899889848e-09,0.0025,0.2625,0.0006291913057547838,0.006612767197671232,0.0014757345845319847,1.4496520010953695e-05,0
0.00075,-0.7125,ringdown_plus_all_shooting,16.53614381675077,2.7228764964492336,6.073042181059157,-0.94545892059977,160.9895042843719,2,2027.3296302849044,central,one_sided_forward,one_sided,,75,1.653614381675077e-09,0.0025,0.2625,16.532104898548138,2.723511081365559,6.070144164884028,-0.945412202449031,160.98128857598923,2,2027.2840237364621,central,one_sided_forward,one_sided,,75,1.653210489854814e-09,0.0025,0.2625,0.000634584916325398,0.004038918202631692,0.002898016175128859,4.6718150738978004e-05,0
0.00075,-0.69,orbital,6.780615494034553,0.1333486949124912,50.84875782612095,-0.9992101534266776,177.7226090575824,2,0.8175527327940021,central,central,central,,18,6.780615494034552e-10,0.0025,0.2625,6.780914886660535,0.13322203218550227,50.89935032081323,-0.9992117089664202,177.72485302760523,2,0.8160724087486922,central,central,central,,18,6.780914886660536e-10,0.0025,0.2625,0.00012666272698894088,0.000299392625982442,0.05059249469227467,1.5555397425703887e-06,0
0.00075,-0.69,photon_geometry,9.1438572375332,1.0980185283348018,8.32759830692502,-0.9715680970966398,166.3045916861506,2,100.8041033341173,central,central,central,,27,9.143857237533201e-10,0.0025,0.2625,9.144605784527839,1.0980802906387706,8.327811602199214,-0.9715695084211986,166.30493322962212,2,100.83195074750077,central,central,central,,27,9.144605784527839e-10,0.0025,0.2625,6.17623039687043e-05,0.0007485469946377776,0.0002132952741931149,1.411324558775462e-06,0
0.00075,-0.69,redshift,5.146667257113505,0.3330752947629702,15.451963378959343,-0.991657168408804,172.5937772673457,2,2.9385766544513747,central,central,central,,9,5.146667257113503e-10,0.0025,0.2625,5.1453229214936815,0.33332129529362714,15.43652624102849,-0.9916405534682626,172.5863958079767,2,2.941381756162719,central,central,central,,9,5.145322921493682e-10,0.0025,0.2625,0.0002460005306569313,0.001344335619823056,0.015437137930852884,1.6614940541392897e-05,0
0.00075,-0.69,timing,5.716045429322612,1.970197243443631,2.901255419143597,-0.7827281478091824,141.51104521600465,2,126.82671909157868,central,central,central,,17,5.716045429322611e-10,0.0025,0.2625,5.7168893565179655,1.9715751924466094,2.899655756686429,-0.7825180632894331,141.49170861033195,2,127.0416904692956,central,central,central,,17,5.716889356517965e-10,0.0025,0.2625,0.0013779490029783847,0.0008439271953530891,0.0015996624571679163,0.00021008451974935394,0
0.00075,-0.69,all_shooting,13.727640076312882,2.348653165564901,5.844898803102369,-0.9429181578931252,160.54754376898703,2,1039.5120860431628,central,central,central,,71,1.3727640076312883e-09,0.0025,0.2625,13.72812503421445,2.3499184753011515,5.841957999183412,-0.9428624498406338,160.5379616500747,2,1040.7059643634566,central,central,central,,71,1.3728125034214452e-09,0.0025,0.2625,0.0012653097362504973,0.000484957901567995,0.0029408039189569024,5.570805249133226e-05,0
0.00075,-0.69,ringdown_only,2.2904121239120494,0.2682530707257338,8.538251277853227,-0.7436698550719167,138.04497642371422,2,0.377499753123391,central,central,central,,4,2.2904121239120496e-10,0.0025,0.2625,2.2904121239120494,0.26825307072573384,8.538251277853227,-0.7436698550719167,138.04497642371422,2,0.377499753123391,central,central,central,,4,2.2904121239120496e-10,0.0025,0.2625,5.551115123125783e-17,0.0,0.0,0.0,0
0.00075,-0.69,ringdown_plus_photon_geometry,9.327640464618703,1.7688529161803346,5.273270818220903,-0.9304125702296384,158.499218706128,2,272.2243938205603,central,central,central,,31,9.327640464618702e-10,0.0025,0.2625,9.328367039584418,1.7689293545027307,5.273453694371387,-0.930417599625295,158.50000494684852,2,272.29033692857143,central,central,central,,31,9.328367039584418e-10,0.0025,0.2625,7.64383223961218e-05,0.0007265749657143772,0.00018287615048429018,5.029395656608315e-06,0
0.00075,-0.69,ringdown_plus_all_shooting,13.85558795895067,2.702758493836974,5.126461720699494,-0.9261677881523466,157.84511143886178,2,1402.375775295338,central,central,central,,75,1.385558795895067e-09,0.0025,0.2625,13.856066769031182,2.7038666563005727,5.124537756602627,-0.9261146451644799,157.83703865229577,2,1403.6229973364834,central,central,central,,75,1.3856066769031183e-09,0.0025,0.2625,0.001108162463598461,0.0004788100805122042,0.0019239640968669036,5.3142987866627855e-05,0
0.00075,-0.6666666666666666,orbital,5.637473029669446,0.1102049759930871,51.154432718383525,-0.999222488345749,177.74046419791455,2,0.385985831281876,central,central,central,,18,5.637473029669447e-10,0.0025,0.2625,5.638111204218031,0.11040237647917706,51.0687485543523,-0.9992198961598727,177.73670025205578,2,0.38745754190118215,central,central,central,,18,5.638111204218031e-10,0.0025,0.2625,0.0001974004860899603,0.0006381745485848356,0.08568416403122825,2.5921858762822936e-06,0
0.00075,-0.6666666666666666,photon_geometry,7.194934340718049,0.8283042172037626,8.686342760643095,-0.9738314037162772,166.86350534012985,2,35.51676609096265,central,central,central,,27,7.19493434071805e-10,0.0025,0.2625,7.198340899899171,0.8285915126321498,8.687442231978121,-0.9738378963903063,166.86514226058003,2,35.575071470119,central,central,central,,27,7.198340899899172e-10,0.0025,0.2625,0.0002872954283872353,0.003406559181121871,0.001099471335026081,6.492674029079382e-06,0
0.00075,-0.6666666666666666,redshift,3.90157837645834,0.2745786830077381,14.20932729999432,-0.9901424184245736,171.9484364637189,2,1.1476628045860122,central,central,central,,9,3.90157837645834e-10,0.0025,0.2625,3.900264733166368,0.27481316926349686,14.192422960002725,-0.9901190282551207,171.9388739380797,2,1.148849801046668,central,central,central,,9,3.900264733166368e-10,0.0025,0.2625,0.00023448625575878124,0.001313643291971811,0.01690433999159424,2.3390169452963683e-05,0
0.00075,-0.6666666666666666,timing,4.7242400077047,1.530536533203687,3.0866561530655003,-0.7970216200483997,142.84662190526797,2,52.281893399362566,central,central,central,,17,4.724240007704701e-10,0.0025,0.2625,4.724893830764926,1.531842761279026,3.0844509307338,-0.7967519336741828,142.82104475211545,2,52.38566795717007,central,central,central,,17,4.724893830764926e-10,0.0025,0.2625,0.0013062280753388666,0.0006538230602259887,0.002205222331700174,0.0002696863742168709,0
0.00075,-0.6666666666666666,all_shooting,10.98936213070738,1.8544617308853928,5.925903968619847,-0.9441587327651486,160.76211873850545,2,415.3179683039099,central,central,central,,71,1.098936213070738e-09,0.0025,0.2625,10.991726267889414,1.8557659113378335,5.923013350302036,-0.9441056618071614,160.75289226200837,2,416.08129704136684,central,central,central,,71,1.0991726267889415e-09,0.0025,0.2625,0.0013041804524407397,0.002364137182032877,0.002890618317811011,5.307095798723349e-05,0
0.00075,-0.6666666666666666,ringdown_only,2.201979816850573,0.2411974421802681,9.129366368673344,-0.7696038348567884,140.31832688808376,2,0.282079849850974,central,central,central,,4,2.201979816850573e-10,0.0025,0.2625,2.201979816850573,0.2411974421802681,9.129366368673345,-0.7696038348567884,140.31832688808376,2,0.282079849850974,central,central,central,,4,2.2019798168505733e-10,0.0025,0.2625,0.0,0.0,1.7763568394002505e-15,0.0,0
0.00075,-0.6666666666666666,ringdown_plus_photon_geometry,7.4164349495925554,1.5351065115734106,4.831218481374993,-0.9170184910664112,156.49402565872552,2,129.61862538298308,central,central,central,,31,7.416434949592556e-10,0.0025,0.2625,7.419740675756052,1.5352573824704168,4.832896920395707,-0.9170742180171767,156.50203236456906,2,129.75970282025025,central,central,central,,31,7.419740675756052e-10,0.0025,0.2625,0.0001508708970061612,0.0033057261634965585,0.0016784390207140731,5.572695076550005e-05,0
0.00075,-0.6666666666666666,ringdown_plus_all_shooting,11.140847008005052,2.234620239615744,4.985566142514124,-0.9214245685803804,157.13524073949267,2,619.7890177793942,central,central,central,,75,1.1140847008005055e-09,0.0025,0.2625,11.14317929607575,2.2357012236285163,4.984198773211075,-0.9213832841545632,157.12915379806768,2,620.6485797917757,central,central,central,,75,1.1143179296075752e-09,0.0025,0.2625,0.0010809840127721237,0.0023322880706988514,0.0013673693030495926,4.128442581718961e-05,0
0.00075,-0.64,orbital,4.481803437852099,0.094187511283717,47.58383969135518,-0.9991057889328434,177.57679577011135,2,0.1781936624989108,central,central,central,,18,4.481803437852099e-10,0.0025,0.2625,4.482363602093021,0.0941391221907215,47.61424897304609,-0.9991069306743064,177.57834348560252,2,0.17805511513688618,central,central,central,,18,4.4823636020930214e-10,0.0025,0.2625,4.83890929954961e-05,0.0005601642409223118,0.03040928169090762,1.1417414630399136e-06,0
0.00075,-0.64,photon_geometry,5.492535126497505,0.5933471880544992,9.256865520011557,-0.9769057228210042,167.6624425367625,2,10.62095241718202,central,central,central,,27,5.492535126497504e-10,0.0025,0.2625,5.493485008171094,0.5935703820844694,9.254985043019431,-0.976896401553911,167.65994329013407,2,10.632620962088382,central,central,central,,27,5.493485008171094e-10,0.0025,0.2625,0.00022319402997028615,0.0009498816735886706,0.0018804769921256792,9.32126709318748e-06,0
0.00075,-0.64,redshift,2.8489590639022384,0.2217160332391628,12.84958522070028,-0.9879598857723192,171.10000740793154,2,0.3989942324378835,central,central,central,,9,2.8489590639022387e-10,0.0025,0.2625,2.8489406770225636,0.22191427294978905,12.838023616746693,-0.9879383244289813,171.0920258768216,2,0.3997028858233659,central,central,central,,9,2.8489406770225637e-10,0.0025,0.2625,0.00019823971062624124,1.8386879674814338e-05,0.011561603953587962,2.1561343337861416e-05,0
0.00075,-0.64,timing,3.885698333241271,1.1537561068336195,3.367868053071652,-0.8174210831530272,144.8274613379744,2,20.098617615406827,central,central,central,,17,3.885698333241272e-10,0.0025,0.2625,3.885420572281702,1.1548536428759455,3.364426822610867,-0.817081235913727,144.79367262647608,2,20.13399553187264,central,central,central,,17,3.885420572281702e-10,0.0025,0.2625,0.0010975360423259861,0.00027776095956921765,0.0034412304607851496,0.0003398472393001395,0
0.00075,-0.64,all_shooting,8.551581012443012,1.4427158313492896,5.927418848967095,-0.943918771744268,160.7204349268655,2,152.21393856728216,central,central,central,,71,8.551581012443012e-10,0.0025,0.2625,8.552352970238402,1.443709294610355,5.923874703976753,-0.9438534983643505,160.709111229616,2,152.45116174944823,central,central,central,,71,8.552352970238402e-10,0.0025,0.2625,0.0009934632610653082,0.0007719577953899659,0.0035441449903421685,6.527337991746318e-05,0
0.00075,-0.64,ringdown_only,2.1036556124260795,0.2140074474368185,9.829824324441525,-0.7971353809379345,142.85741554852467,2,0.2026782103025882,central,central,central,,4,2.1036556124260795e-10,0.0025,0.2625,2.1036556124260795,0.2140074474368185,9.829824324441525,-0.7971353809379345,142.85741554852467,2,0.20267821030258826,central,central,central,,4,2.1036556124260795e-10,0.0025,0.2625,0.0,0.0,0.0,0.0,0
0.00075,-0.64,ringdown_plus_photon_geometry,5.762393089038645,1.336411243603919,4.311841221493407,-0.8954949513857074,153.57207567406192,2,59.304275338724274,central,central,central,,31,5.762393089038644e-10,0.0025,0.2625,5.7632998196055265,1.336504637505434,4.3122183476763984,-0.8955126531647818,153.57435458301708,2,59.331231984037636,central,central,central,,31,5.763299819605527e-10,0.0025,0.2625,9.339390151485993e-05,0.0009067305668812864,0.0003771261829914607,1.7701779074341673e-05,0
0.00075,-0.64,ringdown_plus_all_shooting,8.732848873343952,1.8491845394625104,4.722540496624673,-0.9118322509933948,155.75979587898286,2,260.778868467094,central,central,central,,75,8.732848873343953e-10,0.0025,0.2625,8.733605115952683,1.8499582851365128,4.720974081482172,-0.9117764930426364,155.75201579673848,2,261.04235244074073,central,central,central,,75,8.733605115952683e-10,0.0025,0.2625,0.0007737456740024573,0.0007562426087304175,0.0015664151425012207,5.575795075840606e-05,0
0.00075,-0.61,orbital,3.375000078491163,0.0793239544164461,42.547047777933614,-0.9988869624688186,177.29645984115157,2,0.0716731162019988,central,central,central,,18,3.375000078491163e-10,0.0025,0.2625,3.3754805947787463,0.07927073962403747,42.58167150688715,-0.9988887600728764,177.2986442956849,2,0.07159736708896366,central,central,central,,18,3.3754805947787463e-10,0.0025,0.2625,5.321479240863458e-05,0.00048051628758338794,0.03462372895353383,1.7976040578293606e-06,0
0.00075,-0.61,photon_geometry,4.020647764985054,0.4061822956928709,9.89862878717198,-0.97977108646524,168.45593539856353,2,2.667067671372229,central,central,central,,27,4.0206477649850543e-10,0.0025,0.2625,4.0212904826856635,0.40631335533549207,9.897017732447638,-0.9797645539740669,168.45406526339542,2,2.6696423753246146,central,central,central,,27,4.0212904826856637e-10,0.0025,0.2625,0.00013105964262116743,0.0006427177006091966,0.0016110547243410878,6.532491173105726e-06,0
0.00075,-0.61,redshift,1.9931068030042944,0.176418175978205,11.297627310524543,-0.9844483557812016,169.88210354196673,2,0.1236368119652685,central,central,central,,9,1.9931068030042943e-10,0.0025,0.2625,1.9933490798136997,0.17659147792407356,11.287912096589116,-0.9844218185967766,169.8734521553667,2,0.12390995592769016,central,central,central,,9,1.9933490798136997e-10,0.0025,0.2625,0.00017330194586856473,0.00024227680940525076,0.009715213935427514,2.6537184425023952e-05,0
0.00075,-0.61,timing,3.146183972646654,0.8484963494516193,3.70795227896976,-0.8385954983511722,146.9921035506035,2,7.126367011777983,central,central,central,,17,3.1461839726466535e-10,0.0025,0.2625,3.1443653662570252,0.8497744833114422,3.700235095320714,-0.8379760113864165,146.9270045466071,2,7.1395917726013876,central,central,central,,17,3.1443653662570254e-10,0.0025,0.2625,0.0012781338598228942,0.0018186063896288296,0.007717183649045722,0.0006194869647556667,0
0.00075,-0.61,all_shooting,6.412216423850748,1.1104092067525717,5.77464270366011,-0.9407049809267176,160.170287755413,2,50.69702236884325,central,central,central,,71,6.412216423850747e-10,0.0025,0.2625,6.412067632618413,1.1113886775342994,5.769419611907577,-0.9406019493796343,160.15289288433,2,50.78414266063963,central,central,central,,71,6.412067632618413e-10,0.0025,0.2625,0.0009794707817276649,0.00014879123233502156,0.00522309175253266,0.00010303154708335427,0
0.00075,-0.61,ringdown_only,1.996297073471365,0.1873753174986138,10.6540023527172,-0.8252511517205469,145.61396252357025,2,0.1399184881025201,central,central,central,,4,1.9962970734713648e-10,0.0025,0.2625,1.996297073471365,0.18737531749861389,10.654002352717201,-0.8252511517205469,145.61396252357025,2,0.13991848810252017,central,central,central,,4,1.996297073471365e-10,0.0025,0.2625,8.326672684688674e-17,0.0,1.7763568394002505e-15,0.0,0
0.00075,-0.61,ringdown_plus_photon_geometry,4.357742498191802,1.1666123357931537,3.7353818097843705,-0.8593282957827224,149.2412474340045,2,25.844983341532163,central,central,central,,31,4.357742498191802e-10,0.0025,0.2625,4.358330707725835,1.1666758959172592,3.735682483008056,-0.859352192442255,149.24392472430384,2,25.854777984427642,central,central,central,,31,4.358330707725835e-10,0.0025,0.2625,6.356012410546619e-05,0.0005882095340332683,0.0003006732236854326,2.3896659532618436e-05,0
0.00075,-0.61,ringdown_plus_all_shooting,6.634154410825901,1.5355242887103524,4.320449021615775,-0.8937011611664797,153.3420823512396,2,103.7730382236389,central,central,central,,75,6.6341544108259e-10,0.0025,0.2625,6.6340021088046495,1.5362693947864927,4.318254422901283,-0.8936017770881632,153.329393459667,2,103.86900417420344,central,central,central,,75,6.63400210880465e-10,0.0025,0.2625,0.0007451060761403117,0.0001523020212514936,0.002194598714491569,9.938407831644458e-05,0
0.00075,-0.58,orbital,2.485493475217201,0.0687741285219216,36.13994867888373,-0.9984630576392975,176.82296455554263,2,0.0292196794029153,central,central,central,,18,2.4854934752172013e-10,0.0025,0.2625,2.4857440958937698,0.0688727644452442,36.09182985343948,-0.9984589653393026,176.81873665597084,2,0.029309463142019845,central,central,central,,18,2.48574409589377e-10,0.0025,0.2625,9.86359233226125e-05,0.00025062067656866915,0.048118825444248614,4.092299994984394e-06,0
0.00075,-0.58,photon_geometry,2.9090752132832907,0.2838339519684104,10.249215053761642,-0.9811250499010914,168.8502271507978,2,0.6817711007656739,central,central,central,,27,2.9090752132832907e-10,0.0025,0.2625,2.9096205986450876,0.28392227364933526,10.247947655697775,-0.9811204128072188,168.84885328835233,2,0.6824512815579854,central,central,central,,27,2.9096205986450877e-10,0.0025,0.2625,8.832168092487436e-05,0.0005453853617969351,0.0012673980638666649,4.637093872550402e-06,0
0.00075,-0.58,redshift,1.3860843752909522,0.1444938230120473,9.592689475559002,-0.9784794881091384,168.09180676198946,2,0.0401123309146453,central,central,central,,9,1.3860843752909522e-10,0.0025,0.2625,1.3862685910295378,0.14464170073109284,9.584155772661896,-0.9784417082250575,168.08132093294455,2,0.040205161067300925,central,central,central,,9,1.386268591029538e-10,0.0025,0.2625,0.00014787771904553604,0.00018421573858562468,0.008533702897105755,3.777988408093513e-05,0
0.00075,-0.58,timing,2.5582403277036376,0.6323852988309008,4.045382352235403,-0.8559643210188062,148.86643264655555,2,2.617256048451428,central,central,central,,17,2.558240327703637e-10,0.0025,0.2625,2.5565421828167927,0.6336227225435589,4.034801928431538,-0.8552031226361505,148.78218214444146,2,2.6240216405211974,central,central,central,,17,2.556542182816793e-10,0.0025,0.2625,0.0012374237126581145,0.0016981448868449434,0.010580423803864925,0.0007611983826556479,0
0.00075,-0.58,all_shooting,4.780300192089342,0.8723710100766028,5.47966419891645,-0.9339455606906344,159.05845525646137,2,17.39052889887813,central,central,central,,71,4.780300192089341e-10,0.0025,0.2625,4.779869341264552,0.8735374342504242,5.471854042942215,-0.9337636900471624,159.02931967537845,2,17.433921739378555,central,central,central,,71,4.779869341264552e-10,0.0025,0.2625,0.001166424173821401,0.0004308508247898857,0.0078101559742354,0.0001818706434719708,0
