M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00125,-0.6666666666666666,10.424218030930794,9.824212637201441,8.78565922903013,0.5243412037703324,direct
