M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.002,-0.525,10.403999531509314,10.223851801077874,5.527988370412672,0.5732200684318215,direct
