M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00225,-0.45,10.396346233830656,10.294710300567576,4.814715729377767,0.5837589182885636,direct
