M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0015,-0.55,10.402494780019765,10.216666013893448,5.527400434926122,0.5720177096484403,direct
