M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00175,-0.525,10.401569095091585,10.23839128876061,5.355474507305601,0.5751568107096461,direct
