M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0025,-0.5,10.404323314745719,10.237772584971765,5.443846470323535,0.5755312034074288,direct
