M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0005,-0.55,10.390549143946654,10.298630327716108,4.617376335122586,0.5831121791246843,direct
