M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00225,-0.7125,10.49044146389809,8.480072846057055,21.356978608458903,0.3823106644499229,direct
