M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0015,-0.475,10.394214502609977,10.29674597757565,4.74007183386891,0.5834575247077772,direct
