M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.001,-0.5,10.39247304683799,10.298862528235787,4.674814962018701,0.5833942415380429,direct
