M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00175,-0.55,10.405485516557562,10.196017240778541,5.7587397898259525,0.569228865490668,direct
