M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00125,-0.45,10.391117029437542,10.314550378634408,4.527343365486985,0.5859107580033326,direct
