M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00225,-0.61,10.428972173257542,9.911347796888258,8.424520501613316,0.5320934592836504,direct
