k,wq,feature,feature_group,value_81,value_161,difference,absolute_difference,normalized_difference,convergence_classification
0.0,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.384586688878384,10.384586688878384,0.0,0.0,0.0,converged
0.0,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.384586688878384,10.384586688878384,0.0,0.0,0.0,converged
0.0,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.384586688878384,10.384586688878384,0.0,0.0,0.0,converged
0.0,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.384586688878384,10.384586688878384,0.0,0.0,0.0,converged
0.0,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.384586688878384,10.384586688878384,0.0,0.0,0.0,converged
0.0,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.384586688878384,10.384586688878384,0.0,0.0,0.0,converged
0.0,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.384586688878384,10.384586688878384,0.0,0.0,0.0,converged
0.00025,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.396215296943044,10.396215296943044,0.0,0.0,0.0,converged
0.00025,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.394200502581562,10.394200502581562,0.0,0.0,0.0,converged
0.00025,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.392484145007783,10.392484145007783,0.0,0.0,0.0,converged
0.00025,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.390899333694373,10.390899333694373,0.0,0.0,0.0,converged
0.00025,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.389497755599042,10.389497755599042,0.0,0.0,0.0,converged
0.00025,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.38841085648228,10.38841085648228,0.0,0.0,0.0,converged
0.00025,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.38756705420274,10.38756705420274,0.0,0.0,0.0,converged
0.00025,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.387009468790778,10.387009468790778,0.0,0.0,0.0,converged
0.00025,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.386557243605893,10.386557243605893,0.0,0.0,0.0,converged
0.00025,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.3861902366484,10.3861902366484,0.0,0.0,0.0,converged
0.00025,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.385892209498936,10.385892209498936,0.0,0.0,0.0,converged
0.0005,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.407876796982723,10.407876796982723,0.0,0.0,0.0,converged
0.0005,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.403836219395538,10.403836219395538,0.0,0.0,0.0,converged
0.0005,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.400395963694466,10.4003959636943,-1.652011860642233e-13,1.652011860642233e-13,2.0747106099809633e-12,converged
0.0005,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.39722084032661,10.39722084032661,0.0,0.0,0.0,converged
0.0005,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.394413964872417,10.394413964872417,0.0,0.0,0.0,converged
0.0005,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.392238004425714,10.392238004425714,0.0,0.0,0.0,converged
0.0005,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.390549143946654,10.390549143946654,0.0,0.0,0.0,converged
0.0005,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.389433340061204,10.389433340061204,0.0,0.0,0.0,converged
0.0005,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.38852848791062,10.38852848791062,0.0,0.0,0.0,converged
0.0005,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.387794219300975,10.387794219300975,0.0,0.0,0.0,converged
0.0005,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.38719800377097,10.38719800377097,0.0,0.0,0.0,converged
0.00075,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.419571344466124,10.419571344466124,0.0,0.0,0.0,converged
0.00075,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.413493922566046,10.413493922566046,0.0,0.0,0.0,converged
0.00075,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.408322188429516,10.408322188429516,0.0,0.0,0.0,converged
0.00075,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.403551229440511,10.403551229440511,0.0,0.0,0.0,converged
0.00075,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.39933532561751,10.39933532561751,0.0,0.0,0.0,converged
0.00075,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.396068136545647,10.396068136545647,0.0,0.0,0.0,converged
0.00075,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.393532959753523,10.393532959753523,0.0,0.0,0.0,converged
0.00075,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.391858303496722,10.391858303496722,0.0,0.0,0.0,converged
0.00075,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.390500422189326,10.390500422189326,0.0,0.0,0.0,converged
0.00075,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.389398637029702,10.389398637029702,0.0,0.0,0.0,converged
0.00075,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.388504071788526,10.388504071788526,0.0,0.0,0.0,converged
0.001,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.431299095902371,10.431299095902371,0.0,0.0,0.0,converged
0.001,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.423173695785843,10.423173695785843,0.0,0.0,0.0,converged
0.001,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.416262862887308,10.416262862887308,0.0,0.0,0.0,converged
0.001,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.409890521767377,10.409890521767377,0.0,0.0,0.0,converged
0.001,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.404261846775528,10.404261846775528,0.0,0.0,0.0,converged
0.001,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.399901256685636,10.399901256685636,0.0,0.0,0.0,converged
0.001,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.396518503268773,10.396518503268773,0.0,0.0,0.0,converged
0.001,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.39428435990768,10.39428435990768,0.0,0.0,0.0,converged
0.001,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.39247304683799,10.39247304683799,0.0,0.0,0.0,converged
0.001,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.391003490028163,10.391003490028163,0.0,0.0,0.0,converged
0.001,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.389810413646106,10.389810413646106,0.0,0.0,0.0,converged
0.00125,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.443060208843146,10.443060208843146,0.0,0.0,0.0,converged
0.00125,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.432875623197033,10.432875623197033,0.0,0.0,0.0,converged
0.00125,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.424218030930794,10.424218030930794,0.0,0.0,0.0,converged
0.00125,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.416238738107452,10.416238738107452,0.0,0.0,0.0,converged
0.00125,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.409193537310571,10.409193537310571,0.0,0.0,0.0,converged
0.00125,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.403737368694806,10.403737368694806,0.0,0.0,0.0,converged
0.00125,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.39950577614109,10.39950577614109,0.0,0.0,0.0,converged
0.00125,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.39671151010272,10.39671151010272,0.0,0.0,0.0,converged
0.00125,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.39444636225338,10.39444636225338,0.0,0.0,0.0,converged
0.00125,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.392608778490416,10.392608778490416,0.0,0.0,0.0,converged
0.00125,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.391117029437542,10.391117029437542,0.0,0.0,0.0,converged
0.0015,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.454854841899582,10.454854841899582,0.0,0.0,0.0,converged
0.0015,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.442599789396096,10.442599789396096,0.0,0.0,0.0,converged
0.0015,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.432187736612544,10.432187736612544,0.0,0.0,0.0,converged
0.0015,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.422595899330998,10.422595899330998,0.0,0.0,0.0,converged
0.0015,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.414130406206947,10.414130406206947,0.0,0.0,0.0,converged
0.0015,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.407576476431288,10.407576476431288,0.0,0.0,0.0,converged
0.0015,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.402494780019763,10.402494780019763,0.0,0.0,0.0,converged
0.0015,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.399139754893586,10.399139754893586,0.0,0.0,0.0,converged
0.0015,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.396420368833189,10.396420368833189,0.0,0.0,0.0,converged
0.0015,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.394214502609977,10.394214502609977,0.0,0.0,0.0,converged
0.0015,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.392423919257295,10.392423919257295,0.0,0.0,0.0,converged
0.00175,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.466683154751076,10.466683154751076,0.0,0.0,0.0,converged
0.00175,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.45234627943637,10.45234627943637,0.0,0.0,0.0,converged
0.00175,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.44017202416974,10.44017202416974,0.0,0.0,0.0,converged
0.00175,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.428962026374675,10.428962026374457,-2.184918912462308e-13,2.184918912462308e-13,2.7439720970715965e-12,converged
0.00175,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.419072462474196,10.419072462474196,0.0,0.0,0.0,converged
0.00175,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.411418583760591,10.411418583760591,0.0,0.0,0.0,converged
0.00175,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.405485516557562,10.405485516557562,0.0,0.0,0.0,converged
0.00175,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.401569095091585,10.401569095091585,0.0,0.0,0.0,converged
0.00175,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.39839506697424,10.39839506697424,0.0,0.0,0.0,converged
0.00175,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.39582066258076,10.39582066258076,0.0,0.0,0.0,converged
0.00175,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.393731083199851,10.393731083199851,0.0,0.0,0.0,converged
0.002,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.478545308135793,10.478545308135793,0.0,0.0,0.0,converged
0.002,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.46211517882782,10.46211517882782,0.0,0.0,0.0,converged
0.002,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.448170938035467,10.448170938035467,0.0,0.0,0.0,converged
0.002,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.435337140248071,10.435337140248071,0.0,0.0,0.0,converged
0.002,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.424019715140306,10.424019715140306,0.0,0.0,0.0,converged
0.002,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.415263694552335,10.415263694552335,0.0,0.0,0.0,converged
0.002,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.408477987409231,10.408477987409231,0.0,0.0,0.0,converged
0.002,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.403999531509314,10.403999531509314,0.0,0.0,0.0,converged
0.002,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.400370457074446,10.400370457074446,0.0,0.0,0.0,converged
0.002,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.397427258597096,10.397427258597096,0.0,0.0,0.0,converged
0.002,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.395038521359332,10.395038521359332,0.0,0.0,0.0,converged
0.00225,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.49044146389809,10.49044146389809,0.0,0.0,0.0,converged
0.00225,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.471906573546775,10.471906573546775,0.0,0.0,0.0,converged
0.00225,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.456184522829822,10.456184522829822,0.0,0.0,0.0,converged
0.00225,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.441721262027958,10.441721262027958,0.0,0.0,0.0,converged
0.00225,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.428972173257542,10.428972173257542,0.0,0.0,0.0,converged
0.00225,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.41911181268774,10.41911181268774,0.0,0.0,0.0,converged
0.00225,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.411472194232177,10.411472194232177,0.0,0.0,0.0,converged
0.00225,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.406431064960344,10.406431064960344,0.0,0.0,0.0,converged
0.00225,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.402346539532129,10.402346539532129,0.0,0.0,0.0,converged
0.00225,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.399034290852818,10.399034290852818,0.0,0.0,0.0,converged
0.00225,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.396346233830656,10.396346233830656,0.0,0.0,0.0,converged
0.0025,-0.7125,photon_geometry__impact_parameter__reference,photon_geometry,10.502371784956283,10.502371784956283,0.0,0.0,0.0,converged
0.0025,-0.69,photon_geometry__impact_parameter__reference,photon_geometry,10.48172055003456,10.48172055003456,0.0,0.0,0.0,converged
0.0025,-0.6666666666666666,photon_geometry__impact_parameter__reference,photon_geometry,10.4642128233713,10.4642128233713,0.0,0.0,0.0,converged
0.0025,-0.64,photon_geometry__impact_parameter__reference,photon_geometry,10.448114412862484,10.448114412862484,0.0,0.0,0.0,converged
0.0025,-0.61,photon_geometry__impact_parameter__reference,photon_geometry,10.4339298459022,10.43392984590202,-1.8118839761882555e-13,1.8118839761882555e-13,2.2754890561081536e-12,converged
0.0025,-0.58,photon_geometry__impact_parameter__reference,photon_geometry,10.422962942050042,10.422962942050042,0.0,0.0,0.0,converged
0.0025,-0.55,photon_geometry__impact_parameter__reference,photon_geometry,10.414468138684857,10.414468138684857,0.0,0.0,0.0,converged
0.0025,-0.525,photon_geometry__impact_parameter__reference,photon_geometry,10.408863696257828,10.408863696257452,-3.765876499528531e-13,3.765876499528531e-13,4.7294478421071425e-12,converged
0.0025,-0.5,photon_geometry__impact_parameter__reference,photon_geometry,10.40432331474572,10.40432331474572,0.0,0.0,0.0,converged
0.0025,-0.475,photon_geometry__impact_parameter__reference,photon_geometry,10.400641759543248,10.400641759543248,0.0,0.0,0.0,converged
0.0025,-0.45,photon_geometry__impact_parameter__reference,photon_geometry,10.397654220707713,10.397654220707713,0.0,0.0,0.0,converged
0.0,-0.7125,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.69,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.6666666666666666,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.64,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.61,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.58,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053892094,-0.0001552856921122614,0.0001552856921122614,0.00032331222403467956,converged
0.0,-0.55,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.525,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.5,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.475,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.0,-0.45,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4550367248468087,-0.45519201053903574,-0.00015528569222705846,0.00015528569222705846,0.0003233122242736925,converged
0.00025,-0.7125,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5257700911842011,-0.5259160299486726,-0.00014593876447144272,0.00014593876447144272,0.000303851474481143,converged
0.00025,-0.69,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5110397132742386,-0.5111877512835564,-0.00014803800931784128,0.00014803800931784128,0.0003082222024654817,converged
0.00025,-0.6666666666666666,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4989685652583416,-0.49911830162828424,-0.0001497363699426435,0.0001497363699426435,0.000311758270362972,converged
0.00025,-0.64,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4882977792921179,-0.48844899505020406,-0.00015121575808618726,0.00015121575808618726,0.0003148384271011336,converged
0.00025,-0.61,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4793359224176483,-0.4794883578512698,-0.0001524354336215339,0.0001524354336215339,0.0003173778497908205,converged
0.00025,-0.58,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4727785804613568,-0.47293188817405946,-0.00015330771270266608,0.00015330771270266608,0.000319193976478757,converged
0.00025,-0.55,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4679928295611236,-0.4681467568187416,-0.00015392725761803616,0.00015392725761803616,0.00032048389856850675,converged
0.00025,-0.525,photon_geometry__impact_parameter__cos1,photon_geometry,-0.465016071004506,-0.46517037217939405,-0.00015430117488807182,0.00015430117488807182,0.0003212624121748524,converged
0.00025,-0.5,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4627368690949731,-0.46289144740194327,-0.00015457830697018782,0.00015457830697018782,0.0003218394143996003,converged
0.00025,-0.475,photon_geometry__impact_parameter__cos1,photon_geometry,-0.460995512722023,-0.4611502946899088,-0.00015478196788581977,0.00015478196788581977,0.0003222634461483483,converged
0.00025,-0.45,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4596678286495406,-0.4598227588023977,-0.00015493015285711342,0.00015493015285711342,0.0003225719743326631,converged
0.0005,-0.7125,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5991524054277031,-0.5992884496069142,-0.00013604417921109224,0.00013604417921109224,0.000283250475619561,converged
0.0005,-0.69,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5686687076076322,-0.5688091816902032,-0.00014047408257100713,0.00014047408257100713,0.0002924737458904457,converged
0.0005,-0.6666666666666666,photon_geometry__impact_parameter__cos1,photon_geometry,-0.543873541036738,-0.5440175482050302,-0.00014400716829221505,0.00014400716829221505,0.00029982979902509706,converged
0.0005,-0.64,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5220946460747196,-0.5222416977829656,-0.00014705170824602654,0.00014705170824602654,0.00030616867654974125,converged
0.0005,-0.61,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5039047570574533,-0.5040542974571555,-0.00014954039970216382,0.00014954039970216382,0.0003113502509670299,converged
0.0005,-0.58,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4906534390022937,-0.4908047480316344,-0.0001513090293406849,0.0001513090293406849,0.00031503262230559803,converged
0.0005,-0.55,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4810129604405764,-0.4811655200848279,-0.00015255964425148205,0.00015255964425148205,0.00031763646225196245,converged
0.0005,-0.525,photon_geometry__impact_parameter__cos1,photon_geometry,-0.475029480927047,-0.4751827931537792,-0.00015331222673220513,0.00015331222673220513,0.0003192033749037489,converged
0.0005,-0.5,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4704547428532948,-0.4706086117797504,-0.00015386892645558037,0.00015386892645558037,0.00032036245030365,converged
0.0005,-0.475,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4669633296750725,-0.467117607115811,-0.00015427744073853722,0.00015427744073853722,0.0003212129965424962,converged
0.0005,-0.45,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4643034575134429,-0.46445803185320655,-0.00015457433976368007,0.00015457433976368007,0.0003218311544862639,converged
0.00075,-0.7125,photon_geometry__impact_parameter__cos1,photon_geometry,-0.6752645730361871,-0.6753899973530308,-0.00012542431684370303,0.00012542431684370303,0.00026113941519771233,converged
0.00075,-0.69,photon_geometry__impact_parameter__cos1,photon_geometry,-0.6279832703439784,-0.6281157943623996,-0.00013252401842123174,0.00013252401842123174,0.0002759213328089877,converged
0.00075,-0.6666666666666666,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5897848837233763,-0.5899229547184822,-0.00013807099510587673,0.00013807099510587673,0.00028747040306901253,converged
0.00075,-0.64,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5564424802360656,-0.5565852644569687,-0.00014278422090308052,0.00014278422090308052,0.0002972835641796314,converged
0.00075,-0.61,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5287490396139443,-0.5288956374069119,-0.00014659779296766207,0.00014659779296766207,0.0003052236032710953,converged
0.00075,-0.58,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5086634128987041,-0.5088127017059997,-0.0001492888072955889,0.0001492888072955889,0.00031082642356597634,converged
0.00075,-0.55,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4940978500456444,-0.494249032691775,-0.00015118264613062093,0.00015118264613062093,0.0003147694864289399,converged
0.00075,-0.525,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4850772464596251,-0.4852295652442804,-0.00015231878465532533,0.00015231878465532533,0.0003171349810745644,converged
0.00075,-0.5,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4781904580194299,-0.47834361554582217,-0.00015315752639227798,0.00015315752639227798,0.00031888128141090724,converged
0.00075,-0.475,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4729402168801714,-0.4730939889721446,-0.0001537720919732033,0.0001537720919732033,0.0003201608362886386,converged
0.00075,-0.45,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4689436260167629,-0.4690978442800747,-0.00015421826331180055,0.00015421826331180055,0.00032108978631500756,converged
0.001,-0.7125,photon_geometry__impact_parameter__cos1,photon_geometry,-0.753975920550523,-0.7540897062179814,-0.00011378566745845475,0.00011378566745845475,0.00023690719156963888,converged
0.001,-0.69,photon_geometry__impact_parameter__cos1,photon_geometry,-0.6889938630628181,-0.6891179455476126,-0.00012408248479456319,0.00012408248479456319,0.00025834565681477785,converged
0.001,-0.6666666666666666,photon_geometry__impact_parameter__cos1,photon_geometry,-0.6367244322334481,-0.6368563222569209,-0.00013189002347280265,0.00013189002347280265,0.0002746013250605908,converged
0.001,-0.64,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5913542200750357,-0.5914926212581391,-0.000138401183103376,0.000138401183103376,0.00028815787024238145,converged
0.001,-0.61,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5538742287265176,-0.5540178329130324,-0.00014360418651482298,0.00014360418651482298,0.0002989907717269485,converged
0.001,-0.58,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5268105611186721,-0.5269578071829437,-0.00014724606427163334,0.00014724606427163334,0.00030657333507325834,converged
0.001,-0.55,photon_geometry__impact_parameter__cos1,photon_geometry,-0.50724822375805,-0.507398019716475,-0.00014979595842501414,0.00014979595842501414,0.0003118823364279136,converged
0.001,-0.525,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4951596583205135,-0.4953109790682461,-0.0001513207477326084,0.0001513207477326084,0.00031505702055699745,converged
0.001,-0.5,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4859441264033534,-0.4860965704801712,-0.0001524440768178037,0.0001524440768178037,0.00031739584533806473,converged
0.001,-0.475,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4789262155451945,-0.4790794814839422,-0.00015326593874770422,0.00015326593874770422,0.00031910700111031367,converged
0.001,-0.45,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4735883487624525,-0.47374221068194977,-0.000153861919497289,0.000153861919497289,0.0003203478614819879,converged
0.00125,-0.7125,photon_geometry__impact_parameter__cos1,photon_geometry,-0.8346378530660264,-0.834738505893064,-0.00010065282703752843,0.00010065282703752843,0.00020956399087531709,converged
0.00125,-0.69,photon_geometry__impact_parameter__cos1,photon_geometry,-0.7516084760801852,-0.7517234709481597,-0.00011499486797450498,0.00011499486797450498,0.00023942480476909226,converged
0.00125,-0.6666666666666666,photon_geometry__impact_parameter__cos1,photon_geometry,-0.6846928925968989,-0.6848183052485194,-0.00012541265162047122,0.00012541265162047122,0.00026111512764606713,converged
0.00125,-0.64,photon_geometry__impact_parameter__cos1,photon_geometry,-0.6268390731236122,-0.6269729602783652,-0.00013388715475304291,0.00013388715475304291,0.0002787594477254717,converged
0.00125,-0.61,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5792852336677926,-0.579425789084686,-0.00014055541689339535,0.00014055541689339535,0.00029264308783241087,converged
0.00125,-0.58,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5450968630037489,-0.5452420426875312,-0.00014517968378224833,0.00014517968378224833,0.00030227103224910666,converged
0.00125,-0.55,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5204647963290437,-0.5206131956125027,-0.00014839928345899978,0.00014839928345899978,0.0003089743924739451,converged
0.00125,-0.525,photon_geometry__impact_parameter__cos1,photon_geometry,-0.5052770055588537,-0.5054273235670024,-0.00015031800814868657,0.00015031800814868657,0.0003129692688743054,converged
0.00125,-0.5,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4937158596502952,-0.49386758820052906,-0.0001517285502338761,0.0001517285502338761,0.0003159060848323877,converged
0.00125,-0.475,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4849213668981022,-0.48507412583764414,-0.00015275893954191933,0.00015275893954191933,0.00031805140456064813,converged
0.00125,-0.45,photon_geometry__impact_parameter__cos1,photon_geometry,-0.4782376403833591,-0.4783911456977454,-0.000153505314386293,0.000153505314386293,0.0003196053926172138,converged
0.0015,-0.7125,photon_geometry__impact_parameter__cos1,photon_geometry,-0.9153470589880214,-0.9154323086991433,-8.524971112189306e-05,8.524971112189306e-05,0.00017749396822218163,converged
0.0015,-0.69,photon_geometry__impact_parameter__cos1,photon_geometry,-0.8155305643830191,-0.8156356005423694,-0.00010503615935031352,0.00010503615935031352,0.00021869029800286038,converged
0.0015,-0.6666666666666666,photon_geometry__impact_parameter__cos1,photon_geometry,-0.7336540073409633,-0.7337725770632669,-0.00011856972230361862,0.00011856972230361862,0.0002468678221393608,converged
