method,base_model,protocol,direction,feature_set,target,n,median_shift,p95_shift,max_shift,nmae_161,nmae_321,coverage_161,coverage_321,median_interval_width,catastrophic_rate_161,catastrophic_rate_321,absolute_nmae_change
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,ringdown_plus_all_shooting,k,75,0.0,0.003935564112293774,0.012826128281767634,0.07457263187741106,0.07526170424019663,0.8533333333333334,0.8533333333333334,0.3603220750752773,0.0,0.0,0.0006890723627855644
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,ringdown_plus_all_shooting,wq,60,0.0,0.0,0.001622775500645987,0.2632071524022449,0.2631801061439008,0.6,0.6,0.8394454405385036,0.0,0.0,2.7046258344098906e-05
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,ringdown_plus_photon_geometry,k,75,0.0,0.008508133590334331,0.047443659345249044,0.08117570577768993,0.08262512976181893,0.9066666666666666,0.9066666666666666,0.31983412548914625,0.0,0.0,0.0014494239841290057
perturbation_ensemble,hgb,directional_extrapolation,high_wq_to_low_wq,ringdown_plus_photon_geometry,wq,60,0.0,0.0,0.0008109559223295243,0.2648980054568135,0.2649115213888523,0.6833333333333333,0.6833333333333333,1.027028736840924,0.0,0.0,1.3515932038798972e-05
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,all_shooting,k,70,0.0,0.005768821294396533,0.045317386311663835,0.33796347982139374,0.3397956800457135,0.22857142857142856,0.22857142857142856,0.3594032449196703,0.0,0.0,0.0018322002243197355
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,all_shooting,wq,70,0.0,0.07166855388911808,0.10416092359528735,0.07397231706962314,0.08611583821341956,0.9571428571428572,0.9142857142857143,1.0004332215414968,0.0,0.0,0.012143521143796424
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,photon_geometry,k,70,0.0,0.037678439349679564,0.07724828298504267,0.30750157345833184,0.3115199215056263,0.3,0.2857142857142857,0.5398450372892282,0.0,0.0,0.004018348047294451
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,photon_geometry,wq,70,0.0,0.07503460751144776,0.15297486977735342,0.08981124232838752,0.10606938260186766,1.0,1.0,1.0436455737111354,0.0,0.0,0.01625814027348013
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,ringdown,k,70,0.0,0.0,0.0,0.2863998824480718,0.2863998824480718,0.0,0.0,0.21527603353790623,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,ringdown,wq,70,0.0,0.0,0.0,0.3538637995669351,0.3538637995669351,0.7571428571428571,0.7571428571428571,1.0242129383664478,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,ringdown_plus_all_shooting,k,70,0.0,0.014367596751026241,0.04794710221640739,0.285480103637106,0.2827948163773509,0.0,0.0,0.25463548965742666,0.0,0.0,0.0026852872597551425
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,ringdown_plus_all_shooting,wq,70,0.0,0.08043459458321718,0.10161513716361029,0.07202972505968594,0.08512657116653544,0.9571428571428572,0.9142857142857143,1.000539545199484,0.0,0.0,0.013096846106849497
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,ringdown_plus_photon_geometry,k,70,0.0,0.016607458984782292,0.05386194791108731,0.2868121664083139,0.2861284039049888,0.014285714285714285,0.014285714285714285,0.22428166677830838,0.0,0.0,0.000683762503325136
perturbation_ensemble,hgb,directional_extrapolation,low_k_to_high_k,ringdown_plus_photon_geometry,wq,70,0.0,0.062808429738726,0.07193884901878317,0.08902090834161172,0.1002387600539048,0.9714285714285714,0.9714285714285714,1.0247324660827553,0.0,0.0,0.011217851712293073
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,all_shooting,k,55,0.005059522317121118,0.048837984152650435,0.09250258346801142,0.2936484549499534,0.29949130249730704,0.4,0.41818181818181815,0.3975752847868559,0.0,0.0,0.005842847547353647
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,all_shooting,wq,50,0.004348605002017106,0.01437897740685127,0.039439419550604156,0.2727501257039478,0.2780298810516322,0.6,0.58,0.7764395630398817,0.0,0.0,0.005279755347684378
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,photon_geometry,k,55,0.009679403292783394,0.07843905460639194,0.09062631142238284,0.2809674187947698,0.265776232043139,0.4909090909090909,0.509090909090909,0.635087773666891,0.0,0.0,0.01519118675163078
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,photon_geometry,wq,50,0.0017489766429917048,0.082273624553025,0.12355570310642182,0.34507933821530273,0.32857449368187003,0.54,0.6,0.7544487406348912,0.0,0.0,0.016504844533432705
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,ringdown,k,55,0.0,0.0,0.0,0.09180436884429234,0.09180436884429234,0.9090909090909091,0.9090909090909091,0.30443297360650573,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,ringdown,wq,50,0.0,0.0,0.0,0.4257041368351612,0.4257041368351612,0.44,0.44,0.8657220428158472,0.0,0.0,0.0
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,ringdown_plus_all_shooting,k,55,0.004732992194813636,0.029636360907268067,0.037093063438699364,0.09653188459727033,0.1014017386397012,0.7090909090909091,0.6909090909090909,0.25036195187575805,0.0,0.0,0.004869854042430871
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,ringdown_plus_all_shooting,wq,50,0.00396752125971609,0.015343796016038882,0.03952046796642876,0.2705657000924733,0.2755369779768305,0.6,0.58,0.775818884949813,0.0,0.0,0.004971277884357195
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,ringdown_plus_photon_geometry,k,55,0.0046565992875355,0.037085133971527726,0.04892423787559623,0.11745884653474457,0.11477088970623373,0.7090909090909091,0.7272727272727273,0.31534947082804593,0.0,0.0,0.0026879568285108485
perturbation_ensemble,hgb,directional_extrapolation,low_wq_to_high_wq,ringdown_plus_photon_geometry,wq,50,0.0002705778404312636,0.04659281078769785,0.07818795243166754,0.33167993499125714,0.3210981748438907,0.62,0.64,0.7732800853400875,0.0,0.0,0.010581760147366448
