M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00075,-0.55,10.393532959753523,10.278233064482091,4.842614816378685,0.5803363600646974,direct
