M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00175,-0.5,10.39839506697424,10.268396809408282,5.0572304762388285,0.5794748842581626,direct
