phi,x_hit,y_hit,z_hit,hit_error,impact_parameter,impact_parameter_drift,alpha_sky,beta_sky,propagation_time,euclidean_distance,excess_time_delay,one_plus_z,redshift,null_constraint_error,r_emit,p_r_emit,t_emit,tau_emit,arrival_time_relative,toa_from_redshift
4.71238898038469,-5.422685078748657e-10,5.896232391222611e-10,-80.0,8.010684731943084e-10,11.576753003066244,1.0196288258157438e-12,0.062207208577592626,0.12341095807112795,85.67262788727975,77.43391248133481,8.23871540594493,1.3487977188715348,0.34879771887153477,1.1518910825181194e-12,10.962764261791213,-0.04218728843688537,67.25254960499727,57.941235305907185,68.3264751363107,68.32561089876043
4.790928796724435,-4.88555529365442e-10,6.393194862397422e-10,-80.0,8.046215947632746e-10,11.653266663297769,4.707345624410664e-13,0.06996852760248291,0.12026062454857724,86.32347250187797,78.02173643664146,8.301736065236511,1.3587029981461678,0.3587029981461678,3.927136393855335e-13,10.874501109569668,-0.04365515142787437,70.25280964060798,60.49258389154671,71.78058223138834,71.77949996125099
4.869468613064179,-4.829321109678375e-10,6.472432312332188e-10,-80.00000000000001,8.075563287976076e-10,11.70316704867588,5.631051180898794e-13,0.07720583280993967,0.11647685929454626,86.98326933455269,78.61290352097032,8.370365813582367,1.3674147784657211,0.3674147784657211,6.799560914316771e-13,10.784946128318468,-0.04503549097293391,73.20958734055853,63.002540806271625,75.20202230221818,75.20071904313176
4.948008429403924,-4.770268208220685e-10,6.905204463780734e-10,-80.0,8.392693695410214e-10,11.726526223507143,7.034373084024992e-13,0.0839049483796841,0.11210316582098223,87.64801632683036,79.20320899596227,8.444807330868088,1.374920540865539,0.37492054086553894,2.681119215530714e-13,10.694387077944928,-0.04632568026451777,76.12266488250336,65.47091715163003,78.58680315419775,78.58527685977084
5.026548245743669,-4.544068732403872e-10,7.866356177554934e-10,-80.00000000000001,9.084498894103472e-10,11.723963798119923,7.904787935331115e-13,0.0900576051794158,0.10718233057347641,88.31389637908711,79.78866341070992,8.525232968377196,1.3812117710291407,0.3812117710291407,2.4377722063206875e-13,10.603101329276381,-0.047523306631429695,78.99197315425702,67.89766612638282,81.93124825842156,81.92949749085756
5.105088062083414,-4.2726105986545804e-10,9.131041478482871e-10,-80.0,1.0081226106456997e-09,11.696563406381268,1.191935439237568e-12,0.09566065827272555,0.10175547649447067,88.97728818165758,80.36551098527524,8.611777196382349,1.386282407101511,0.38628240710151096,2.264438636601085e-13,10.511354819731045,-0.04862617806526813,81.81758230923411,70.28287380881669,85.2319980634177,85.23002167824168
5.183627878423159,-4.363283068187229e-10,1.0277350082077419e-09,-80.00000000000001,1.1165221173031285e-09,11.645796458348219,1.5152323840084136e-12,0.10071520491524463,0.09586120017894345,89.6347701556025,80.9302426175013,8.704527538101189,1.390127138896082,0.3901271388960821,6.230016502684066e-13,10.419401214430913,-0.0496323287892032,84.5996920044126,72.62674964474759,88.48600448796901,88.48380130099751
5.262167694762903,-4.0537737056034473e-10,1.2229177115408163e-09,-80.0,1.2883549750603078e-09,11.573453450958366,1.2523315717771766e-12,0.10522560142806624,0.08953479959032978,90.28311775513933,81.47960416986398,8.803513585275354,1.3927395301828558,0.3927395301828558,4.2201311889478177e-13,10.32748126337115,-0.05054002381851355,87.3386214709997,74.92961678719698,91.6905189755017,91.68808740801724
5.340707511102648,-3.6586178531194946e-10,1.4656828528636368e-09,-80.0,1.5106558413914587e-09,11.481582635419752,1.7390533457728452e-12,0.10919837009260767,0.0828076032095692,90.9192943645433,82.01060069570848,8.908693668834829,1.3941099332981284,0.3941099332981284,6.144147690623214e-13,10.235822342935435,-0.05134776247595361,90.03479955321382,77.19190241914066,94.843074458395,94.84041215782874
5.419247327442394,-3.2212177369927986e-10,1.7492484682968268e-09,-80.0,1.7786603500752933e-09,11.372435546172332,1.2292389328649733e-12,0.11264098041653513,0.07570641959498131,91.54043599869749,82.5204972427049,9.019938755992584,1.394223170105996,0.39422317010599595,7.937539514557557e-13,10.144638168277512,-0.05205428083882399,92.68875483499514,79.41412817534957,97.94146154345219,97.93856497746603
5.497787143782138,2.0162205238705155e-11,1.190539333784102e-11,-80.00000000000001,2.3414801101362766e-11,11.248418736013669,8.704148513061227e-13,0.11556048392232939,0.06825313978319267,92.14383000126327,83.00681683287127,9.137013168392002,1.393055969621935,0.3930559696219349,5.687256221520443e-13,10.054128661843798,-0.0526585531082668,95.30110595853685,81.5969007636758,100.98369920032508,100.98056322857185
5.576326960121882,2.542491772672406e-10,2.7872767982550783e-09,-80.0,2.7988487980296737e-09,11.112050992238482,1.1741718708435656e-12,0.11796197994658938,0.06046454510642378,92.72688797108526,83.46733616906401,9.25955180202125,1.3905741867104098,0.3905741867104098,6.808859032148007e-13,9.9644799625465,-0.0531597919045337,97.87255222274123,83.74090287062343,103.96800025441274,103.9646176886416
5.654866776461628,4.984689883080762e-10,3.3721192643776376e-09,-79.99999999999999,3.4087621896359472e-09,10.965925294494909,1.3002932064409833e-12,0.11984689495300647,0.052352401167435524,93.28711326331904,83.9000795622727,9.387033701046349,1.3867298878402865,0.3867298878402865,7.584211036970601e-13,9.875864559759027,-0.05355744750454772,100.4038645344162,85.84688442104395,106.89273208091609,106.88909325909735
5.733406592801373,1.0942426617588374e-09,4.186939309147597e-09,-80.00000000000001,4.327566034308249e-09,10.812674781542379,2.3021584638627246e-12,0.12121107464177523,0.04392395549191351,93.82206368168228,84.30331151612545,9.518752165556833,1.3814584906209717,0.3814584906209717,4.91259810608824e-13,9.7884415363392,-0.053851206049811376,102.89587677053329,87.91565424759744,109.75637313836356,109.75246555488569
5.811946409141117,2.0253022037231005e-09,5.18447615394102e-09,-80.0,5.566025692286078e-09,10.654941987363129,3.595346242946107e-12,0.12204272422658738,0.035183000711514915,94.3293104574773,84.6755283474851,9.653782109992207,1.374676300808012,0.37467630080801206,1.2717951691776364e-12,9.702356905232024,-0.054040986763451974,105.34947759638622,89.9480722124339,112.55746642055982,112.55327448669121
5.890486225480862,4.032122705166508e-09,6.4837271350481895e-09,-80.0,7.635229601739523e-09,10.495350543058768,5.286437954055145e-12,0.1223202981783567,0.02613171128592023,94.80639542427768,85.01544916684044,9.790946257437241,1.3662790167070546,0.36627901670705465,8.95773539250907e-13,9.617744024804683,-0.054126938224831715,107.76560277217224,91.94504181152442,115.29457166362275,115.29007670746276
5.969026041820607,5.6306341256195935e-09,7.661272970194144e-09,-79.99999999999999,9.5078464533468e-09,10.336478379777645,7.458922368641652e-12,0.12201054883250441,0.016773496094479676,95.25078952179724,85.32200649064853,9.928783031148711,1.3561420741737238,0.3561420741737238,9.86849491013686e-13,9.534724078866489,-0.054109433758607536,110.14522796945957,93.90750328129549,117.96621929286022,117.96139995513559
6.047565858160352,5.956346527113965e-14,3.524958103184872e-15,-80.0,5.966767738680187e-14,10.180831173384172,1.0199840971836238e-11,0.12106710369426993,0.007117103973023877,95.65985749179045,85.59433671061507,10.06552078117538,1.3441240637087224,0.3441240637087224,9.652903476542463e-13,9.45340660827427,-0.05398906600235958,112.48936210924514,95.83642721773052,120.5708707210315,120.5657039491888
6.126105674500097,-1.0910716774503726e-12,2.5753704724351678e-14,-80.0,1.0913755809259243e-12,10.030814343741975,9.277911772187508e-12,0.1194301517427527,-0.0028178724299903163,96.03083583263698,85.83177060246528,10.199065230171698,1.3300747847041092,0.3300747847041092,2.0277945989022328e-12,9.373890082072393,-0.05376664072289819,114.79904122484344,97.7328087098954,123.10689168642591,123.10135455043816
6.204645490839841,-5.881406472951767e-13,6.65231758567586e-14,-80.0,5.91890829399188e-13,9.888701439023889,9.919176591210999e-12,0.11702804546539414,-0.012994192582428789,96.3608334588453,86.03382401912408,10.327009439721223,1.3138496309178735,0.31384963091787355,3.0350791324629256e-12,9.29626249722561,-0.053443169956119835,117.07532284564638,99.59766198288271,125.57254756356988,125.56662010044003
6.283185307179586,-3.828548589268621e-12,7.89313059357255e-13,-80.0,3.909066308731877e-12,9.756596385643778,8.501643833369599e-12,0.1137817744758873,-0.023349424203559,96.64686644376658,86.20018888025376,10.446677563512822,1.2953316064085967,0.2953316064085967,4.2160303026506085e-12,9.220601997136681,-0.053019864548834277,119.31928089178979,101.43201553938603,127.96603140150455,127.9597005415658
6.361725123519332,-4.423683641618936e-13,1.4094281297616362e-13,-80.0,4.642786298559342e-13,9.636387257918537,8.098410830825742e-12,0.10961316524052661,-0.03378891566168765,96.88593830932805,86.33072454151932,10.555213767808738,1.2744609429547498,0.27446094295474976,4.642834727786038e-12,9.146977500270019,-0.05249812618337173,121.53200106487718,103.23690778443328,130.28553552085847,130.27879986342884
6.440264939859076,-1.6789625245650086e-12,7.075937058509396e-13,-80.0,1.8219780491140867e-12,9.529690393010938,9.331202477369516e-12,0.10445707897192201,-0.04418134299983571,97.07517385799592,86.42544960241324,10.649724255582683,1.2512697061176945,0.2512697061176945,5.726544238804365e-12,9.075449331303787,-0.05187953896705983,123.71457671604615,105.01338311412607,132.52937421583323,132.52224895719192
6.51880475619882,3.446964935704955e-13,-1.9423351815817114e-13,-80.0,3.956543090323865e-13,9.437786288234733,1.0366818514739862e-11,0.09827665151736667,-0.05435943371867157,97.21200573529227,86.48453419057496,10.727471544717304,1.2259151469815228,0.22591514698152282,6.315413469959452e-12,9.006069848286899,-0.05116586066890039,125.8681051697202,106.762488446454,134.69615677273325,134.68867757505083
