M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0005,-0.69,10.403836219395538,10.061116246535143,6.515820234961069,0.5544628242441563,direct
