M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.002,-0.7125,10.478545308135791,8.709268209079037,18.93973339739935,0.40679964947942915,direct
