M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0015,-0.7125,10.454854841899582,9.148299488376132,14.567004552605894,0.45307563988376043,direct
