M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.002,-0.61,10.424019715140306,9.960116432288743,7.924214848146164,0.5384350655566111,direct
