M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0025,-0.6666666666666666,10.4642128233713,9.273762937624504,14.165503791868446,0.45927855660611105,direct
