M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00225,-0.69,10.471906573546775,9.006071920089784,16.426417015965114,0.433360696864339,direct
