M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00125,-0.525,10.396711510102719,10.267370068010877,5.0129930484449545,0.5790162685610076,direct
