M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00125,-0.58,10.403737368694806,10.184399644256532,5.774962271443897,0.5676654198659624,direct
