M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.0005,-0.525,10.389433340061203,10.310590019593386,4.505538601689977,0.5847698960795944,direct
