M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.001,-0.55,10.396518503268773,10.257773522763474,5.069354295211909,0.5775715358522342,direct
