k,wq,observable_set,sigma_max,sigma_min,condition_number,cosine_similarity,sensitivity_angle_deg,numerical_rank,gram_determinant,derivative_scheme_k,derivative_scheme_wq,derivative_quality,missing_features,feature_count,rank_tolerance,parameter_k_scale,parameter_wq_scale
0.0005,-0.5,photon_geometry,1.0003798957529222,0.1045125553306189,9.571863328652555,-0.9745044196519264,167.0342650118983,2,0.010931174905186454,central,central,central,,27,1.0003798957529222e-10,0.0025,0.2625
0.0005,-0.5,redshift,0.43362020181443517,0.07699775771346996,5.631595187850228,-0.9297134768564693,158.3901952434992,2,0.001114744069612701,central,central,central,,9,4.336202018144352e-11,0.0025,0.2625
0.0005,-0.5,timing,1.4151541076147918,0.21213185648776398,6.671106033036672,-0.8936629414506512,153.33720197547294,2,0.09011960054652784,central,central,central,,17,1.4151541076147917e-10,0.0025,0.2625
0.0005,-0.5,all_shooting,1.9734560522512303,0.3534449940297275,5.583488479356556,-0.905136484680997,154.84167152699476,2,0.4865176369018127,central,central,central,,71,1.9734560522512303e-10,0.0025,0.2625
0.0005,-0.5,ringdown_only,1.620464805205469,0.07857186705029921,20.623982425772052,-0.9001405098160818,154.17654277528183,2,0.01621113238313478,central,central,central,,4,1.6204648052054691e-10,0.0025,0.2625
0.0005,-0.5,ringdown_plus_photon_geometry,1.861850242278378,0.4210418133364858,4.422007941502083,-0.6750181517620195,132.45555980872345,2,0.614525552724225,central,central,central,,31,1.861850242278378e-10,0.0025,0.2625
0.0005,-0.5,ringdown_plus_all_shooting,2.5160413520538527,0.5666284425689149,4.440372496387428,-0.7749720363807018,140.80249736487147,2,2.032508125729578,central,central,central,,75,2.516041352053853e-10,0.0025,0.2625
0.0005,-0.475,orbital,0.6478661250656443,0.03713085051797205,17.448189740551854,-0.9922268470915422,172.85145003124617,2,0.0005786824876823847,central,central,central,,18,6.478661250656444e-11,0.0025,0.2625
0.0005,-0.475,photon_geometry,0.7410029667697958,0.08736191847263801,8.48199054834035,-0.9677002045215669,165.39796216158734,2,0.004190677291806055,central,central,central,,27,7.410029667697959e-11,0.0025,0.2625
0.0005,-0.475,redshift,0.31901009719462103,0.06920601118082376,4.609572084151778,-0.8943379408331772,153.42351661728782,2,0.0004874123128346003,central,central,central,,9,3.1901009719462105e-11,0.0025,0.2625
0.0005,-0.475,timing,1.2087688407169077,0.16808725692888138,7.191317550195636,-0.9043640723299702,154.73777002472642,2,0.041281559222850935,central,central,central,,17,1.2087688407169077e-10,0.0025,0.2625
0.0005,-0.475,all_shooting,1.5784689522295008,0.2866964157463022,5.5057156822856435,-0.896359540132753,153.68359593024553,2,0.20479371054198497,central,central,central,,71,1.578468952229501e-10,0.0025,0.2625
0.0005,-0.475,ringdown_only,1.543781614634727,0.07096335306757949,21.75463176274323,-0.9115688479964213,155.72306303715214,2,0.012001623127168492,central,central,central,,4,1.543781614634727e-10,0.0025,0.2625
0.0005,-0.475,ringdown_plus_photon_geometry,1.6839394933216085,0.3307004015047756,5.092039458250524,-0.661632204906083,131.4244731265197,2,0.31011474026635405,central,central,central,,31,1.6839394933216086e-10,0.0025,0.2625
0.0005,-0.475,ringdown_plus_all_shooting,2.1787331174778557,0.4638734115276454,4.696826900043203,-0.7533784651892844,138.88388464514912,2,1.0214262861194028,central,central,central,,75,2.1787331174778557e-10,0.0025,0.2625
0.0005,-0.45,orbital,0.5011303855253411,0.03895492848826026,12.864364150388965,-0.9870348797635211,170.7637379267621,2,0.0003810888971041828,central,one_sided_backward,one_sided,,18,5.0113038552534106e-11,0.0025,0.2625
0.0005,-0.45,photon_geometry,0.5735013934329796,0.08661286892984421,6.6214339799494635,-0.9519952544364206,162.1748759167306,2,0.0024673672921411397,central,one_sided_backward,one_sided,,27,5.735013934329796e-11,0.0025,0.2625
0.0005,-0.45,redshift,0.24784273639758872,0.07100267939824649,3.490611037471771,-0.8326426916639336,146.37117114551873,2,0.000309671948305733,central,one_sided_backward,one_sided,,9,2.478427363975887e-11,0.0025,0.2625
0.0005,-0.45,timing,1.0422024650023842,0.15758784809165113,6.613469741627871,-0.8971690340225236,153.7884089784337,2,0.026974266400672076,central,one_sided_backward,one_sided,,17,1.0422024650023842e-10,0.0025,0.2625
0.0005,-0.45,all_shooting,1.300655735689498,0.2735630726032274,4.754500391125354,-0.872247782734091,150.7209063756789,2,0.1266017377491228,central,one_sided_backward,one_sided,,71,1.300655735689498e-10,0.0025,0.2625
0.0005,-0.45,ringdown_only,1.4697040822378649,0.06896557436578646,21.310691540720047,-0.9127570199960583,155.88917579957288,2,0.010273644079290543,central,one_sided_backward,one_sided,,4,1.469704082237865e-10,0.0025,0.2625
0.0005,-0.45,ringdown_plus_photon_geometry,1.5532760896117677,0.2975321269517832,5.220532335533248,-0.6360669358215272,129.49916209535925,2,0.21358219610725535,central,one_sided_backward,one_sided,,31,1.5532760896117677e-10,0.0025,0.2625
0.0005,-0.45,ringdown_plus_all_shooting,1.9345936875941934,0.4343681631853963,4.453810963969,-0.7156736699326585,135.6984360904297,2,0.7061476292868972,central,one_sided_backward,one_sided,,75,1.9345936875941934e-10,0.0025,0.2625
0.00075,-0.7125,orbital,7.851610812947928,0.5676581257514457,13.831583583083997,-0.988930189407312,171.46685411279728,2,19.865122466485616,central,one_sided_forward,one_sided,,18,7.851610812947928e-10,0.0025,0.2625
0.00075,-0.7125,photon_geometry,11.001240032306564,1.1071711496413892,9.936349981545172,-0.979719656955052,168.44122012634463,2,148.35862584917166,central,one_sided_forward,one_sided,,27,1.1001240032306564e-09,0.0025,0.2625
0.00075,-0.7125,redshift,6.342000784851325,0.17012583237275772,37.278293933372524,-0.9985245176558557,176.88715101057215,2,1.1641075583510168,central,one_sided_forward,one_sided,,9,6.342000784851325e-10,0.0025,0.2625
0.00075,-0.7125,timing,6.826816523711981,1.9792677915755765,3.4491626412399516,-0.8385075758876575,146.9828572582084,2,182.57679410139679,central,one_sided_forward,one_sided,,17,6.826816523711982e-10,0.0025,0.2625
0.00075,-0.7125,all_shooting,16.40879860154904,2.3973544493145384,6.844544245946073,-0.9570730836196618,163.1512212794738,2,1547.4551397246416,central,one_sided_forward,one_sided,,71,1.640879860154904e-09,0.0025,0.2625
0.00075,-0.7125,ringdown_only,2.3781382263626316,0.27655679595189137,8.599095235310443,-0.7436598728363636,138.04412093385002,2,0.43255651521043975,central,one_sided_forward,one_sided,,4,2.3781382263626317e-10,0.0025,0.2625
0.00075,-0.7125,ringdown_plus_photon_geometry,11.178764899889847,1.7379155908984503,6.432282993738931,-0.951798773063953,162.13813671046086,2,377.4374625442302,central,one_sided_forward,one_sided,,31,1.1178764899889848e-09,0.0025,0.2625
0.00075,-0.7125,ringdown_plus_all_shooting,16.532104898548138,2.723511081365559,6.070144164884028,-0.945412202449031,160.98128857598923,2,2027.2840237364621,central,one_sided_forward,one_sided,,75,1.653210489854814e-09,0.0025,0.2625
0.00075,-0.69,orbital,6.780914886660535,0.13322203218550227,50.89935032081323,-0.9992117089664202,177.72485302760523,2,0.8160724087486922,central,central,central,,18,6.780914886660536e-10,0.0025,0.2625
0.00075,-0.69,photon_geometry,9.144605784527839,1.0980802906387706,8.327811602199214,-0.9715695084211986,166.30493322962212,2,100.83195074750077,central,central,central,,27,9.144605784527839e-10,0.0025,0.2625
0.00075,-0.69,redshift,5.1453229214936815,0.33332129529362714,15.43652624102849,-0.9916405534682626,172.5863958079767,2,2.941381756162719,central,central,central,,9,5.145322921493682e-10,0.0025,0.2625
0.00075,-0.69,timing,5.7168893565179655,1.9715751924466094,2.899655756686429,-0.7825180632894331,141.49170861033195,2,127.0416904692956,central,central,central,,17,5.716889356517965e-10,0.0025,0.2625
0.00075,-0.69,all_shooting,13.72812503421445,2.3499184753011515,5.841957999183412,-0.9428624498406338,160.5379616500747,2,1040.7059643634566,central,central,central,,71,1.3728125034214452e-09,0.0025,0.2625
0.00075,-0.69,ringdown_only,2.2904121239120494,0.26825307072573384,8.538251277853227,-0.7436698550719167,138.04497642371422,2,0.377499753123391,central,central,central,,4,2.2904121239120496e-10,0.0025,0.2625
0.00075,-0.69,ringdown_plus_photon_geometry,9.328367039584418,1.7689293545027307,5.273453694371387,-0.930417599625295,158.50000494684852,2,272.29033692857143,central,central,central,,31,9.328367039584418e-10,0.0025,0.2625
0.00075,-0.69,ringdown_plus_all_shooting,13.856066769031182,2.7038666563005727,5.124537756602627,-0.9261146451644799,157.83703865229577,2,1403.6229973364834,central,central,central,,75,1.3856066769031183e-09,0.0025,0.2625
0.00075,-0.6666666666666666,orbital,5.638111204218031,0.11040237647917706,51.0687485543523,-0.9992198961598727,177.73670025205578,2,0.38745754190118215,central,central,central,,18,5.638111204218031e-10,0.0025,0.2625
0.00075,-0.6666666666666666,photon_geometry,7.198340899899171,0.8285915126321498,8.687442231978121,-0.9738378963903063,166.86514226058003,2,35.575071470119,central,central,central,,27,7.198340899899172e-10,0.0025,0.2625
0.00075,-0.6666666666666666,redshift,3.900264733166368,0.27481316926349686,14.192422960002725,-0.9901190282551207,171.9388739380797,2,1.148849801046668,central,central,central,,9,3.900264733166368e-10,0.0025,0.2625
0.00075,-0.6666666666666666,timing,4.724893830764926,1.531842761279026,3.0844509307338,-0.7967519336741828,142.82104475211545,2,52.38566795717007,central,central,central,,17,4.724893830764926e-10,0.0025,0.2625
0.00075,-0.6666666666666666,all_shooting,10.991726267889414,1.8557659113378335,5.923013350302036,-0.9441056618071614,160.75289226200837,2,416.08129704136684,central,central,central,,71,1.0991726267889415e-09,0.0025,0.2625
0.00075,-0.6666666666666666,ringdown_only,2.201979816850573,0.2411974421802681,9.129366368673345,-0.7696038348567884,140.31832688808376,2,0.282079849850974,central,central,central,,4,2.2019798168505733e-10,0.0025,0.2625
0.00075,-0.6666666666666666,ringdown_plus_photon_geometry,7.419740675756052,1.5352573824704168,4.832896920395707,-0.9170742180171767,156.50203236456906,2,129.75970282025025,central,central,central,,31,7.419740675756052e-10,0.0025,0.2625
0.00075,-0.6666666666666666,ringdown_plus_all_shooting,11.14317929607575,2.2357012236285163,4.984198773211075,-0.9213832841545632,157.12915379806768,2,620.6485797917757,central,central,central,,75,1.1143179296075752e-09,0.0025,0.2625
0.00075,-0.64,orbital,4.482363602093021,0.0941391221907215,47.61424897304609,-0.9991069306743064,177.57834348560252,2,0.17805511513688618,central,central,central,,18,4.4823636020930214e-10,0.0025,0.2625
0.00075,-0.64,photon_geometry,5.493485008171094,0.5935703820844694,9.254985043019431,-0.976896401553911,167.65994329013407,2,10.632620962088382,central,central,central,,27,5.493485008171094e-10,0.0025,0.2625
0.00075,-0.64,redshift,2.8489406770225636,0.22191427294978905,12.838023616746693,-0.9879383244289813,171.0920258768216,2,0.3997028858233659,central,central,central,,9,2.8489406770225637e-10,0.0025,0.2625
0.00075,-0.64,timing,3.885420572281702,1.1548536428759455,3.364426822610867,-0.817081235913727,144.79367262647608,2,20.13399553187264,central,central,central,,17,3.885420572281702e-10,0.0025,0.2625
0.00075,-0.64,all_shooting,8.552352970238402,1.443709294610355,5.923874703976753,-0.9438534983643505,160.709111229616,2,152.45116174944823,central,central,central,,71,8.552352970238402e-10,0.0025,0.2625
0.00075,-0.64,ringdown_only,2.1036556124260795,0.2140074474368185,9.829824324441525,-0.7971353809379345,142.85741554852467,2,0.20267821030258826,central,central,central,,4,2.1036556124260795e-10,0.0025,0.2625
0.00075,-0.64,ringdown_plus_photon_geometry,5.7632998196055265,1.336504637505434,4.3122183476763984,-0.8955126531647818,153.57435458301708,2,59.331231984037636,central,central,central,,31,5.763299819605527e-10,0.0025,0.2625
0.00075,-0.64,ringdown_plus_all_shooting,8.733605115952683,1.8499582851365128,4.720974081482172,-0.9117764930426364,155.75201579673848,2,261.04235244074073,central,central,central,,75,8.733605115952683e-10,0.0025,0.2625
0.00075,-0.61,orbital,3.3754805947787463,0.07927073962403747,42.58167150688715,-0.9988887600728764,177.2986442956849,2,0.07159736708896366,central,central,central,,18,3.3754805947787463e-10,0.0025,0.2625
0.00075,-0.61,photon_geometry,4.0212904826856635,0.40631335533549207,9.897017732447638,-0.9797645539740669,168.45406526339542,2,2.6696423753246146,central,central,central,,27,4.0212904826856637e-10,0.0025,0.2625
0.00075,-0.61,redshift,1.9933490798136997,0.17659147792407356,11.287912096589116,-0.9844218185967766,169.8734521553667,2,0.12390995592769016,central,central,central,,9,1.9933490798136997e-10,0.0025,0.2625
0.00075,-0.61,timing,3.1443653662570252,0.8497744833114422,3.700235095320714,-0.8379760113864165,146.9270045466071,2,7.1395917726013876,central,central,central,,17,3.1443653662570254e-10,0.0025,0.2625
0.00075,-0.61,all_shooting,6.412067632618413,1.1113886775342994,5.769419611907577,-0.9406019493796343,160.15289288433,2,50.78414266063963,central,central,central,,71,6.412067632618413e-10,0.0025,0.2625
0.00075,-0.61,ringdown_only,1.996297073471365,0.18737531749861389,10.654002352717201,-0.8252511517205469,145.61396252357025,2,0.13991848810252017,central,central,central,,4,1.996297073471365e-10,0.0025,0.2625
0.00075,-0.61,ringdown_plus_photon_geometry,4.358330707725835,1.1666758959172592,3.735682483008056,-0.859352192442255,149.24392472430384,2,25.854777984427642,central,central,central,,31,4.358330707725835e-10,0.0025,0.2625
0.00075,-0.61,ringdown_plus_all_shooting,6.6340021088046495,1.5362693947864927,4.318254422901283,-0.8936017770881632,153.329393459667,2,103.86900417420344,central,central,central,,75,6.63400210880465e-10,0.0025,0.2625
0.00075,-0.58,orbital,2.4857440958937698,0.0688727644452442,36.09182985343948,-0.9984589653393026,176.81873665597084,2,0.029309463142019845,central,central,central,,18,2.48574409589377e-10,0.0025,0.2625
0.00075,-0.58,photon_geometry,2.9096205986450876,0.28392227364933526,10.247947655697775,-0.9811204128072188,168.84885328835233,2,0.6824512815579854,central,central,central,,27,2.9096205986450877e-10,0.0025,0.2625
0.00075,-0.58,redshift,1.3862685910295378,0.14464170073109284,9.584155772661896,-0.9784417082250575,168.08132093294455,2,0.040205161067300925,central,central,central,,9,1.386268591029538e-10,0.0025,0.2625
0.00075,-0.58,timing,2.5565421828167927,0.6336227225435589,4.034801928431538,-0.8552031226361505,148.78218214444146,2,2.6240216405211974,central,central,central,,17,2.556542182816793e-10,0.0025,0.2625
0.00075,-0.58,all_shooting,4.779869341264552,0.8735374342504242,5.471854042942215,-0.9337636900471624,159.02931967537845,2,17.433921739378555,central,central,central,,71,4.779869341264552e-10,0.0025,0.2625
0.00075,-0.58,ringdown_only,1.8922435229200802,0.16436319077605893,11.51257476802223,-0.8500300763106449,148.2149407984476,2,0.09673044415136754,central,central,central,,4,1.8922435229200804e-10,0.0025,0.2625
0.00075,-0.58,ringdown_plus_photon_geometry,3.3335272961539184,1.0206372812345401,3.2661233892237975,-0.8096069921182819,144.0575512398992,2,11.575796600762326,central,central,central,,31,3.3335272961539183e-10,0.0025,0.2625
0.00075,-0.58,ringdown_plus_all_shooting,5.052934030620597,1.2983362658837656,3.891853107238833,-0.8666499270511421,150.0716426938026,2,43.03894658013422,central,central,central,,75,5.052934030620597e-10,0.0025,0.2625
0.00075,-0.55,orbital,1.7970202147271905,0.06120267301786661,29.361792975979903,-0.997677530145279,176.09431906433596,2,0.012096137242189098,central,central,central,,18,1.7970202147271907e-10,0.0025,0.2625
0.00075,-0.55,photon_geometry,2.080202533097169,0.20571354162853123,10.112132223427032,-0.980622108812171,168.70217870780175,2,0.18312051631331422,central,central,central,,27,2.080202533097169e-10,0.0025,0.2625
0.00075,-0.55,redshift,0.9572637079945806,0.1221979213163704,7.833715153928233,-0.9678806699353893,165.43903315409713,2,0.013683299246478146,central,central,central,,9,9.572637079945807e-11,0.0025,0.2625
0.00075,-0.55,timing,2.087364378456976,0.47608669948149096,4.384420696336062,-0.8703421495459271,150.49842385215354,2,0.9875716926597313,central,central,central,,17,2.087364378456976e-10,0.0025,0.2625
0.00075,-0.55,all_shooting,3.554733339026223,0.6938974565043711,5.122851086576696,-0.9239852840010548,157.51583851329727,2,6.0842163087019365,central,central,central,,71,3.5547333390262227e-10,0.0025,0.2625
0.00075,-0.55,ringdown_only,1.791454399528069,0.14442591262516674,12.403968006610341,-0.8715154337683548,150.63522307214404,2,0.06694247373769809,central,central,central,,4,1.791454399528069e-10,0.0025,0.2625
0.00075,-0.55,ringdown_plus_photon_geometry,2.6152598378597496,0.8718625638351007,2.999623961781189,-0.7520673133631426,138.76977367914276,2,5.199071013483387,central,central,central,,31,2.6152598378597496e-10,0.0025,0.2625
0.00075,-0.55,ringdown_plus_all_shooting,3.891601665318485,1.0969170342574863,3.547762997365382,-0.832700223407037,146.37712369267194,2,18.22234743007418,central,central,central,,75,3.891601665318485e-10,0.0025,0.2625
0.00075,-0.525,orbital,1.3559349065302344,0.05611588514352292,24.163120711047732,-0.9965763343813475,175.25750059081238,2,0.005789610104503841,central,central,central,,18,1.3559349065302345e-10,0.0025,0.2625
0.00075,-0.525,photon_geometry,1.5606268067805158,0.1628639026760643,9.58239843904881,-0.9784492385891411,168.08341026429653,2,0.0646022731882232,central,central,central,,27,1.5606268067805158e-10,0.0025,0.2625
0.00075,-0.525,redshift,0.7001525048127297,0.1084589184874718,6.455462718758394,-0.95304873376507,162.37312492625452,2,0.005766546955038335,central,central,central,,9,7.001525048127297e-11,0.0025,0.2625
0.00075,-0.525,timing,1.7690276851588533,0.37688091374677923,4.693863819135816,-0.8819190227635497,151.87472754843756,2,0.4445059182491351,central,central,central,,17,1.7690276851588533e-10,0.0025,0.2625
0.00075,-0.525,all_shooting,2.783450903507276,0.5741648307882189,4.847825492352306,-0.9143129869762449,156.10834973755394,2,2.5541141614721465,central,central,central,,71,2.783450903507276e-10,0.0025,0.2625
0.00075,-0.525,ringdown_only,1.7099668252904845,0.1299077820428119,13.16292833578634,-0.8869183152261453,152.48852217784085,2,0.04934528999563102,central,central,central,,4,1.7099668252904845e-10,0.0025,0.2625
0.00075,-0.525,ringdown_plus_photon_geometry,2.203461372263609,0.7400684003578983,2.9773752955781,-0.7071492599136647,135.0034420895954,2,2.659222060783691,central,central,central,,31,2.2034613722636093e-10,0.0025,0.2625
0.00075,-0.525,ringdown_plus_all_shooting,3.1824947792996694,0.9433205925395572,3.3737149432219296,-0.8022542622415999,143.34591095662987,2,9.012681629959536,central,central,central,,75,3.1824947792996694e-10,0.0025,0.2625
0.00075,-0.5,orbital,1.015581660421358,0.051776933871026304,19.614557767192625,-0.9948125867464179,174.1615042092985,2,0.0027650459760263646,central,central,central,,18,1.0155816604213579e-10,0.0025,0.2625
0.00075,-0.5,photon_geometry,1.165109131568617,0.13335167491226957,8.737116592912148,-0.9741382307653942,166.94108230830636,2,0.0241396051352063,central,central,central,,27,1.1651091315686172e-10,0.0025,0.2625
0.00075,-0.5,redshift,0.511654947121946,0.09784617200352747,5.229176948317408,-0.9293460335608046,158.33310200338906,2,0.0025063518257067005,central,central,central,,9,5.1165494712194603e-11,0.0025,0.2625
0.00075,-0.5,timing,1.5042331950311525,0.2997027546863681,5.019083647079912,-0.8926767483865682,153.2115573331325,2,0.2032412260702594,central,central,central,,17,1.5042331950311526e-10,0.0025,0.2625
0.00075,-0.5,all_shooting,2.1926759729740377,0.47478932124096956,4.618208276553023,-0.9041303851625964,154.7064140552566,2,1.0838041265432226,central,central,central,,71,2.1926759729740378e-10,0.0025,0.2625
0.00075,-0.5,ringdown_only,1.6307825452751339,0.11711213024982099,13.924966967951013,-0.9001405098161667,154.17654277529297,2,0.03647504786203662,central,central,central,,4,1.630782545275134e-10,0.0025,0.2625
0.00075,-0.5,ringdown_plus_photon_geometry,1.9180542506571083,0.6078624928619778,3.1554081279573616,-0.6742566668125626,132.3964526857141,2,1.3593536791241343,central,central,central,,31,1.9180542506571084e-10,0.0025,0.2625
0.00075,-0.5,ringdown_plus_all_shooting,2.658376233319083,0.7996596683415053,3.3243845332759587,-0.7738949714302001,140.70495401799292,2,4.519009726542531,central,central,central,,75,2.658376233319083e-10,0.0025,0.2625
0.00075,-0.475,orbital,0.7552915990555202,0.04766246873508056,15.846673894581757,-0.9920656166735204,172.77759575051,2,0.0012959324811408289,central,central,central,,18,7.552915990555203e-11,0.0025,0.2625
0.00075,-0.475,photon_geometry,0.8654151869363866,0.11143785664666055,7.765899425725544,-0.9673782519227316,165.3249702449395,2,0.009300676211915524,central,central,central,,27,8.654151869363866e-11,0.0025,0.2625
0.00075,-0.475,redshift,0.3740061627616907,0.08854652876077376,4.223837659092696,-0.8938363217189725,153.35934800298233,2,0.0010967322082527091,central,central,central,,9,3.740061627616907e-11,0.0025,0.2625
0.00075,-0.475,timing,1.2829853256533323,0.23787500632932335,5.39352723706129,-0.9037798550968626,154.65944815845322,2,0.09314102305488642,central,central,central,,17,1.2829853256533325e-10,0.0025,0.2625
0.00075,-0.475,all_shooting,1.7417144856385132,0.3884411985592511,4.483856223538142,-0.8956976091642197,153.5981765480278,2,0.45772485803843127,central,central,central,,71,1.7417144856385132e-10,0.0025,0.2625
0.00075,-0.475,ringdown_only,1.5539460345314362,0.10574876862904703,14.694696256771342,-0.9115688479965807,155.72306303717437,2,0.0270036520360788,central,central,central,,4,1.5539460345314362e-10,0.0025,0.2625
0.00075,-0.475,ringdown_plus_photon_geometry,1.718708763542882,0.4830456583984323,3.5580668900769483,-0.6616498936004949,131.42582476631722,2,0.6892566245677447,central,central,central,,31,1.718708763542882e-10,0.0025,0.2625
0.00075,-0.475,ringdown_plus_all_shooting,2.2736416055498965,0.6640337672409458,3.423984920220031,-0.7528940900053791,138.8416986701905,2,2.2794199487956637,central,central,central,,75,2.2736416055498965e-10,0.0025,0.2625
0.00075,-0.45,orbital,0.6016559414585677,0.048698228067753764,12.354780971116337,-0.9867678775156493,170.66890869871355,2,0.0008584652859483337,central,one_sided_backward,one_sided,,18,6.016559414585677e-11,0.0025,0.2625
0.00075,-0.45,photon_geometry,0.689423405200897,0.10738985262338378,6.419818896844052,-0.9517392899787531,162.12702863207113,2,0.005481488900955231,central,one_sided_backward,one_sided,,27,6.89423405200897e-11,0.0025,0.2625
0.00075,-0.45,redshift,0.29620500944793093,0.08917916648188617,3.3214597212914665,-0.8317826480057707,146.28229689625442,2,0.0006977689114724683,central,one_sided_backward,one_sided,,9,2.9620500944793095e-11,0.0025,0.2625
0.00075,-0.45,timing,1.1135553348912774,0.22157099928229476,5.025726915969455,-0.8966840838680509,153.72557111952707,2,0.06087646679972067,central,one_sided_backward,one_sided,,17,1.1135553348912775e-10,0.0025,0.2625
0.00075,-0.45,all_shooting,1.4495243421183783,0.36724284328645695,3.9470458543087785,-0.8717778731156824,150.66590171238045,2,0.28337250424196914,central,one_sided_backward,one_sided,,71,1.4495243421183785e-10,0.0025,0.2625
0.00075,-0.45,ringdown_only,1.4799531546700957,0.10273195390627436,14.405967164026727,-0.9127570199957817,155.88917579953412,2,0.023115699178434274,central,one_sided_backward,one_sided,,4,1.4799531546700957e-10,0.0025,0.2625
0.00075,-0.45,ringdown_plus_photon_geometry,1.58024045428279,0.4364544799916297,3.6206306195163713,-0.6365842264754774,129.5375828642967,2,0.47569026370902406,central,one_sided_backward,one_sided,,31,1.58024045428279e-10,0.0025,0.2625
0.00075,-0.45,ringdown_plus_all_shooting,2.0116484076131775,0.6245590467342346,3.2209098853533766,-0.7155612063246272,135.68921095098406,2,1.5785239027157358,central,one_sided_backward,one_sided,,75,2.0116484076131776e-10,0.0025,0.2625
0.001,-0.7125,orbital,9.14421933471603,1.364418078135811,6.701918921515372,-0.9563845991626463,163.01565378349483,2,155.6640047255724,central,one_sided_forward,one_sided,,18,9.14421933471603e-10,0.0025,0.2625
0.001,-0.7125,photon_geometry,12.94304269189739,1.8199641348438207,7.111702062748665,-0.9605535089419021,163.85344512863622,2,554.8791761127125,central,one_sided_forward,one_sided,,27,1.294304269189739e-09,0.0025,0.2625
0.001,-0.7125,redshift,7.480768452109768,0.2423850833453848,30.86315522746135,-0.9978730135449054,176.26236403026098,2,3.287791010297394,central,one_sided_forward,one_sided,,9,7.480768452109768e-10,0.0025,0.2625
0.001,-0.7125,timing,8.38569570588471,2.4868412739658994,3.372026913688621,-0.8381131167276089,146.9414025155482,2,434.88490298417287,central,one_sided_forward,one_sided,,17,8.385695705884712e-10,0.0025,0.2625
0.001,-0.7125,all_shooting,19.415796528214784,3.4445278110359268,5.636707726965795,-0.9386397622735139,159.8243627571151,2,4472.700472180997,central,one_sided_forward,one_sided,,71,1.9415796528214785e-09,0.0025,0.2625
0.001,-0.7125,ringdown_only,2.3944366912772153,0.36623243683163376,6.538024627179591,-0.7436598728359115,138.04412093381129,2,0.7689893603754798,central,one_sided_forward,one_sided,,4,2.394436691277215e-10,0.0025,0.2625
0.001,-0.7125,ringdown_plus_photon_geometry,13.081122934497381,2.3635354059723896,5.534557638291708,-0.9361767022832651,159.41908848784826,2,955.9040004948193,central,one_sided_forward,one_sided,,31,1.3081122934497381e-09,0.0025,0.2625
0.001,-0.7125,ringdown_plus_all_shooting,19.51144311281337,3.7428555392650615,5.212983217793277,-0.9287653321992672,158.2431635993684,2,5333.163701329289,central,one_sided_forward,one_sided,,75,1.951144311281337e-09,0.0025,0.2625
0.001,-0.69,orbital,7.4472728582012735,0.2309453474530495,32.24690577373628,-0.9980341475296867,176.40677623177083,2,2.9581007888491984,central,central,central,,18,7.447272858201274e-10,0.0025,0.2625
0.001,-0.69,photon_geometry,10.39728967941875,1.2253689850046257,8.485027617521673,-0.9696005780576034,165.83630167035696,2,162.3207556228863,central,central,central,,27,1.039728967941875e-09,0.0025,0.2625
0.001,-0.69,redshift,6.095101526246438,0.36442720415908075,16.725155138489026,-0.9922650386798297,172.8690557884118,2,4.93382187911711,central,central,central,,9,6.095101526246438e-10,0.0025,0.2625
0.001,-0.69,timing,6.5997651042422145,2.3124010914178905,2.854074549928295,-0.773585341323753,140.6769502095857,2,232.90740070071567,central,central,central,,17,6.599765104242214e-10,0.0025,0.2625
0.001,-0.69,all_shooting,15.619587556513787,2.708509407537094,5.766857413545782,-0.9377814179095075,159.682251247346,2,1789.7806999893505,central,central,central,,71,1.5619587556513789e-09,0.0025,0.2625
0.001,-0.69,ringdown_only,2.306346854889129,0.3551995856793694,6.493101196832521,-0.7436698550717784,138.04497642370237,2,0.6711106722200042,central,central,central,,4,2.306346854889129e-10,0.0025,0.2625
0.001,-0.69,ringdown_plus_photon_geometry,10.53435256154058,2.0194010243253206,5.216572852368485,-0.9239795801063884,157.51498396504016,2,452.54403281365046,central,central,central,,31,1.053435256154058e-09,0.0025,0.2625
0.001,-0.69,ringdown_plus_all_shooting,15.715310842362001,3.1276103233907273,5.024702318198197,-0.9197429836863511,156.88853678380994,2,2415.857018135186,central,central,central,,75,1.5715310842362003e-09,0.0025,0.2625
0.001,-0.6666666666666666,orbital,6.066046742215236,0.16559937594968965,36.63085508280023,-0.9984742641353413,176.8345712577606,2,1.0090876631058556,central,central,central,,18,6.066046742215236e-10,0.0025,0.2625
0.001,-0.6666666666666666,photon_geometry,7.994029085312509,0.9436903386920925,8.471029910502033,-0.9701779148962931,165.97212523540853,2,56.91024638335783,central,central,central,,27,7.99402908531251e-10,0.0025,0.2625
0.001,-0.6666666666666666,redshift,4.576081478810263,0.30859401120204577,14.82880844312356,-0.990167981484446,171.95890024463515,2,1.9941714046163999,central,central,central,,9,4.576081478810263e-10,0.0025,0.2625
0.001,-0.6666666666666666,timing,5.182776615474639,1.8319714789787749,2.829070580489472,-0.7770548775269136,140.9917081051645,2,90.14930798910757,central,central,central,,17,5.182776615474639e-10,0.0025,0.2625
0.001,-0.6666666666666666,all_shooting,12.175269536586887,2.1529643113251975,5.6551190711994375,-0.9366166790875189,159.49092016836462,2,687.1172165020004,central,central,central,,71,1.2175269536586888e-09,0.0025,0.2625
