M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.002,-0.45,10.395038521359332,10.29967774597226,4.7426567746014,0.5842981334651906,direct
