M,k,wq,impact_parameter_proxy,screen_coordinate_proxy,propagation_time_delay_proxy,redshift_curve_proxy,branch_label
1.0,0.00075,-0.64,10.403551229440511,10.12779951849738,6.114955369767429,0.5611227671549308,direct
